,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,18,18,18,10417,10417,10988,10988,10595,10590,10626,10651,574.0,574.0,31,61,31.0,61.0,,,30.0,30.0,49.18032786885246
VP_001,tsst,Prep,19,19,19,10988,10988,11567,11567,11169,11160,11193,11228,582.0,582.0,24,68,24.0,68.0,,,44.0,44.0,64.70588235294117
VP_001,tsst,Prep,20,20,20,11567,11567,12135,12135,11751,11742,11784,11808,560.0,560.0,33,66,33.0,66.0,,,33.0,33.0,50.0
VP_001,tsst,Prep,21,21,21,12135,12135,12689,12689,12310,12296,12371,12387,551.0,551.0,61,91,61.0,91.0,,,30.0,30.0,32.967032967032964
VP_001,tsst,Prep,22,22,22,12689,12689,13239,13239,12863,12858,12926,12935,549.0,549.0,63,77,63.0,77.0,,,14.0,14.0,18.181818181818183
VP_001,tsst,Prep,23,23,23,13239,13239,13788,13789,13409,13393,13450,13469,550.0,550.0,41,76,41.0,76.0,,,35.0,35.0,46.05263157894737
VP_001,tsst,Prep,24,24,24,13788,13789,14338,14339,13960,13945,14001,14015,550.0,550.0,41,70,41.0,70.0,,,29.0,29.0,41.42857142857143
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14512,14507,14558,14567,555.0,555.0,46,60,46.0,60.0,,,14.0,14.0,23.333333333333332
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15066,15049,15113,15125,562.0,562.0,47,76,47.0,76.0,,,29.0,29.0,38.15789473684211
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15627,15596,15675,15690,553.0,553.0,48,94,48.0,94.0,,,46.0,46.0,48.93617021276596
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16179,16164,16245,16256,552.0,552.0,66,92,66.0,92.0,,,26.0,26.0,28.26086956521739
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16732,16715,16780,16790,557.0,557.0,48,75,48.0,75.0,,,27.0,27.0,36.0
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17289,17288,17326,17345,573.0,573.0,37,57,37.0,57.0,,,20.0,20.0,35.08771929824561
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17863,17848,17888,17912,590.0,590.0,25,64,25.0,64.0,,,39.0,39.0,60.9375
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18452,18440,18477,18508,576.0,576.0,25,68,25.0,68.0,,,43.0,43.0,63.23529411764706
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19028,19012,19064,19097,568.0,568.0,36,85,36.0,85.0,no_local_minima,,49.0,49.0,57.647058823529406
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19596,19579,19653,19658,571.0,571.0,57,79,57.0,79.0,,,22.0,22.0,27.848101265822784
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20167,20151,20220,20225,582.0,582.0,53,74,53.0,74.0,,,21.0,21.0,28.37837837837838
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20748,20737,20800,20801,594.0,594.0,52,64,52.0,64.0,no_local_minima,,12.0,12.0,18.75
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21344,21338,21395,21400,605.0,605.0,51,62,51.0,62.0,no_local_minima,,11.0,11.0,17.741935483870968
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21949,21943,22003,21998,579.0,579.0,54,55,54.0,55.0,no_local_minima,,1.0,1.0,1.8181818181818181
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22526,22508,22595,22608,564.0,564.0,69,100,69.0,100.0,,,31.0,31.0,31.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23089,23077,23147,23156,557.0,557.0,58,79,58.0,79.0,,,21.0,21.0,26.582278481012654
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23649,23632,23695,23704,550.0,550.0,46,72,46.0,72.0,no_local_minima,,26.0,26.0,36.11111111111111
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24199,24183,24237,24253,555.0,555.0,38,70,38.0,70.0,,,32.0,32.0,45.714285714285715
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24753,24737,24790,24808,559.0,559.0,37,71,37.0,71.0,,,34.0,34.0,47.88732394366197
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25313,25309,25349,25365,552.0,552.0,36,56,36.0,56.0,no_local_minima,,20.0,20.0,35.714285714285715
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25865,25850,25904,25930,559.0,559.0,39,80,39.0,80.0,,,41.0,41.0,51.24999999999999
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26422,26406,26481,26486,565.0,565.0,59,80,59.0,80.0,,,21.0,21.0,26.25
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26988,26973,27041,27045,589.0,589.0,53,72,53.0,72.0,no_local_minima,,19.0,19.0,26.38888888888889
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27578,27562,27627,27616,607.0,607.0,49,54,49.0,54.0,no_local_minima,,5.0,5.0,9.25925925925926
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28183,28168,28233,28237,595.0,595.0,50,69,50.0,69.0,no_local_minima,,19.0,19.0,27.536231884057973
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28776,28764,28832,28850,584.0,584.0,56,86,56.0,86.0,,,30.0,30.0,34.883720930232556
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29362,29348,29416,29422,,,54,74,54.0,74.0,no_local_minima,,20.0,20.0,27.027027027027028
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,456,442,510,516,584.0,584.0,54,74,54.0,74.0,,,20.0,20.0,27.027027027027028
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1040,1025,1114,1097,616.0,616.0,74,72,74.0,72.0,no_local_minima,,-2.0,2.0,2.7777777777777777
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1656,1642,1792,1695,672.0,672.0,136,53,136.0,53.0,,,-83.0,83.0,156.60377358490567
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3718,3704,3833,3780,665.0,665.0,115,76,115.0,76.0,,,-39.0,39.0,51.31578947368421
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4383,4368,4500,4444,669.0,669.0,117,76,117.0,76.0,,,-41.0,41.0,53.94736842105263
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5741,5727,5836,5765,717.0,717.0,95,38,95.0,38.0,no_local_minima,,-57.0,57.0,150.0
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6457,6443,6547,6517,712.0,712.0,90,74,90.0,74.0,no_local_minima,,-16.0,16.0,21.62162162162162
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7170,7155,7263,7237,689.0,689.0,93,82,93.0,82.0,no_local_minima,,-11.0,11.0,13.414634146341465
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7858,7855,7943,7923,607.0,607.0,85,68,85.0,68.0,no_local_minima,,-17.0,17.0,25.0
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8467,8448,8537,8555,581.0,581.0,70,107,70.0,107.0,,,37.0,37.0,34.57943925233645
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9048,9031,9102,9103,551.0,551.0,54,72,54.0,72.0,,,18.0,18.0,25.0
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9599,9583,9646,9664,,,47,81,47.0,81.0,,,34.0,34.0,41.9753086419753
VP_001,tsst,Talk,0,0,0,230,229,769,769,398,382,428,480,539.0,539.0,30,98,30.0,98.0,,,68.0,68.0,69.38775510204081
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,936,922,1009,1019,551.0,551.0,73,97,73.0,97.0,,,24.0,24.0,24.742268041237114
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1488,1473,1531,1549,602.0,602.0,43,76,43.0,76.0,,,33.0,33.0,43.42105263157895
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2090,2074,2130,2158,673.0,673.0,40,84,40.0,84.0,,,44.0,44.0,52.38095238095239
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2763,2746,2833,2819,714.0,714.0,70,73,70.0,73.0,,,3.0,3.0,4.10958904109589
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3476,3461,3555,3520,710.0,710.0,79,59,79.0,59.0,,,-20.0,20.0,33.89830508474576
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4186,4171,4256,4269,692.0,692.0,70,98,70.0,98.0,,,28.0,28.0,28.57142857142857
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4880,4863,4905,4927,668.0,668.0,25,64,25.0,64.0,,,39.0,39.0,60.9375
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5547,5530,5603,5624,616.0,616.0,56,94,56.0,94.0,,,38.0,38.0,40.42553191489361
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6163,6146,6194,6234,599.0,599.0,31,88,31.0,88.0,,,57.0,57.0,64.77272727272727
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6762,6746,6842,6845,582.0,582.0,80,99,80.0,99.0,,,19.0,19.0,19.19191919191919
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7345,7328,7425,7431,580.0,580.0,80,103,80.0,103.0,,,23.0,23.0,22.330097087378643
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7924,7909,7954,7969,579.0,579.0,30,60,30.0,60.0,,,30.0,30.0,50.0
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8504,8485,8643,8553,601.0,601.0,139,68,139.0,68.0,,,-71.0,71.0,104.41176470588236
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9104,9087,9188,9153,624.0,624.0,84,66,84.0,66.0,,,-18.0,18.0,27.27272727272727
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9728,9710,9865,9781,644.0,644.0,137,71,137.0,71.0,,,-66.0,66.0,92.95774647887323
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10371,10355,10455,10464,601.0,601.0,84,109,84.0,109.0,,,25.0,25.0,22.93577981651376
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10972,10958,11051,11057,589.0,589.0,79,99,79.0,99.0,,,20.0,20.0,20.2020202020202
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11561,11547,11668,11641,587.0,587.0,107,94,107.0,94.0,no_local_minima,,-13.0,13.0,13.829787234042554
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12149,12133,12224,12228,614.0,614.0,75,95,75.0,95.0,,,20.0,20.0,21.052631578947366
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12762,12747,12852,12857,616.0,616.0,90,110,90.0,110.0,,,20.0,20.0,18.181818181818183
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13379,13373,13465,13436,599.0,599.0,86,63,86.0,63.0,no_local_minima,,-23.0,23.0,36.507936507936506
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13977,13963,14045,14053,618.0,618.0,68,90,68.0,90.0,,,22.0,22.0,24.444444444444443
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14595,14580,14652,14660,625.0,625.0,57,80,57.0,80.0,,,23.0,23.0,28.749999999999996
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15220,15206,15275,15295,659.0,659.0,55,89,55.0,89.0,,,34.0,34.0,38.20224719101123
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15879,15864,15950,15939,677.0,677.0,71,75,71.0,75.0,,,4.0,4.0,5.333333333333334
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16557,16543,16702,16603,653.0,653.0,145,60,145.0,60.0,,,-85.0,85.0,141.66666666666669
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17210,17194,17354,17300,650.0,650.0,144,106,144.0,106.0,,,-38.0,38.0,35.84905660377358
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17860,17844,17942,17896,645.0,645.0,82,52,82.0,52.0,no_local_minima,,-30.0,30.0,57.692307692307686
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18504,18491,18563,18567,634.0,634.0,59,76,59.0,76.0,,,17.0,17.0,22.36842105263158
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19141,19137,19220,19229,601.0,601.0,79,92,79.0,92.0,,,13.0,13.0,14.130434782608695
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19739,19723,19765,19788,558.0,558.0,26,65,26.0,65.0,,,39.0,39.0,60.0
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20298,20282,20364,20381,538.0,538.0,66,99,66.0,99.0,,,33.0,33.0,33.33333333333333
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20836,20823,20901,20921,527.0,527.0,65,98,65.0,98.0,,,33.0,33.0,33.6734693877551
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21365,21358,21454,21465,529.0,529.0,89,107,89.0,107.0,,,18.0,18.0,16.822429906542055
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21893,21885,21949,21961,552.0,552.0,56,76,56.0,76.0,,,20.0,20.0,26.31578947368421
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22445,22437,22539,22563,624.0,624.0,94,126,94.0,126.0,,,32.0,32.0,25.396825396825395
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23068,23052,23092,23121,697.0,697.0,24,69,24.0,69.0,,,45.0,45.0,65.21739130434783
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23764,23748,23825,23827,706.0,706.0,61,79,61.0,79.0,no_local_minima,,18.0,18.0,22.78481012658228
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24470,24456,24559,24563,695.0,695.0,89,107,89.0,107.0,,,18.0,18.0,16.822429906542055
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25165,25149,25243,25250,702.0,702.0,78,101,78.0,101.0,,,23.0,23.0,22.772277227722775
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25867,25853,25954,25928,695.0,695.0,87,75,87.0,75.0,,,-12.0,12.0,16.0
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26562,26547,26645,26657,702.0,702.0,83,110,83.0,110.0,,,27.0,27.0,24.545454545454547
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27264,27249,27306,27325,644.0,644.0,42,76,42.0,76.0,,,34.0,34.0,44.73684210526316
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27908,27894,27976,27979,640.0,640.0,68,85,68.0,85.0,,,17.0,17.0,20.0
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28548,28534,28614,28605,631.0,631.0,66,71,66.0,71.0,no_local_minima,,5.0,5.0,7.042253521126761
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29181,29166,29264,29264,645.0,645.0,83,98,83.0,98.0,,,15.0,15.0,15.306122448979592
VP_001,tsst,Math,0,0,0,135,131,659,659,296,282,356,365,524.0,524.0,60,83,60.0,83.0,,,23.0,23.0,27.710843373493976
VP_001,tsst,Math,1,1,1,659,659,1177,1177,820,808,881,884,516.0,516.0,61,76,61.0,76.0,,,15.0,15.0,19.736842105263158
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1336,1320,1382,1391,513.0,513.0,46,71,46.0,71.0,,,25.0,25.0,35.2112676056338
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1850,1837,1896,1905,513.0,513.0,46,68,46.0,68.0,,,22.0,22.0,32.35294117647059
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2362,2351,2407,2416,517.0,517.0,45,65,45.0,65.0,,,20.0,20.0,30.76923076923077
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2881,2871,2913,2942,513.0,513.0,32,71,32.0,71.0,,,39.0,39.0,54.929577464788736
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3393,3379,3436,3451,511.0,511.0,43,72,43.0,72.0,,,29.0,29.0,40.27777777777778
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3902,3888,3967,3985,507.0,507.0,65,97,65.0,97.0,,,32.0,32.0,32.98969072164948
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4410,4396,4465,4470,511.0,511.0,55,74,55.0,74.0,,,19.0,19.0,25.675675675675674
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4921,4909,4980,4990,518.0,518.0,59,81,59.0,81.0,,,22.0,22.0,27.160493827160494
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5439,5427,5494,5505,534.0,534.0,55,78,55.0,78.0,,,23.0,23.0,29.48717948717949
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5975,5963,6027,6034,550.0,550.0,52,71,52.0,71.0,,,19.0,19.0,26.76056338028169
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6523,6509,6661,6581,573.0,573.0,138,72,138.0,72.0,,,-66.0,66.0,91.66666666666666
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7097,7084,7188,7149,587.0,587.0,91,65,91.0,65.0,no_local_minima,,-26.0,26.0,40.0
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7683,7672,7769,7737,581.0,581.0,86,65,86.0,65.0,no_local_minima,,-21.0,21.0,32.30769230769231
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8264,8252,8340,8319,554.0,554.0,76,67,76.0,67.0,no_local_minima,,-9.0,9.0,13.432835820895523
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8818,8802,8877,8891,548.0,548.0,59,89,59.0,89.0,,,30.0,30.0,33.70786516853933
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9365,9352,9424,9427,539.0,539.0,59,75,59.0,75.0,,,16.0,16.0,21.333333333333336
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9905,9892,9955,9959,543.0,543.0,50,67,50.0,67.0,,,17.0,17.0,25.37313432835821
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10448,10435,10477,10494,558.0,558.0,29,59,29.0,59.0,,,30.0,30.0,50.847457627118644
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,11006,10993,11050,11056,583.0,583.0,44,63,44.0,63.0,no_local_minima,,19.0,19.0,30.158730158730158
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11588,11576,11647,11637,578.0,578.0,59,61,59.0,61.0,no_local_minima,,2.0,2.0,3.278688524590164
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12167,12153,12238,12205,575.0,575.0,71,52,71.0,52.0,no_local_minima,,-19.0,19.0,36.53846153846153
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12742,12729,12873,12795,565.0,565.0,131,66,131.0,66.0,,,-65.0,65.0,98.48484848484848
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13309,13289,13375,13356,551.0,551.0,66,67,66.0,67.0,,,1.0,1.0,1.4925373134328357
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13858,13843,13895,13912,530.0,530.0,37,69,37.0,69.0,,,32.0,32.0,46.3768115942029
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14388,14376,14426,14448,508.0,508.0,38,72,38.0,72.0,,,34.0,34.0,47.22222222222222
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14896,14885,14928,14952,498.0,498.0,32,67,32.0,67.0,,,35.0,35.0,52.23880597014925
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15394,15383,15452,15455,498.0,498.0,58,72,58.0,72.0,,,14.0,14.0,19.444444444444446
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15891,15880,15941,15950,496.0,496.0,50,70,50.0,70.0,,,20.0,20.0,28.57142857142857
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16388,16375,16433,16441,499.0,499.0,45,66,45.0,66.0,,,21.0,21.0,31.818181818181817
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16887,16876,16941,16956,510.0,510.0,54,80,54.0,80.0,,,26.0,26.0,32.5
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17395,17384,17451,17462,523.0,523.0,56,78,56.0,78.0,,,22.0,22.0,28.205128205128204
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17921,17910,17965,17976,550.0,550.0,44,66,44.0,66.0,,,22.0,22.0,33.33333333333333
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18471,18457,18601,18522,574.0,574.0,130,65,130.0,65.0,,,-65.0,65.0,100.0
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19045,19028,19103,19093,582.0,582.0,58,65,58.0,65.0,no_local_minima,,7.0,7.0,10.76923076923077
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19627,19621,19679,19677,555.0,555.0,52,56,52.0,56.0,,,4.0,4.0,7.142857142857142
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20181,20168,20237,20237,547.0,547.0,56,69,56.0,69.0,,,13.0,13.0,18.84057971014493
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20728,20713,20790,20803,543.0,543.0,62,90,62.0,90.0,,,28.0,28.0,31.11111111111111
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21271,21257,21335,21328,546.0,546.0,64,71,64.0,71.0,no_local_minima,,7.0,7.0,9.859154929577464
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21817,21803,21910,21876,550.0,550.0,93,73,93.0,73.0,no_local_minima,,-20.0,20.0,27.397260273972602
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22368,22358,22455,22408,565.0,565.0,87,50,87.0,50.0,no_local_minima,,-37.0,37.0,74.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22933,22920,23064,22980,572.0,572.0,131,60,131.0,60.0,,,-71.0,71.0,118.33333333333333
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23505,23491,23578,23550,568.0,568.0,73,59,73.0,59.0,no_local_minima,,-14.0,14.0,23.728813559322035
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24074,24062,24132,24126,547.0,547.0,58,64,58.0,64.0,,,6.0,6.0,9.375
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24619,24605,24663,24673,528.0,528.0,44,68,44.0,68.0,no_local_minima,,24.0,24.0,35.294117647058826
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25147,25132,25196,25202,521.0,521.0,49,70,49.0,70.0,,,21.0,21.0,30.0
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25668,25653,25712,25720,518.0,518.0,44,67,44.0,67.0,no_local_minima,,23.0,23.0,34.32835820895522
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26186,26172,26227,26241,520.0,520.0,41,69,41.0,69.0,,,28.0,28.0,40.57971014492754
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26707,26693,26747,26762,525.0,525.0,40,69,40.0,69.0,,,29.0,29.0,42.028985507246375
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27233,27220,27270,27285,527.0,527.0,37,65,37.0,65.0,,,28.0,28.0,43.07692307692308
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27760,27745,27801,27813,534.0,534.0,41,68,41.0,68.0,,,27.0,27.0,39.705882352941174
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28293,28279,28315,28347,524.0,524.0,22,68,22.0,68.0,,,46.0,46.0,67.64705882352942
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28816,28803,28880,28882,528.0,528.0,64,79,64.0,79.0,,,15.0,15.0,18.9873417721519
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29345,29334,29379,29398,529.0,529.0,34,64,34.0,64.0,,,30.0,30.0,46.875
