,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,18,18,18,10417,10417,10988,10988,10583,10590,10676,10651,574.0,574.0,93,61,93.0,61.0,,,-32.0,32.0,52.459016393442624
VP_001,tsst,Prep,19,19,19,10988,10988,11567,11567,11157,11160,11246,11228,582.0,582.0,89,68,89.0,68.0,,,-21.0,21.0,30.88235294117647
VP_001,tsst,Prep,20,20,20,11567,11567,12135,12135,11739,11742,11834,11808,560.0,560.0,95,66,95.0,66.0,,,-29.0,29.0,43.93939393939394
VP_001,tsst,Prep,21,21,21,12135,12135,12689,12689,12299,12296,12401,12387,551.0,551.0,102,91,102.0,91.0,,,-11.0,11.0,12.087912087912088
VP_001,tsst,Prep,22,22,22,12689,12689,13239,13239,12850,12858,12953,12935,549.0,549.0,103,77,103.0,77.0,,,-26.0,26.0,33.76623376623377
VP_001,tsst,Prep,23,23,23,13239,13239,13788,13789,13399,13393,13496,13469,550.0,550.0,97,76,97.0,76.0,,,-21.0,21.0,27.631578947368425
VP_001,tsst,Prep,24,24,24,13788,13789,14338,14339,13949,13945,14042,14015,550.0,550.0,93,70,93.0,70.0,,,-23.0,23.0,32.857142857142854
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14499,14507,14591,14567,555.0,555.0,92,60,92.0,60.0,,,-32.0,32.0,53.333333333333336
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15054,15049,15147,15125,562.0,562.0,93,76,93.0,76.0,,,-17.0,17.0,22.36842105263158
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15616,15596,15717,15690,553.0,553.0,101,94,101.0,94.0,,,-7.0,7.0,7.446808510638298
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16169,16164,16269,16256,552.0,552.0,100,92,100.0,92.0,,,-8.0,8.0,8.695652173913043
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16721,16715,16820,16790,557.0,557.0,99,75,99.0,75.0,,,-24.0,24.0,32.0
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17278,17288,17377,17345,573.0,573.0,99,57,99.0,57.0,,,-42.0,42.0,73.68421052631578
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17851,17848,17947,17912,590.0,590.0,96,64,96.0,64.0,,,-32.0,32.0,50.0
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18441,18440,18533,18508,576.0,576.0,92,68,92.0,68.0,,,-24.0,24.0,35.294117647058826
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19017,19012,19120,19097,568.0,568.0,103,85,103.0,85.0,,,-18.0,18.0,21.176470588235293
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19585,19579,19682,19658,571.0,571.0,97,79,97.0,79.0,,,-18.0,18.0,22.78481012658228
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20156,20151,20255,20225,582.0,582.0,99,74,99.0,74.0,,,-25.0,25.0,33.78378378378378
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20738,20737,20834,20801,594.0,594.0,96,64,96.0,64.0,,,-32.0,32.0,50.0
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21332,21338,21427,21400,605.0,605.0,95,62,95.0,62.0,,,-33.0,33.0,53.2258064516129
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21937,21943,22030,21998,579.0,579.0,93,55,93.0,55.0,,,-38.0,38.0,69.0909090909091
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22516,22508,22616,22608,564.0,564.0,100,100,100.0,100.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23080,23077,23180,23156,557.0,557.0,100,79,100.0,79.0,,,-21.0,21.0,26.582278481012654
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23637,23632,23739,23704,550.0,550.0,102,72,102.0,72.0,,,-30.0,30.0,41.66666666666667
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24187,24183,24286,24253,555.0,555.0,99,70,99.0,70.0,,,-29.0,29.0,41.42857142857143
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24742,24737,24835,24808,559.0,559.0,93,71,93.0,71.0,,,-22.0,22.0,30.985915492957744
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25301,25309,25393,25365,552.0,552.0,92,56,92.0,56.0,,,-36.0,36.0,64.28571428571429
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25853,25850,25949,25930,559.0,559.0,96,80,96.0,80.0,,,-16.0,16.0,20.0
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26412,26406,26516,26486,565.0,565.0,104,80,104.0,80.0,,,-24.0,24.0,30.0
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26977,26973,27079,27045,589.0,589.0,102,72,102.0,72.0,,,-30.0,30.0,41.66666666666667
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27566,27562,27661,27616,607.0,607.0,95,54,95.0,54.0,,,-41.0,41.0,75.92592592592592
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28173,28168,28270,28237,595.0,595.0,97,69,97.0,69.0,,,-28.0,28.0,40.57971014492754
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28768,28764,28873,28850,584.0,584.0,105,86,105.0,86.0,,,-19.0,19.0,22.093023255813954
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29352,29348,29456,29422,,,104,74,104.0,74.0,,,-30.0,30.0,40.54054054054054
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,445,442,538,516,584.0,584.0,93,74,93.0,74.0,,,-19.0,19.0,25.675675675675674
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1029,1025,1126,1097,616.0,616.0,97,72,97.0,72.0,,,-25.0,25.0,34.72222222222222
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1645,1642,1765,1695,672.0,672.0,120,53,120.0,53.0,,,-67.0,67.0,126.41509433962264
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3708,3704,3804,3780,665.0,665.0,96,76,96.0,76.0,,,-20.0,20.0,26.31578947368421
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4373,4368,4469,4444,669.0,669.0,96,76,96.0,76.0,,,-20.0,20.0,26.31578947368421
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5730,5727,5814,5765,717.0,717.0,84,38,84.0,38.0,,,-46.0,46.0,121.05263157894737
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6447,6443,6530,6517,712.0,712.0,83,74,83.0,74.0,,,-9.0,9.0,12.162162162162163
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7159,7155,7248,7237,689.0,689.0,89,82,89.0,82.0,,,-7.0,7.0,8.536585365853659
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7848,7855,7944,7923,607.0,607.0,96,68,96.0,68.0,,,-28.0,28.0,41.17647058823529
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8455,8448,8560,8555,581.0,581.0,105,107,105.0,107.0,,,2.0,2.0,1.8691588785046727
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9036,9031,9135,9103,551.0,551.0,99,72,99.0,72.0,,,-27.0,27.0,37.5
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9587,9583,9689,9664,,,102,81,102.0,81.0,,,-21.0,21.0,25.925925925925924
VP_001,tsst,Talk,0,0,0,230,229,769,769,387,382,476,480,539.0,539.0,89,98,89.0,98.0,,,9.0,9.0,9.183673469387756
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,926,922,1029,1019,551.0,551.0,103,97,103.0,97.0,,,-6.0,6.0,6.185567010309279
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1477,1473,1568,1549,602.0,602.0,91,76,91.0,76.0,,,-15.0,15.0,19.736842105263158
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2079,2074,2193,2158,673.0,673.0,114,84,114.0,84.0,,,-30.0,30.0,35.714285714285715
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2752,2746,2858,2819,714.0,714.0,106,73,106.0,73.0,,,-33.0,33.0,45.20547945205479
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3466,3461,3557,3520,710.0,710.0,91,59,91.0,59.0,,,-32.0,32.0,54.23728813559322
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4176,4171,4291,4269,692.0,692.0,115,98,115.0,98.0,,,-17.0,17.0,17.346938775510203
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4868,4863,4965,4927,668.0,668.0,97,64,97.0,64.0,,,-33.0,33.0,51.5625
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5536,5530,5651,5624,616.0,616.0,115,94,115.0,94.0,,,-21.0,21.0,22.340425531914892
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6152,6146,6262,6234,599.0,599.0,110,88,110.0,88.0,,,-22.0,22.0,25.0
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6751,6746,6847,6845,582.0,582.0,96,99,96.0,99.0,,,3.0,3.0,3.0303030303030303
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7333,7328,7406,7431,580.0,580.0,73,103,73.0,103.0,,,30.0,30.0,29.126213592233007
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7913,7909,7999,7969,579.0,579.0,86,60,86.0,60.0,,,-26.0,26.0,43.333333333333336
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8492,8485,8577,8553,601.0,601.0,85,68,85.0,68.0,,,-17.0,17.0,25.0
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9093,9087,9173,9153,624.0,624.0,80,66,80.0,66.0,,,-14.0,14.0,21.21212121212121
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9717,9710,9795,9781,644.0,644.0,78,71,78.0,71.0,,,-7.0,7.0,9.859154929577464
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10361,10355,10439,10464,601.0,601.0,78,109,78.0,109.0,,,31.0,31.0,28.440366972477065
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10962,10958,11011,11057,589.0,589.0,49,99,49.0,99.0,,,50.0,50.0,50.505050505050505
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11551,11547,11669,11641,587.0,587.0,118,94,118.0,94.0,,,-24.0,24.0,25.53191489361702
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12138,12133,12249,12228,614.0,614.0,111,95,111.0,95.0,,,-16.0,16.0,16.842105263157894
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12752,12747,12838,12857,616.0,616.0,86,110,86.0,110.0,,,24.0,24.0,21.818181818181817
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13368,13373,13456,13436,599.0,599.0,88,63,88.0,63.0,,,-25.0,25.0,39.682539682539684
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13967,13963,14060,14053,618.0,618.0,93,90,93.0,90.0,,,-3.0,3.0,3.3333333333333335
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14585,14580,14684,14660,625.0,625.0,99,80,99.0,80.0,,,-19.0,19.0,23.75
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15210,15206,15309,15295,659.0,659.0,99,89,99.0,89.0,,,-10.0,10.0,11.235955056179774
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15869,15864,15961,15939,677.0,677.0,92,75,92.0,75.0,,,-17.0,17.0,22.666666666666664
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16546,16543,16656,16603,653.0,653.0,110,60,110.0,60.0,,,-50.0,50.0,83.33333333333334
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17199,17194,17330,17300,650.0,650.0,131,106,131.0,106.0,,,-25.0,25.0,23.58490566037736
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17849,17844,17939,17896,645.0,645.0,90,52,90.0,52.0,,,-38.0,38.0,73.07692307692307
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18494,18491,18528,18567,634.0,634.0,34,76,34.0,76.0,,,42.0,42.0,55.26315789473685
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19128,19137,19251,19229,601.0,601.0,123,92,123.0,92.0,,,-31.0,31.0,33.69565217391305
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19729,19723,19815,19788,558.0,558.0,86,65,86.0,65.0,,,-21.0,21.0,32.30769230769231
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20287,20282,20401,20381,538.0,538.0,114,99,114.0,99.0,,,-15.0,15.0,15.151515151515152
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20825,20823,20937,20921,527.0,527.0,112,98,112.0,98.0,,,-14.0,14.0,14.285714285714285
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21352,21358,21503,21465,529.0,529.0,151,107,151.0,107.0,,,-44.0,44.0,41.1214953271028
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21881,21885,21980,21961,552.0,552.0,99,76,99.0,76.0,,,-23.0,23.0,30.263157894736842
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22433,22437,22596,22563,624.0,624.0,163,126,163.0,126.0,,,-37.0,37.0,29.365079365079367
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23057,23052,23156,23121,697.0,697.0,99,69,99.0,69.0,,,-30.0,30.0,43.47826086956522
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23754,23748,23861,23827,706.0,706.0,107,79,107.0,79.0,,,-28.0,28.0,35.44303797468354
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24460,24456,24542,24563,695.0,695.0,82,107,82.0,107.0,,,25.0,25.0,23.364485981308412
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25155,25149,25265,25250,702.0,702.0,110,101,110.0,101.0,,,-9.0,9.0,8.91089108910891
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25857,25853,25965,25928,695.0,695.0,108,75,108.0,75.0,,,-33.0,33.0,44.0
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26552,26547,26643,26657,702.0,702.0,91,110,91.0,110.0,,,19.0,19.0,17.272727272727273
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27254,27249,27347,27325,644.0,644.0,93,76,93.0,76.0,,,-17.0,17.0,22.36842105263158
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27898,27894,27982,27979,640.0,640.0,84,85,84.0,85.0,,,1.0,1.0,1.1764705882352942
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28538,28534,28637,28605,631.0,631.0,99,71,99.0,71.0,,,-28.0,28.0,39.436619718309856
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29169,29166,29262,29264,645.0,645.0,93,98,93.0,98.0,,,5.0,5.0,5.1020408163265305
VP_001,tsst,Math,0,0,0,135,131,659,659,286,282,381,365,524.0,524.0,95,83,95.0,83.0,,,-12.0,12.0,14.457831325301203
VP_001,tsst,Math,1,1,1,659,659,1177,1177,810,808,902,884,516.0,516.0,92,76,92.0,76.0,,,-16.0,16.0,21.052631578947366
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1326,1320,1419,1391,513.0,513.0,93,71,93.0,71.0,,,-22.0,22.0,30.985915492957744
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1839,1837,1932,1905,513.0,513.0,93,68,93.0,68.0,,,-25.0,25.0,36.76470588235294
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2352,2351,2443,2416,517.0,517.0,91,65,91.0,65.0,,,-26.0,26.0,40.0
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2869,2871,2959,2942,513.0,513.0,90,71,90.0,71.0,,,-19.0,19.0,26.76056338028169
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3382,3379,3478,3451,511.0,511.0,96,72,96.0,72.0,,,-24.0,24.0,33.33333333333333
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3893,3888,3988,3985,507.0,507.0,95,97,95.0,97.0,,,2.0,2.0,2.0618556701030926
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4400,4396,4497,4470,511.0,511.0,97,74,97.0,74.0,,,-23.0,23.0,31.08108108108108
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4911,4909,5011,4990,518.0,518.0,100,81,100.0,81.0,,,-19.0,19.0,23.456790123456788
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5429,5427,5524,5505,534.0,534.0,95,78,95.0,78.0,,,-17.0,17.0,21.794871794871796
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5963,5963,6051,6034,550.0,550.0,88,71,88.0,71.0,,,-17.0,17.0,23.943661971830984
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6513,6509,6642,6581,573.0,573.0,129,72,129.0,72.0,,,-57.0,57.0,79.16666666666666
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7086,7084,7184,7149,587.0,587.0,98,65,98.0,65.0,,,-33.0,33.0,50.76923076923077
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7673,7672,7764,7737,581.0,581.0,91,65,91.0,65.0,,,-26.0,26.0,40.0
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8254,8252,8346,8319,554.0,554.0,92,67,92.0,67.0,,,-25.0,25.0,37.3134328358209
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8808,8802,8900,8891,548.0,548.0,92,89,92.0,89.0,,,-3.0,3.0,3.3707865168539324
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9356,9352,9449,9427,539.0,539.0,93,75,93.0,75.0,,,-18.0,18.0,24.0
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9895,9892,9989,9959,543.0,543.0,94,67,94.0,67.0,,,-27.0,27.0,40.298507462686565
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10438,10435,10531,10494,558.0,558.0,93,59,93.0,59.0,,,-34.0,34.0,57.6271186440678
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10996,10993,11087,11056,583.0,583.0,91,63,91.0,63.0,,,-28.0,28.0,44.44444444444444
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11579,11576,11670,11637,578.0,578.0,91,61,91.0,61.0,,,-30.0,30.0,49.18032786885246
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12157,12153,12250,12205,575.0,575.0,93,52,93.0,52.0,,,-41.0,41.0,78.84615384615384
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12732,12729,12856,12795,565.0,565.0,124,66,124.0,66.0,,,-58.0,58.0,87.87878787878788
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13297,13289,13387,13356,551.0,551.0,90,67,90.0,67.0,,,-23.0,23.0,34.32835820895522
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13848,13843,13938,13912,530.0,530.0,90,69,90.0,69.0,,,-21.0,21.0,30.434782608695656
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14378,14376,14471,14448,508.0,508.0,93,72,93.0,72.0,,,-21.0,21.0,29.166666666666668
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14886,14885,14975,14952,498.0,498.0,89,67,89.0,67.0,,,-22.0,22.0,32.83582089552239
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15384,15383,15479,15455,498.0,498.0,95,72,95.0,72.0,,,-23.0,23.0,31.944444444444443
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15882,15880,15974,15950,496.0,496.0,92,70,92.0,70.0,,,-22.0,22.0,31.428571428571427
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16378,16375,16480,16441,499.0,499.0,102,66,102.0,66.0,,,-36.0,36.0,54.54545454545454
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16877,16876,16977,16956,510.0,510.0,100,80,100.0,80.0,,,-20.0,20.0,25.0
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17387,17384,17476,17462,523.0,523.0,89,78,89.0,78.0,,,-11.0,11.0,14.102564102564102
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17910,17910,18003,17976,550.0,550.0,93,66,93.0,66.0,,,-27.0,27.0,40.909090909090914
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18460,18457,18592,18522,574.0,574.0,132,65,132.0,65.0,,,-67.0,67.0,103.07692307692307
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19034,19028,19116,19093,582.0,582.0,82,65,82.0,65.0,,,-17.0,17.0,26.153846153846157
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19616,19621,19702,19677,555.0,555.0,86,56,86.0,56.0,,,-30.0,30.0,53.57142857142857
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20171,20168,20263,20237,547.0,547.0,92,69,92.0,69.0,,,-23.0,23.0,33.33333333333333
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20718,20713,20807,20803,543.0,543.0,89,90,89.0,90.0,,,1.0,1.0,1.1111111111111112
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21261,21257,21355,21328,546.0,546.0,94,71,94.0,71.0,,,-23.0,23.0,32.3943661971831
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21807,21803,21919,21876,550.0,550.0,112,73,112.0,73.0,,,-39.0,39.0,53.42465753424658
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22357,22358,22449,22408,565.0,565.0,92,50,92.0,50.0,,,-42.0,42.0,84.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22922,22920,23050,22980,572.0,572.0,128,60,128.0,60.0,,,-68.0,68.0,113.33333333333333
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23494,23491,23578,23550,568.0,568.0,84,59,84.0,59.0,,,-25.0,25.0,42.3728813559322
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24062,24062,24151,24126,547.0,547.0,89,64,89.0,64.0,,,-25.0,25.0,39.0625
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24609,24605,24697,24673,528.0,528.0,88,68,88.0,68.0,,,-20.0,20.0,29.411764705882355
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25137,25132,25225,25202,521.0,521.0,88,70,88.0,70.0,,,-18.0,18.0,25.71428571428571
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25658,25653,25748,25720,518.0,518.0,90,67,90.0,67.0,,,-23.0,23.0,34.32835820895522
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26176,26172,26267,26241,520.0,520.0,91,69,91.0,69.0,,,-22.0,22.0,31.88405797101449
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26696,26693,26787,26762,525.0,525.0,91,69,91.0,69.0,,,-22.0,22.0,31.88405797101449
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27221,27220,27309,27285,527.0,527.0,88,65,88.0,65.0,,,-23.0,23.0,35.38461538461539
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27748,27745,27834,27813,534.0,534.0,86,68,86.0,68.0,,,-18.0,18.0,26.47058823529412
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28282,28279,28373,28347,524.0,524.0,91,68,91.0,68.0,,,-23.0,23.0,33.82352941176471
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28806,28803,28903,28882,528.0,528.0,97,79,97.0,79.0,,,-18.0,18.0,22.78481012658228
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29334,29334,29427,29398,529.0,529.0,93,64,93.0,64.0,,,-29.0,29.0,45.3125
