,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,19,19,19,10988,10988,11567,11567,11169,11160,11169,11228,582.0,582.0,0,68,0.0,68.0,,,68.0,68.0,100.0
VP_001,tsst,Prep,20,20,20,11567,11567,12135,12135,11751,11742,11763,11808,560.0,560.0,12,66,12.0,66.0,,,54.0,54.0,81.81818181818183
VP_001,tsst,Prep,21,21,21,12135,12135,12689,12689,12310,12296,12303,12387,551.0,551.0,,91,,91.0,negative_pep,,,,
VP_001,tsst,Prep,22,22,22,12689,12689,13239,13239,12863,12858,12895,12935,549.0,549.0,32,77,32.0,77.0,,,45.0,45.0,58.44155844155844
VP_001,tsst,Prep,23,23,23,13239,13239,13788,13789,13409,13393,13416,13469,550.0,550.0,7,76,7.0,76.0,,,69.0,69.0,90.78947368421053
VP_001,tsst,Prep,24,24,24,13788,13789,14338,14339,13960,13945,13961,14015,550.0,550.0,1,70,1.0,70.0,,,69.0,69.0,98.57142857142858
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14512,14507,14525,14567,555.0,555.0,13,60,13.0,60.0,,,47.0,47.0,78.33333333333333
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15066,15049,15089,15125,562.0,562.0,23,76,23.0,76.0,,,53.0,53.0,69.73684210526315
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15627,15596,15632,15690,553.0,553.0,5,94,5.0,94.0,,,89.0,89.0,94.68085106382979
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16179,16164,16212,16256,552.0,552.0,33,92,33.0,92.0,,,59.0,59.0,64.13043478260869
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16732,16715,16762,16790,557.0,557.0,30,75,30.0,75.0,,,45.0,45.0,60.0
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17289,17288,17297,17345,573.0,573.0,8,57,8.0,57.0,,,49.0,49.0,85.96491228070175
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17863,17848,17856,17912,590.0,590.0,,64,,64.0,negative_pep,,,,
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18452,18440,18454,18508,576.0,576.0,2,68,2.0,68.0,,,66.0,66.0,97.05882352941177
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19028,19012,19012,19097,568.0,568.0,,85,,85.0,negative_pep,,,,
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19596,19579,19627,19658,571.0,571.0,31,79,31.0,79.0,,,48.0,48.0,60.75949367088608
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20167,20151,20198,20225,582.0,582.0,31,74,31.0,74.0,,,43.0,43.0,58.108108108108105
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20748,20737,20739,20801,594.0,594.0,,64,,64.0,negative_pep,,,,
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21344,21338,21332,21400,605.0,605.0,,62,,62.0,negative_pep,,,,
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21949,21943,21974,21998,579.0,579.0,25,55,25.0,55.0,,,30.0,30.0,54.54545454545454
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22526,22508,22560,22608,564.0,564.0,34,100,34.0,100.0,,,66.0,66.0,66.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23089,23077,23115,23156,557.0,557.0,26,79,26.0,79.0,,,53.0,53.0,67.08860759493672
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23649,23632,23627,23704,550.0,550.0,,72,,72.0,negative_pep,,,,
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24199,24183,24196,24253,555.0,555.0,,70,,70.0,negative_pep,,,,
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24753,24737,24755,24808,559.0,559.0,2,71,2.0,71.0,,,69.0,69.0,97.1830985915493
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25313,25309,25306,25365,552.0,552.0,,56,,56.0,negative_pep,,,,
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25865,25850,25860,25930,559.0,559.0,,80,,80.0,negative_pep,,,,
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26422,26406,26456,26486,565.0,565.0,34,80,34.0,80.0,,,46.0,46.0,57.49999999999999
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26988,26973,27021,27045,589.0,589.0,33,72,33.0,72.0,,,39.0,39.0,54.166666666666664
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27578,27562,27570,27616,607.0,607.0,,54,,54.0,negative_pep,,,,
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28183,28168,28213,28237,595.0,595.0,30,69,30.0,69.0,,,39.0,39.0,56.52173913043478
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28776,28764,28799,28850,584.0,584.0,23,86,23.0,86.0,,,63.0,63.0,73.25581395348837
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29362,29348,29397,29422,,,35,74,35.0,74.0,,,39.0,39.0,52.702702702702695
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,456,442,490,516,584.0,584.0,34,74,34.0,74.0,,,40.0,40.0,54.054054054054056
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1040,1025,1075,1097,616.0,616.0,35,72,35.0,72.0,,,37.0,37.0,51.388888888888886
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1656,1642,1716,1695,672.0,672.0,60,53,60.0,53.0,,,-7.0,7.0,13.20754716981132
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3718,3704,3747,3780,665.0,665.0,29,76,29.0,76.0,,,47.0,47.0,61.8421052631579
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4383,4368,4403,4444,669.0,669.0,20,76,20.0,76.0,,,56.0,56.0,73.68421052631578
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5741,5727,5767,5765,717.0,717.0,26,38,26.0,38.0,,,12.0,12.0,31.57894736842105
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6457,6443,6484,6517,712.0,712.0,27,74,27.0,74.0,,,47.0,47.0,63.51351351351351
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7170,7155,7200,7237,689.0,689.0,30,82,30.0,82.0,,,52.0,52.0,63.41463414634146
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7858,7855,7893,7923,607.0,607.0,35,68,35.0,68.0,,,33.0,33.0,48.529411764705884
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8467,8448,8504,8555,581.0,581.0,37,107,37.0,107.0,,,70.0,70.0,65.42056074766354
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9048,9031,9024,9103,551.0,551.0,,72,,72.0,negative_pep,,,,
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9599,9583,9610,9664,,,11,81,11.0,81.0,,,70.0,70.0,86.41975308641975
VP_001,tsst,Talk,0,0,0,230,229,769,769,398,382,396,480,539.0,539.0,,98,,98.0,negative_pep,,,,
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,936,922,934,1019,551.0,551.0,,97,,97.0,negative_pep,,,,
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1488,1473,1497,1549,602.0,602.0,9,76,9.0,76.0,,,67.0,67.0,88.1578947368421
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2090,2074,2086,2158,673.0,673.0,,84,,84.0,negative_pep,,,,
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2763,2746,2826,2819,714.0,714.0,63,73,63.0,73.0,,,10.0,10.0,13.698630136986301
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3476,3461,3509,3520,710.0,710.0,33,59,33.0,59.0,,,26.0,26.0,44.06779661016949
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4186,4171,4221,4269,692.0,692.0,35,98,35.0,98.0,,,63.0,63.0,64.28571428571429
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4880,4863,4876,4927,668.0,668.0,,64,,64.0,negative_pep,,,,
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5547,5530,5555,5624,616.0,616.0,8,94,8.0,94.0,,,86.0,86.0,91.48936170212765
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6163,6146,6149,6234,599.0,599.0,,88,,88.0,negative_pep,,,,
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6762,6746,6808,6845,582.0,582.0,46,99,46.0,99.0,,,53.0,53.0,53.535353535353536
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7345,7328,7376,7431,580.0,580.0,31,103,31.0,103.0,,,72.0,72.0,69.90291262135922
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7924,7909,7916,7969,579.0,579.0,,60,,60.0,negative_pep,,,,
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8504,8485,8573,8553,601.0,601.0,69,68,69.0,68.0,,,-1.0,1.0,1.4705882352941175
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9104,9087,9091,9153,624.0,624.0,,66,,66.0,negative_pep,,,,
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9728,9710,9806,9781,644.0,644.0,78,71,78.0,71.0,,,-7.0,7.0,9.859154929577464
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10371,10355,10415,10464,601.0,601.0,44,109,44.0,109.0,,,65.0,65.0,59.63302752293578
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10972,10958,11005,11057,589.0,589.0,33,99,33.0,99.0,,,66.0,66.0,66.66666666666666
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11561,11547,11631,11641,587.0,587.0,70,94,70.0,94.0,,,24.0,24.0,25.53191489361702
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12149,12133,12196,12228,614.0,614.0,47,95,47.0,95.0,,,48.0,48.0,50.526315789473685
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12762,12747,12799,12857,616.0,616.0,37,110,37.0,110.0,,,73.0,73.0,66.36363636363637
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13379,13373,13418,13436,599.0,599.0,39,63,39.0,63.0,,,24.0,24.0,38.095238095238095
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13977,13963,14011,14053,618.0,618.0,34,90,34.0,90.0,,,56.0,56.0,62.22222222222222
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14595,14580,14625,14660,625.0,625.0,30,80,30.0,80.0,,,50.0,50.0,62.5
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15220,15206,15234,15295,659.0,659.0,14,89,14.0,89.0,,,75.0,75.0,84.26966292134831
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15879,15864,15862,15939,677.0,677.0,,75,,75.0,negative_pep,,,,
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16557,16543,16634,16603,653.0,653.0,77,60,77.0,60.0,,,-17.0,17.0,28.333333333333332
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17210,17194,17268,17300,650.0,650.0,58,106,58.0,106.0,,,48.0,48.0,45.28301886792453
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17860,17844,17841,17896,645.0,645.0,,52,,52.0,negative_pep,,,,
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18504,18491,18523,18567,634.0,634.0,19,76,19.0,76.0,,,57.0,57.0,75.0
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19141,19137,19197,19229,601.0,601.0,56,92,56.0,92.0,,,36.0,36.0,39.130434782608695
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19739,19723,19730,19788,558.0,558.0,,65,,65.0,negative_pep,,,,
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20298,20282,20315,20381,538.0,538.0,17,99,17.0,99.0,,,82.0,82.0,82.82828282828282
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20836,20823,20855,20921,527.0,527.0,19,98,19.0,98.0,,,79.0,79.0,80.61224489795919
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21365,21358,21420,21465,529.0,529.0,55,107,55.0,107.0,,,52.0,52.0,48.598130841121495
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21893,21885,21904,21961,552.0,552.0,11,76,11.0,76.0,,,65.0,65.0,85.52631578947368
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22445,22437,22503,22563,624.0,624.0,58,126,58.0,126.0,,,68.0,68.0,53.96825396825397
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23068,23052,23056,23121,697.0,697.0,,69,,69.0,negative_pep,,,,
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23764,23748,23817,23827,706.0,706.0,53,79,53.0,79.0,,,26.0,26.0,32.91139240506329
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24470,24456,24516,24563,695.0,695.0,46,107,46.0,107.0,,,61.0,61.0,57.009345794392516
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25165,25149,25211,25250,702.0,702.0,46,101,46.0,101.0,,,55.0,55.0,54.45544554455446
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25867,25853,25885,25928,695.0,695.0,18,75,18.0,75.0,,,57.0,57.0,76.0
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26562,26547,26612,26657,702.0,702.0,50,110,50.0,110.0,,,60.0,60.0,54.54545454545454
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27264,27249,27279,27325,644.0,644.0,15,76,15.0,76.0,,,61.0,61.0,80.26315789473685
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27908,27894,27937,27979,640.0,640.0,29,85,29.0,85.0,,,56.0,56.0,65.88235294117646
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28548,28534,28582,28605,631.0,631.0,34,71,34.0,71.0,,,37.0,37.0,52.112676056338024
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29181,29166,29226,29264,645.0,645.0,45,98,45.0,98.0,,,53.0,53.0,54.08163265306123
VP_001,tsst,Math,0,0,0,135,131,659,659,296,282,306,365,524.0,524.0,10,83,10.0,83.0,,,73.0,73.0,87.95180722891565
VP_001,tsst,Math,1,1,1,659,659,1177,1177,820,808,851,884,516.0,516.0,31,76,31.0,76.0,,,45.0,45.0,59.210526315789465
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1336,1320,1342,1391,513.0,513.0,6,71,6.0,71.0,,,65.0,65.0,91.54929577464789
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1850,1837,1869,1905,513.0,513.0,19,68,19.0,68.0,,,49.0,49.0,72.05882352941177
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2362,2351,2381,2416,517.0,517.0,19,65,19.0,65.0,,,46.0,46.0,70.76923076923077
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2881,2871,2891,2942,513.0,513.0,10,71,10.0,71.0,,,61.0,61.0,85.91549295774648
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3393,3379,3408,3451,511.0,511.0,15,72,15.0,72.0,,,57.0,57.0,79.16666666666666
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3902,3888,3937,3985,507.0,507.0,35,97,35.0,97.0,,,62.0,62.0,63.91752577319587
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4410,4396,4418,4470,511.0,511.0,8,74,8.0,74.0,,,66.0,66.0,89.1891891891892
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4921,4909,4922,4990,518.0,518.0,1,81,1.0,81.0,,,80.0,80.0,98.76543209876543
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5439,5427,5461,5505,534.0,534.0,22,78,22.0,78.0,,,56.0,56.0,71.7948717948718
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5975,5963,5991,6034,550.0,550.0,16,71,16.0,71.0,,,55.0,55.0,77.46478873239437
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6523,6509,6584,6581,573.0,573.0,61,72,61.0,72.0,,,11.0,11.0,15.277777777777779
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7097,7084,7082,7149,587.0,587.0,,65,,65.0,negative_pep,,,,
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7683,7672,7710,7737,581.0,581.0,27,65,27.0,65.0,,,38.0,38.0,58.46153846153847
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8264,8252,8294,8319,554.0,554.0,30,67,30.0,67.0,,,37.0,37.0,55.223880597014926
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8818,8802,8847,8891,548.0,548.0,29,89,29.0,89.0,,,60.0,60.0,67.41573033707866
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9365,9352,9397,9427,539.0,539.0,32,75,32.0,75.0,,,43.0,43.0,57.333333333333336
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9905,9892,9932,9959,543.0,543.0,27,67,27.0,67.0,,,40.0,40.0,59.70149253731343
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10448,10435,10463,10494,558.0,558.0,15,59,15.0,59.0,,,44.0,44.0,74.57627118644068
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,11006,10993,11028,11056,583.0,583.0,22,63,22.0,63.0,,,41.0,41.0,65.07936507936508
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11588,11576,11611,11637,578.0,578.0,23,61,23.0,61.0,,,38.0,38.0,62.295081967213115
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12167,12153,12139,12205,575.0,575.0,,52,,52.0,negative_pep,,,,
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12742,12729,12796,12795,565.0,565.0,54,66,54.0,66.0,,,12.0,12.0,18.181818181818183
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13309,13289,13311,13356,551.0,551.0,2,67,2.0,67.0,,,65.0,65.0,97.01492537313433
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13858,13843,13867,13912,530.0,530.0,9,69,9.0,69.0,,,60.0,60.0,86.95652173913044
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14388,14376,14396,14448,508.0,508.0,8,72,8.0,72.0,,,64.0,64.0,88.88888888888889
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14896,14885,14901,14952,498.0,498.0,5,67,5.0,67.0,,,62.0,62.0,92.53731343283582
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15394,15383,15396,15455,498.0,498.0,2,72,2.0,72.0,,,70.0,70.0,97.22222222222221
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15891,15880,15899,15950,496.0,496.0,8,70,8.0,70.0,,,62.0,62.0,88.57142857142857
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16388,16375,16401,16441,499.0,499.0,13,66,13.0,66.0,,,53.0,53.0,80.3030303030303
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16887,16876,16899,16956,510.0,510.0,12,80,12.0,80.0,,,68.0,68.0,85.0
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17395,17384,17413,17462,523.0,523.0,18,78,18.0,78.0,,,60.0,60.0,76.92307692307693
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17921,17910,17942,17976,550.0,550.0,21,66,21.0,66.0,,,45.0,45.0,68.18181818181817
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18471,18457,18539,18522,574.0,574.0,68,65,68.0,65.0,,,-3.0,3.0,4.615384615384616
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19045,19028,19016,19093,582.0,582.0,,65,,65.0,negative_pep,,,,
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19627,19621,19620,19677,555.0,555.0,,56,,56.0,negative_pep,,,,
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20181,20168,20188,20237,547.0,547.0,7,69,7.0,69.0,,,62.0,62.0,89.85507246376811
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20728,20713,20759,20803,543.0,543.0,31,90,31.0,90.0,,,59.0,59.0,65.55555555555556
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21271,21257,21300,21328,546.0,546.0,29,71,29.0,71.0,,,42.0,42.0,59.154929577464785
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21817,21803,21864,21876,550.0,550.0,47,73,47.0,73.0,,,26.0,26.0,35.61643835616438
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22368,22358,22357,22408,565.0,565.0,,50,,50.0,negative_pep,,,,
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22933,22920,22996,22980,572.0,572.0,63,60,63.0,60.0,,,-3.0,3.0,5.0
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23505,23491,23475,23550,568.0,568.0,,59,,59.0,negative_pep,,,,
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24074,24062,24075,24126,547.0,547.0,1,64,1.0,64.0,,,63.0,63.0,98.4375
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24619,24605,24645,24673,528.0,528.0,26,68,26.0,68.0,,,42.0,42.0,61.76470588235294
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25147,25132,25167,25202,521.0,521.0,20,70,20.0,70.0,,,50.0,50.0,71.42857142857143
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25668,25653,25645,25720,518.0,518.0,,67,,67.0,negative_pep,,,,
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26186,26172,26196,26241,520.0,520.0,10,69,10.0,69.0,,,59.0,59.0,85.5072463768116
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26707,26693,26718,26762,525.0,525.0,11,69,11.0,69.0,,,58.0,58.0,84.05797101449275
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27233,27220,27240,27285,527.0,527.0,7,65,7.0,65.0,,,58.0,58.0,89.23076923076924
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27760,27745,27771,27813,534.0,534.0,11,68,11.0,68.0,,,57.0,57.0,83.82352941176471
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28293,28279,28303,28347,524.0,524.0,10,68,10.0,68.0,,,58.0,58.0,85.29411764705883
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28816,28803,28845,28882,528.0,528.0,29,79,29.0,79.0,,,50.0,50.0,63.29113924050633
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29345,29334,29344,29398,529.0,529.0,,64,,64.0,negative_pep,,,,
VP_001,tsst,Pause_5,0,0,0,615,609,1211,1211,803,788,835,881,596.0,596.0,32,93,32.0,93.0,,,61.0,61.0,65.59139784946237
VP_001,tsst,Pause_5,1,1,1,1211,1211,1802,1802,1398,1386,1431,1478,588.0,588.0,33,92,33.0,92.0,,,59.0,59.0,64.13043478260869
VP_001,tsst,Pause_5,2,2,2,1802,1802,2409,2409,1987,1976,1988,2036,617.0,617.0,1,60,1.0,60.0,,,59.0,59.0,98.33333333333333
VP_001,tsst,Pause_5,4,4,4,3046,3046,3730,3730,3250,3238,3280,3292,704.0,704.0,30,54,30.0,54.0,,,24.0,24.0,44.44444444444444
VP_001,tsst,Pause_5,5,5,5,3730,3730,4449,4449,3954,3941,3981,4007,727.0,727.0,27,66,27.0,66.0,,,39.0,39.0,59.09090909090909
VP_001,tsst,Pause_5,6,6,6,4449,4449,5165,5165,4681,4669,4708,4730,711.0,711.0,27,61,27.0,61.0,,,34.0,34.0,55.73770491803278
VP_001,tsst,Pause_5,7,7,7,5165,5165,5825,5825,5392,5380,5398,5448,632.0,632.0,6,68,6.0,68.0,,,62.0,62.0,91.17647058823529
