,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,18,18,18,10417,10417,10988,10988,10573,10590,10677,10651,574.0,574.0,104,61,104.0,61.0,,,-43.0,43.0,70.49180327868852
VP_001,tsst,Prep,19,19,19,10988,10988,11567,11567,11147,11160,11244,11228,582.0,582.0,97,68,97.0,68.0,,,-29.0,29.0,42.64705882352941
VP_001,tsst,Prep,20,20,20,11567,11567,12135,12135,11729,11742,11836,11808,560.0,560.0,107,66,107.0,66.0,,,-41.0,41.0,62.121212121212125
VP_001,tsst,Prep,21,21,21,12135,12135,12689,12689,12289,12296,12402,12387,551.0,551.0,113,91,113.0,91.0,,,-22.0,22.0,24.175824175824175
VP_001,tsst,Prep,22,22,22,12689,12689,13239,13239,12840,12858,12950,12935,549.0,549.0,110,77,110.0,77.0,,,-33.0,33.0,42.857142857142854
VP_001,tsst,Prep,23,23,23,13239,13239,13788,13789,13389,13393,13496,13469,550.0,550.0,107,76,107.0,76.0,,,-31.0,31.0,40.78947368421053
VP_001,tsst,Prep,24,24,24,13788,13789,14338,14339,13939,13945,14042,14015,550.0,550.0,103,70,103.0,70.0,,,-33.0,33.0,47.14285714285714
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14489,14507,14590,14567,555.0,555.0,101,60,101.0,60.0,,,-41.0,41.0,68.33333333333333
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15044,15049,15147,15125,562.0,562.0,103,76,103.0,76.0,,,-27.0,27.0,35.526315789473685
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15606,15596,15719,15690,553.0,553.0,113,94,113.0,94.0,,,-19.0,19.0,20.212765957446805
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16159,16164,16268,16256,552.0,552.0,109,92,109.0,92.0,,,-17.0,17.0,18.478260869565215
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16711,16715,16820,16790,557.0,557.0,109,75,109.0,75.0,,,-34.0,34.0,45.33333333333333
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17268,17288,17377,17345,573.0,573.0,109,57,109.0,57.0,,,-52.0,52.0,91.22807017543859
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17841,17848,17946,17912,590.0,590.0,105,64,105.0,64.0,,,-41.0,41.0,64.0625
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18431,18440,18533,18508,576.0,576.0,102,68,102.0,68.0,,,-34.0,34.0,50.0
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19007,19012,19122,19097,568.0,568.0,115,85,115.0,85.0,,,-30.0,30.0,35.294117647058826
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19575,19579,19678,19658,571.0,571.0,103,79,103.0,79.0,,,-24.0,24.0,30.37974683544304
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20146,20151,20256,20225,582.0,582.0,110,74,110.0,74.0,,,-36.0,36.0,48.64864864864865
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20728,20737,20835,20801,594.0,594.0,107,64,107.0,64.0,,,-43.0,43.0,67.1875
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21322,21338,21426,21400,605.0,605.0,104,62,104.0,62.0,,,-42.0,42.0,67.74193548387096
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21927,21943,22031,21998,579.0,579.0,104,55,104.0,55.0,,,-49.0,49.0,89.0909090909091
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22506,22508,22617,22608,564.0,564.0,111,100,111.0,100.0,,,-11.0,11.0,11.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23070,23077,23179,23156,557.0,557.0,109,79,109.0,79.0,,,-30.0,30.0,37.9746835443038
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23627,23632,23740,23704,550.0,550.0,113,72,113.0,72.0,,,-41.0,41.0,56.94444444444444
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24177,24183,24286,24253,555.0,555.0,109,70,109.0,70.0,,,-39.0,39.0,55.714285714285715
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24732,24737,24833,24808,559.0,559.0,101,71,101.0,71.0,,,-30.0,30.0,42.25352112676056
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25291,25309,25393,25365,552.0,552.0,102,56,102.0,56.0,,,-46.0,46.0,82.14285714285714
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25843,25850,25951,25930,559.0,559.0,108,80,108.0,80.0,,,-28.0,28.0,35.0
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26402,26406,26517,26486,565.0,565.0,115,80,115.0,80.0,,,-35.0,35.0,43.75
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26967,26973,27075,27045,589.0,589.0,108,72,108.0,72.0,,,-36.0,36.0,50.0
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27556,27562,27658,27616,607.0,607.0,102,54,102.0,54.0,,,-48.0,48.0,88.88888888888889
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28163,28168,28247,28237,595.0,595.0,84,69,84.0,69.0,,,-15.0,15.0,21.73913043478261
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28758,28764,28875,28850,584.0,584.0,117,86,117.0,86.0,,,-31.0,31.0,36.04651162790697
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29342,29348,29455,29422,,,113,74,113.0,74.0,,,-39.0,39.0,52.702702702702695
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,435,442,540,516,584.0,584.0,105,74,105.0,74.0,,,-31.0,31.0,41.891891891891895
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1019,1025,1122,1097,616.0,616.0,103,72,103.0,72.0,,,-31.0,31.0,43.05555555555556
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1635,1642,1739,1695,672.0,672.0,104,53,104.0,53.0,,,-51.0,51.0,96.22641509433963
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3698,3704,3806,3780,665.0,665.0,108,76,108.0,76.0,,,-32.0,32.0,42.10526315789473
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4363,4368,4466,4444,669.0,669.0,103,76,103.0,76.0,,,-27.0,27.0,35.526315789473685
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5720,5727,5813,5765,717.0,717.0,93,38,93.0,38.0,,,-55.0,55.0,144.73684210526315
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6437,6443,6529,6517,712.0,712.0,92,74,92.0,74.0,,,-18.0,18.0,24.324324324324326
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7149,7155,7254,7237,689.0,689.0,105,82,105.0,82.0,,,-23.0,23.0,28.04878048780488
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7838,7855,,7923,607.0,607.0,,68,,68.0,no_zero_crossing,,,,
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8445,8448,8551,8555,581.0,581.0,106,107,106.0,107.0,,,1.0,1.0,0.9345794392523363
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9026,9031,9135,9103,551.0,551.0,109,72,109.0,72.0,,,-37.0,37.0,51.388888888888886
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9577,9583,9686,9664,,,109,81,109.0,81.0,,,-28.0,28.0,34.5679012345679
VP_001,tsst,Talk,0,0,0,230,229,769,769,377,382,479,480,539.0,539.0,102,98,102.0,98.0,,,-4.0,4.0,4.081632653061225
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,916,922,1024,1019,551.0,551.0,108,97,108.0,97.0,,,-11.0,11.0,11.34020618556701
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1467,1473,1572,1549,602.0,602.0,105,76,105.0,76.0,,,-29.0,29.0,38.15789473684211
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2069,2074,2192,2158,673.0,673.0,123,84,123.0,84.0,,,-39.0,39.0,46.42857142857143
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2742,2746,2856,2819,714.0,714.0,114,73,114.0,73.0,,,-41.0,41.0,56.16438356164384
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3456,3461,3560,3520,710.0,710.0,104,59,104.0,59.0,,,-45.0,45.0,76.27118644067797
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4166,4171,4288,4269,692.0,692.0,122,98,122.0,98.0,,,-24.0,24.0,24.489795918367346
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4858,4863,4966,4927,668.0,668.0,108,64,108.0,64.0,,,-44.0,44.0,68.75
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5526,5530,5656,5624,616.0,616.0,130,94,130.0,94.0,,,-36.0,36.0,38.297872340425535
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6142,6146,6255,6234,599.0,599.0,113,88,113.0,88.0,,,-25.0,25.0,28.40909090909091
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6741,6746,6855,6845,582.0,582.0,114,99,114.0,99.0,,,-15.0,15.0,15.151515151515152
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7323,7328,7395,7431,580.0,580.0,72,103,72.0,103.0,,,31.0,31.0,30.097087378640776
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7903,7909,7999,7969,579.0,579.0,96,60,96.0,60.0,,,-36.0,36.0,60.0
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8482,8485,8576,8553,601.0,601.0,94,68,94.0,68.0,,,-26.0,26.0,38.23529411764706
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9083,9087,9182,9153,624.0,624.0,99,66,99.0,66.0,,,-33.0,33.0,50.0
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9707,9710,9757,9781,644.0,644.0,50,71,50.0,71.0,,,21.0,21.0,29.577464788732392
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10351,10355,10474,10464,601.0,601.0,123,109,123.0,109.0,,,-14.0,14.0,12.844036697247708
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10952,10958,11001,11057,589.0,589.0,49,99,49.0,99.0,,,50.0,50.0,50.505050505050505
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11541,11547,11668,11641,587.0,587.0,127,94,127.0,94.0,,,-33.0,33.0,35.1063829787234
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12128,12133,12250,12228,614.0,614.0,122,95,122.0,95.0,,,-27.0,27.0,28.421052631578945
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12742,12747,12834,12857,616.0,616.0,92,110,92.0,110.0,,,18.0,18.0,16.363636363636363
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13358,13373,13467,13436,599.0,599.0,109,63,109.0,63.0,,,-46.0,46.0,73.01587301587301
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13957,13963,14006,14053,618.0,618.0,49,90,49.0,90.0,,,41.0,41.0,45.55555555555556
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14575,14580,14683,14660,625.0,625.0,108,80,108.0,80.0,,,-28.0,28.0,35.0
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15200,15206,15312,15295,659.0,659.0,112,89,112.0,89.0,,,-23.0,23.0,25.842696629213485
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15859,15864,15950,15939,677.0,677.0,91,75,91.0,75.0,,,-16.0,16.0,21.333333333333336
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16536,16543,16659,16603,653.0,653.0,123,60,123.0,60.0,,,-63.0,63.0,105.0
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17189,17194,17272,17300,650.0,650.0,83,106,83.0,106.0,,,23.0,23.0,21.69811320754717
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17839,17844,17944,17896,645.0,645.0,105,52,105.0,52.0,,,-53.0,53.0,101.92307692307692
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18484,18491,,18567,634.0,634.0,,76,,76.0,no_zero_crossing,,,,
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19118,19137,19252,19229,601.0,601.0,134,92,134.0,92.0,,,-42.0,42.0,45.65217391304348
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19719,19723,19814,19788,558.0,558.0,95,65,95.0,65.0,,,-30.0,30.0,46.15384615384615
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20277,20282,20404,20381,538.0,538.0,127,99,127.0,99.0,,,-28.0,28.0,28.28282828282828
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20815,20823,20932,20921,527.0,527.0,117,98,117.0,98.0,,,-19.0,19.0,19.387755102040817
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21342,21358,21471,21465,529.0,529.0,129,107,129.0,107.0,,,-22.0,22.0,20.5607476635514
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21871,21885,21980,21961,552.0,552.0,109,76,109.0,76.0,,,-33.0,33.0,43.42105263157895
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22423,22437,22596,22563,624.0,624.0,173,126,173.0,126.0,,,-47.0,47.0,37.301587301587304
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23047,23052,23155,23121,697.0,697.0,108,69,108.0,69.0,,,-39.0,39.0,56.52173913043478
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23744,23748,23861,23827,706.0,706.0,117,79,117.0,79.0,,,-38.0,38.0,48.10126582278481
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24450,24456,24543,24563,695.0,695.0,93,107,93.0,107.0,,,14.0,14.0,13.084112149532709
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25145,25149,25266,25250,702.0,702.0,121,101,121.0,101.0,,,-20.0,20.0,19.801980198019802
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25847,25853,25961,25928,695.0,695.0,114,75,114.0,75.0,,,-39.0,39.0,52.0
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26542,26547,26648,26657,702.0,702.0,106,110,106.0,110.0,,,4.0,4.0,3.6363636363636362
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27244,27249,27340,27325,644.0,644.0,96,76,96.0,76.0,,,-20.0,20.0,26.31578947368421
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27888,27894,27981,27979,640.0,640.0,93,85,93.0,85.0,,,-8.0,8.0,9.411764705882353
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28528,28534,28641,28605,631.0,631.0,113,71,113.0,71.0,,,-42.0,42.0,59.154929577464785
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29159,29166,29257,29264,645.0,645.0,98,98,98.0,98.0,,,0.0,0.0,0.0
VP_001,tsst,Math,0,0,0,135,131,659,659,276,282,380,365,524.0,524.0,104,83,104.0,83.0,,,-21.0,21.0,25.301204819277107
VP_001,tsst,Math,1,1,1,659,659,1177,1177,800,808,898,884,516.0,516.0,98,76,98.0,76.0,,,-22.0,22.0,28.947368421052634
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1316,1320,1419,1391,513.0,513.0,103,71,103.0,71.0,,,-32.0,32.0,45.07042253521127
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1829,1837,1933,1905,513.0,513.0,104,68,104.0,68.0,,,-36.0,36.0,52.94117647058824
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2342,2351,2441,2416,517.0,517.0,99,65,99.0,65.0,,,-34.0,34.0,52.307692307692314
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2859,2871,2961,2942,513.0,513.0,102,71,102.0,71.0,,,-31.0,31.0,43.66197183098591
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3372,3379,3479,3451,511.0,511.0,107,72,107.0,72.0,,,-35.0,35.0,48.61111111111111
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3883,3888,3988,3985,507.0,507.0,105,97,105.0,97.0,,,-8.0,8.0,8.24742268041237
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4390,4396,4497,4470,511.0,511.0,107,74,107.0,74.0,,,-33.0,33.0,44.5945945945946
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4901,4909,5011,4990,518.0,518.0,110,81,110.0,81.0,,,-29.0,29.0,35.80246913580247
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5419,5427,5524,5505,534.0,534.0,105,78,105.0,78.0,,,-27.0,27.0,34.61538461538461
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5953,5963,6052,6034,550.0,550.0,99,71,99.0,71.0,,,-28.0,28.0,39.436619718309856
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6503,6509,6617,6581,573.0,573.0,114,72,114.0,72.0,,,-42.0,42.0,58.333333333333336
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7076,7084,7182,7149,587.0,587.0,106,65,106.0,65.0,,,-41.0,41.0,63.07692307692307
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7663,7672,7764,7737,581.0,581.0,101,65,101.0,65.0,,,-36.0,36.0,55.38461538461539
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8244,8252,8348,8319,554.0,554.0,104,67,104.0,67.0,,,-37.0,37.0,55.223880597014926
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8798,8802,8901,8891,548.0,548.0,103,89,103.0,89.0,,,-14.0,14.0,15.730337078651685
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9346,9352,9447,9427,539.0,539.0,101,75,101.0,75.0,,,-26.0,26.0,34.66666666666667
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9885,9892,9989,9959,543.0,543.0,104,67,104.0,67.0,,,-37.0,37.0,55.223880597014926
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10428,10435,10531,10494,558.0,558.0,103,59,103.0,59.0,,,-44.0,44.0,74.57627118644068
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10986,10993,11087,11056,583.0,583.0,101,63,101.0,63.0,,,-38.0,38.0,60.317460317460316
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11569,11576,11670,11637,578.0,578.0,101,61,101.0,61.0,,,-40.0,40.0,65.57377049180327
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12147,12153,12249,12205,575.0,575.0,102,52,102.0,52.0,,,-50.0,50.0,96.15384615384616
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12722,12729,12833,12795,565.0,565.0,111,66,111.0,66.0,,,-45.0,45.0,68.18181818181817
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13287,13289,13387,13356,551.0,551.0,100,67,100.0,67.0,,,-33.0,33.0,49.25373134328358
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13838,13843,13937,13912,530.0,530.0,99,69,99.0,69.0,,,-30.0,30.0,43.47826086956522
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14368,14376,14474,14448,508.0,508.0,106,72,106.0,72.0,,,-34.0,34.0,47.22222222222222
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14876,14885,14974,14952,498.0,498.0,98,67,98.0,67.0,,,-31.0,31.0,46.26865671641791
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15374,15383,15477,15455,498.0,498.0,103,72,103.0,72.0,,,-31.0,31.0,43.05555555555556
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15872,15880,15974,15950,496.0,496.0,102,70,102.0,70.0,,,-32.0,32.0,45.714285714285715
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16368,16375,16470,16441,499.0,499.0,102,66,102.0,66.0,,,-36.0,36.0,54.54545454545454
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16867,16876,16979,16956,510.0,510.0,112,80,112.0,80.0,,,-32.0,32.0,40.0
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17377,17384,17475,17462,523.0,523.0,98,78,98.0,78.0,,,-20.0,20.0,25.64102564102564
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17900,17910,18004,17976,550.0,550.0,104,66,104.0,66.0,,,-38.0,38.0,57.57575757575758
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18450,18457,18562,18522,574.0,574.0,112,65,112.0,65.0,,,-47.0,47.0,72.3076923076923
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19024,19028,19110,19093,582.0,582.0,86,65,86.0,65.0,,,-21.0,21.0,32.30769230769231
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19606,19621,19705,19677,555.0,555.0,99,56,99.0,56.0,,,-43.0,43.0,76.78571428571429
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20161,20168,20264,20237,547.0,547.0,103,69,103.0,69.0,,,-34.0,34.0,49.275362318840585
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20708,20713,20804,20803,543.0,543.0,96,90,96.0,90.0,,,-6.0,6.0,6.666666666666667
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21251,21257,21355,21328,546.0,546.0,104,71,104.0,71.0,,,-33.0,33.0,46.478873239436616
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21797,21803,21900,21876,550.0,550.0,103,73,103.0,73.0,,,-30.0,30.0,41.0958904109589
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22347,22358,22450,22408,565.0,565.0,103,50,103.0,50.0,,,-53.0,53.0,106.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22912,22920,23012,22980,572.0,572.0,100,60,100.0,60.0,,,-40.0,40.0,66.66666666666666
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23484,23491,23578,23550,568.0,568.0,94,59,94.0,59.0,,,-35.0,35.0,59.32203389830508
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24052,24062,24153,24126,547.0,547.0,101,64,101.0,64.0,,,-37.0,37.0,57.8125
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24599,24605,24698,24673,528.0,528.0,99,68,99.0,68.0,,,-31.0,31.0,45.588235294117645
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25127,25132,25224,25202,521.0,521.0,97,70,97.0,70.0,,,-27.0,27.0,38.57142857142858
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25648,25653,25747,25720,518.0,518.0,99,67,99.0,67.0,,,-32.0,32.0,47.76119402985074
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26166,26172,26266,26241,520.0,520.0,100,69,100.0,69.0,,,-31.0,31.0,44.927536231884055
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26686,26693,26787,26762,525.0,525.0,101,69,101.0,69.0,,,-32.0,32.0,46.3768115942029
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27211,27220,27307,27285,527.0,527.0,96,65,96.0,65.0,,,-31.0,31.0,47.69230769230769
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27738,27745,27829,27813,534.0,534.0,91,68,91.0,68.0,,,-23.0,23.0,33.82352941176471
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28272,28279,28378,28347,524.0,524.0,106,68,106.0,68.0,,,-38.0,38.0,55.88235294117647
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28796,28803,28906,28882,528.0,528.0,110,79,110.0,79.0,,,-31.0,31.0,39.24050632911392
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29324,29334,29414,29398,529.0,529.0,90,64,90.0,64.0,,,-26.0,26.0,40.625
VP_001,tsst,Pause_5,0,0,0,615,609,1211,1211,782,788,865,881,596.0,596.0,83,93,83.0,93.0,,,10.0,10.0,10.75268817204301
