,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,18,18,18,10417,10417,10988,10988,10573,10590,10638,10651,574.0,574.0,65,61,65.0,61.0,,,-4.0,4.0,6.557377049180328
VP_001,tsst,Prep,19,19,19,10988,10988,11567,11567,11147,11160,11202,11228,582.0,582.0,55,68,55.0,68.0,,,13.0,13.0,19.11764705882353
VP_001,tsst,Prep,20,20,20,11567,11567,12135,12135,11729,11742,11795,11808,560.0,560.0,66,66,66.0,66.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,21,21,21,12135,12135,12689,12689,12289,12296,12378,12387,551.0,551.0,89,91,89.0,91.0,,,2.0,2.0,2.197802197802198
VP_001,tsst,Prep,22,22,22,12689,12689,13239,13239,12840,12858,12935,12935,549.0,549.0,95,77,95.0,77.0,,,-18.0,18.0,23.376623376623375
VP_001,tsst,Prep,23,23,23,13239,13239,13788,13789,13389,13393,13457,13469,550.0,550.0,68,76,68.0,76.0,,,8.0,8.0,10.526315789473683
VP_001,tsst,Prep,24,24,24,13788,13789,14338,14339,13939,13945,14011,14015,550.0,550.0,72,70,72.0,70.0,,,-2.0,2.0,2.857142857142857
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14489,14507,14564,14567,555.0,555.0,75,60,75.0,60.0,,,-15.0,15.0,25.0
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15044,15049,15120,15125,562.0,562.0,76,76,76.0,76.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15606,15596,15686,15690,553.0,553.0,80,94,80.0,94.0,,,14.0,14.0,14.893617021276595
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16159,16164,16227,16256,552.0,552.0,68,92,68.0,92.0,,,24.0,24.0,26.08695652173913
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16711,16715,16785,16790,557.0,557.0,74,75,74.0,75.0,,,1.0,1.0,1.3333333333333335
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17268,17288,17341,17345,573.0,573.0,73,57,73.0,57.0,,,-16.0,16.0,28.07017543859649
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17841,17848,17905,17912,590.0,590.0,64,64,64.0,64.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18431,18440,18486,18508,576.0,576.0,55,68,55.0,68.0,,,13.0,13.0,19.11764705882353
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19007,19012,19091,19097,568.0,568.0,84,85,84.0,85.0,,,1.0,1.0,1.1764705882352942
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19575,19579,19626,19658,571.0,571.0,51,79,51.0,79.0,,,28.0,28.0,35.44303797468354
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20146,20151,20219,20225,582.0,582.0,73,74,73.0,74.0,,,1.0,1.0,1.3513513513513513
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20728,20737,20783,20801,594.0,594.0,55,64,55.0,64.0,,,9.0,9.0,14.0625
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21322,21338,21373,21400,605.0,605.0,51,62,51.0,62.0,,,11.0,11.0,17.741935483870968
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21927,21943,21979,21998,579.0,579.0,52,55,52.0,55.0,,,3.0,3.0,5.454545454545454
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22506,22508,22580,22608,564.0,564.0,74,100,74.0,100.0,,,26.0,26.0,26.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23070,23077,23159,23156,557.0,557.0,89,79,89.0,79.0,,,-10.0,10.0,12.658227848101266
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23627,23632,23700,23704,550.0,550.0,73,72,73.0,72.0,,,-1.0,1.0,1.3888888888888888
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24177,24183,24250,24253,555.0,555.0,73,70,73.0,70.0,,,-3.0,3.0,4.285714285714286
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24732,24737,24796,24808,559.0,559.0,64,71,64.0,71.0,,,7.0,7.0,9.859154929577464
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25291,25309,25350,25365,552.0,552.0,59,56,59.0,56.0,,,-3.0,3.0,5.357142857142857
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25843,25850,25929,25930,559.0,559.0,86,80,86.0,80.0,,,-6.0,6.0,7.5
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26402,26406,26489,26486,565.0,565.0,87,80,87.0,80.0,,,-7.0,7.0,8.75
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26967,26973,27022,27045,589.0,589.0,55,72,55.0,72.0,,,17.0,17.0,23.61111111111111
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27556,27562,27613,27616,607.0,607.0,57,54,57.0,54.0,,,-3.0,3.0,5.555555555555555
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28163,28168,28235,28237,595.0,595.0,72,69,72.0,69.0,,,-3.0,3.0,4.3478260869565215
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28758,28764,28850,28850,584.0,584.0,92,86,92.0,86.0,,,-6.0,6.0,6.976744186046512
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29342,29348,29388,29422,,,46,74,46.0,74.0,,,28.0,28.0,37.83783783783784
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,435,442,444,516,584.0,584.0,9,74,9.0,74.0,,,65.0,65.0,87.83783783783784
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1019,1025,1069,1097,616.0,616.0,50,72,50.0,72.0,,,22.0,22.0,30.555555555555557
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1635,1642,1694,1695,672.0,672.0,59,53,59.0,53.0,,,-6.0,6.0,11.320754716981133
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3698,3704,3746,3780,665.0,665.0,48,76,48.0,76.0,,,28.0,28.0,36.84210526315789
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4363,4368,4443,4444,669.0,669.0,80,76,80.0,76.0,,,-4.0,4.0,5.263157894736842
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5720,5727,5745,5765,717.0,717.0,25,38,25.0,38.0,,,13.0,13.0,34.21052631578947
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6437,6443,6459,6517,712.0,712.0,22,74,22.0,74.0,,,52.0,52.0,70.27027027027027
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7149,7155,7176,7237,689.0,689.0,27,82,27.0,82.0,,,55.0,55.0,67.07317073170732
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7838,7855,7880,7923,607.0,607.0,42,68,42.0,68.0,,,26.0,26.0,38.23529411764706
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8445,8448,8509,8555,581.0,581.0,64,107,64.0,107.0,,,43.0,43.0,40.18691588785047
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9026,9031,9100,9103,551.0,551.0,74,72,74.0,72.0,,,-2.0,2.0,2.7777777777777777
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9577,9583,9662,9664,,,85,81,85.0,81.0,,,-4.0,4.0,4.938271604938271
VP_001,tsst,Talk,0,0,0,230,229,769,769,377,382,364,480,539.0,539.0,,98,,98.0,negative_pep,,,,
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,916,922,956,1019,551.0,551.0,40,97,40.0,97.0,,,57.0,57.0,58.76288659793815
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1467,1473,1548,1549,602.0,602.0,81,76,81.0,76.0,,,-5.0,5.0,6.578947368421052
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2069,2074,2156,2158,673.0,673.0,87,84,87.0,84.0,,,-3.0,3.0,3.571428571428571
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2742,2746,2810,2819,714.0,714.0,68,73,68.0,73.0,,,5.0,5.0,6.8493150684931505
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3456,3461,3509,3520,710.0,710.0,53,59,53.0,59.0,,,6.0,6.0,10.16949152542373
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4166,4171,4268,4269,692.0,692.0,102,98,102.0,98.0,,,-4.0,4.0,4.081632653061225
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4858,4863,4926,4927,668.0,668.0,68,64,68.0,64.0,,,-4.0,4.0,6.25
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5526,5530,5624,5624,616.0,616.0,98,94,98.0,94.0,,,-4.0,4.0,4.25531914893617
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6142,6146,6234,6234,599.0,599.0,92,88,92.0,88.0,,,-4.0,4.0,4.545454545454546
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6741,6746,6786,6845,582.0,582.0,45,99,45.0,99.0,,,54.0,54.0,54.54545454545454
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7323,7328,7360,7431,580.0,580.0,37,103,37.0,103.0,,,66.0,66.0,64.07766990291263
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7903,7909,7966,7969,579.0,579.0,63,60,63.0,60.0,,,-3.0,3.0,5.0
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8482,8485,8541,8553,601.0,601.0,59,68,59.0,68.0,,,9.0,9.0,13.23529411764706
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9083,9087,9150,9153,624.0,624.0,67,66,67.0,66.0,,,-1.0,1.0,1.5151515151515151
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9707,9710,9768,9781,644.0,644.0,61,71,61.0,71.0,,,10.0,10.0,14.084507042253522
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10351,10355,10388,10464,601.0,601.0,37,109,37.0,109.0,,,72.0,72.0,66.05504587155964
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10952,10958,10967,11057,589.0,589.0,15,99,15.0,99.0,,,84.0,84.0,84.84848484848484
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11541,11547,11603,11641,587.0,587.0,62,94,62.0,94.0,,,32.0,32.0,34.04255319148936
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12128,12133,12145,12228,614.0,614.0,17,95,17.0,95.0,,,78.0,78.0,82.10526315789474
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12742,12747,12799,12857,616.0,616.0,57,110,57.0,110.0,,,53.0,53.0,48.18181818181818
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13358,13373,13378,13436,599.0,599.0,20,63,20.0,63.0,,,43.0,43.0,68.25396825396825
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13957,13963,14051,14053,618.0,618.0,94,90,94.0,90.0,,,-4.0,4.0,4.444444444444445
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14575,14580,14624,14660,625.0,625.0,49,80,49.0,80.0,,,31.0,31.0,38.75
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15200,15206,15294,15295,659.0,659.0,94,89,94.0,89.0,,,-5.0,5.0,5.617977528089887
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15859,15864,15937,15939,677.0,677.0,78,75,78.0,75.0,,,-3.0,3.0,4.0
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16536,16543,16603,16603,653.0,653.0,67,60,67.0,60.0,,,-7.0,7.0,11.666666666666666
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17189,17194,17233,17300,650.0,650.0,44,106,44.0,106.0,,,62.0,62.0,58.490566037735846
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17839,17844,17892,17896,645.0,645.0,53,52,53.0,52.0,,,-1.0,1.0,1.9230769230769231
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18484,18491,18489,18567,634.0,634.0,5,76,5.0,76.0,,,71.0,71.0,93.42105263157895
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19118,19137,19170,19229,601.0,601.0,52,92,52.0,92.0,,,40.0,40.0,43.47826086956522
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19719,19723,19786,19788,558.0,558.0,67,65,67.0,65.0,,,-2.0,2.0,3.076923076923077
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20277,20282,20378,20381,538.0,538.0,101,99,101.0,99.0,,,-2.0,2.0,2.0202020202020203
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20815,20823,20920,20921,527.0,527.0,105,98,105.0,98.0,,,-7.0,7.0,7.142857142857142
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21342,21358,21463,21465,529.0,529.0,121,107,121.0,107.0,,,-14.0,14.0,13.084112149532709
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21871,21885,21959,21961,552.0,552.0,88,76,88.0,76.0,,,-12.0,12.0,15.789473684210526
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22423,22437,22563,22563,624.0,624.0,140,126,140.0,126.0,,,-14.0,14.0,11.11111111111111
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23047,23052,23119,23121,697.0,697.0,72,69,72.0,69.0,,,-3.0,3.0,4.3478260869565215
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23744,23748,23784,23827,706.0,706.0,40,79,40.0,79.0,,,39.0,39.0,49.36708860759494
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24450,24456,24495,24563,695.0,695.0,45,107,45.0,107.0,,,62.0,62.0,57.943925233644855
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25145,25149,25248,25250,702.0,702.0,103,101,103.0,101.0,,,-2.0,2.0,1.9801980198019802
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25847,25853,25923,25928,695.0,695.0,76,75,76.0,75.0,,,-1.0,1.0,1.3333333333333335
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26542,26547,26572,26657,702.0,702.0,30,110,30.0,110.0,,,80.0,80.0,72.72727272727273
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27244,27249,27305,27325,644.0,644.0,61,76,61.0,76.0,,,15.0,15.0,19.736842105263158
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27888,27894,27936,27979,640.0,640.0,48,85,48.0,85.0,,,37.0,37.0,43.529411764705884
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28528,28534,28576,28605,631.0,631.0,48,71,48.0,71.0,,,23.0,23.0,32.3943661971831
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29159,29166,29192,29264,645.0,645.0,33,98,33.0,98.0,,,65.0,65.0,66.3265306122449
VP_001,tsst,Math,0,0,0,135,131,659,659,276,282,333,365,524.0,524.0,57,83,57.0,83.0,,,26.0,26.0,31.32530120481928
VP_001,tsst,Math,1,1,1,659,659,1177,1177,800,808,855,884,516.0,516.0,55,76,55.0,76.0,,,21.0,21.0,27.631578947368425
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1316,1320,1368,1391,513.0,513.0,52,71,52.0,71.0,,,19.0,19.0,26.76056338028169
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1829,1837,1899,1905,513.0,513.0,70,68,70.0,68.0,,,-2.0,2.0,2.941176470588235
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2342,2351,2400,2416,517.0,517.0,58,65,58.0,65.0,,,7.0,7.0,10.76923076923077
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2859,2871,2913,2942,513.0,513.0,54,71,54.0,71.0,,,17.0,17.0,23.943661971830984
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3372,3379,3435,3451,511.0,511.0,63,72,63.0,72.0,,,9.0,9.0,12.5
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3883,3888,3954,3985,507.0,507.0,71,97,71.0,97.0,,,26.0,26.0,26.804123711340207
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4390,4396,4471,4470,511.0,511.0,81,74,81.0,74.0,,,-7.0,7.0,9.45945945945946
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4901,4909,4991,4990,518.0,518.0,90,81,90.0,81.0,,,-9.0,9.0,11.11111111111111
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5419,5427,5504,5505,534.0,534.0,85,78,85.0,78.0,,,-7.0,7.0,8.974358974358974
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5953,5963,6036,6034,550.0,550.0,83,71,83.0,71.0,,,-12.0,12.0,16.901408450704224
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6503,6509,6617,6581,573.0,573.0,114,72,114.0,72.0,,,-42.0,42.0,58.333333333333336
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7076,7084,7147,7149,587.0,587.0,71,65,71.0,65.0,,,-6.0,6.0,9.230769230769232
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7663,7672,7729,7737,581.0,581.0,66,65,66.0,65.0,,,-1.0,1.0,1.5384615384615385
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8244,8252,8306,8319,554.0,554.0,62,67,62.0,67.0,,,5.0,5.0,7.462686567164178
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8798,8802,8866,8891,548.0,548.0,68,89,68.0,89.0,,,21.0,21.0,23.595505617977526
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9346,9352,9408,9427,539.0,539.0,62,75,62.0,75.0,,,13.0,13.0,17.333333333333336
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9885,9892,9947,9959,543.0,543.0,62,67,62.0,67.0,,,5.0,5.0,7.462686567164178
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10428,10435,10490,10494,558.0,558.0,62,59,62.0,59.0,,,-3.0,3.0,5.084745762711865
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10986,10993,11038,11056,583.0,583.0,52,63,52.0,63.0,,,11.0,11.0,17.46031746031746
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11569,11576,11630,11637,578.0,578.0,61,61,61.0,61.0,,,0.0,0.0,0.0
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12147,12153,12205,12205,575.0,575.0,58,52,58.0,52.0,,,-6.0,6.0,11.538461538461538
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12722,12729,12818,12795,565.0,565.0,96,66,96.0,66.0,,,-30.0,30.0,45.45454545454545
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13287,13289,13354,13356,551.0,551.0,67,67,67.0,67.0,,,0.0,0.0,0.0
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13838,13843,13908,13912,530.0,530.0,70,69,70.0,69.0,,,-1.0,1.0,1.4492753623188406
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14368,14376,14433,14448,508.0,508.0,65,72,65.0,72.0,,,7.0,7.0,9.722222222222223
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14876,14885,14938,14952,498.0,498.0,62,67,62.0,67.0,,,5.0,5.0,7.462686567164178
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15374,15383,15439,15455,498.0,498.0,65,72,65.0,72.0,,,7.0,7.0,9.722222222222223
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15872,15880,15948,15950,496.0,496.0,76,70,76.0,70.0,,,-6.0,6.0,8.571428571428571
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16368,16375,16455,16441,499.0,499.0,87,66,87.0,66.0,,,-21.0,21.0,31.818181818181817
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16867,16876,16955,16956,510.0,510.0,88,80,88.0,80.0,,,-8.0,8.0,10.0
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17377,17384,17461,17462,523.0,523.0,84,78,84.0,78.0,,,-6.0,6.0,7.6923076923076925
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17900,17910,17975,17976,550.0,550.0,75,66,75.0,66.0,,,-9.0,9.0,13.636363636363635
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18450,18457,18562,18522,574.0,574.0,112,65,112.0,65.0,,,-47.0,47.0,72.3076923076923
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19024,19028,19082,19093,582.0,582.0,58,65,58.0,65.0,,,7.0,7.0,10.76923076923077
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19606,19621,19666,19677,555.0,555.0,60,56,60.0,56.0,,,-4.0,4.0,7.142857142857142
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20161,20168,20224,20237,547.0,547.0,63,69,63.0,69.0,,,6.0,6.0,8.695652173913043
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20708,20713,20768,20803,543.0,543.0,60,90,60.0,90.0,,,30.0,30.0,33.33333333333333
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21251,21257,21309,21328,546.0,546.0,58,71,58.0,71.0,,,13.0,13.0,18.30985915492958
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21797,21803,21875,21876,550.0,550.0,78,73,78.0,73.0,,,-5.0,5.0,6.8493150684931505
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22347,22358,22408,22408,565.0,565.0,61,50,61.0,50.0,,,-11.0,11.0,22.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22912,22920,23010,22980,572.0,572.0,98,60,98.0,60.0,,,-38.0,38.0,63.33333333333333
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23484,23491,23540,23550,568.0,568.0,56,59,56.0,59.0,,,3.0,3.0,5.084745762711865
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24052,24062,24116,24126,547.0,547.0,64,64,64.0,64.0,,,0.0,0.0,0.0
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24599,24605,24664,24673,528.0,528.0,65,68,65.0,68.0,,,3.0,3.0,4.411764705882353
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25127,25132,25189,25202,521.0,521.0,62,70,62.0,70.0,,,8.0,8.0,11.428571428571429
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25648,25653,25711,25720,518.0,518.0,63,67,63.0,67.0,,,4.0,4.0,5.970149253731343
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26166,26172,26240,26241,520.0,520.0,74,69,74.0,69.0,,,-5.0,5.0,7.246376811594203
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26686,26693,26761,26762,525.0,525.0,75,69,75.0,69.0,,,-6.0,6.0,8.695652173913043
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27211,27220,27279,27285,527.0,527.0,68,65,68.0,65.0,,,-3.0,3.0,4.615384615384616
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27738,27745,27803,27813,534.0,534.0,65,68,65.0,68.0,,,3.0,3.0,4.411764705882353
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28272,28279,28337,28347,524.0,524.0,65,68,65.0,68.0,,,3.0,3.0,4.411764705882353
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28796,28803,28866,28882,528.0,528.0,70,79,70.0,79.0,,,9.0,9.0,11.39240506329114
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29324,29334,29394,29398,529.0,529.0,70,64,70.0,64.0,,,-6.0,6.0,9.375
VP_001,tsst,Pause_5,0,0,0,615,609,1211,1211,782,788,744,881,596.0,596.0,,93,,93.0,negative_pep,,,,
VP_001,tsst,Pause_5,1,1,1,1211,1211,1802,1802,1378,1386,1377,1478,588.0,588.0,,92,,92.0,negative_pep,,,,
