date (Europe/Berlin),icg_der
2018-02-16 10:45:05.408000+01:00,0.71926411465618
2018-02-16 10:45:05.410000+01:00,0.8018760666177583
2018-02-16 10:45:05.412000+01:00,0.887081723834656
2018-02-16 10:45:05.414000+01:00,0.973405634915872
2018-02-16 10:45:05.416000+01:00,1.0592312992474329
2018-02-16 10:45:05.418000+01:00,1.142887109366861
2018-02-16 10:45:05.420000+01:00,1.2227359957566428
2018-02-16 10:45:05.422000+01:00,1.2972623725494323
2018-02-16 10:45:05.424000+01:00,1.3651503266509082
2018-02-16 10:45:05.426000+01:00,1.4253478161172162
2018-02-16 10:45:05.428000+01:00,1.4771128533630984
2018-02-16 10:45:05.430000+01:00,1.5200391226502945
2018-02-16 10:45:05.432000+01:00,1.5540600807405276
2018-02-16 10:45:05.434000+01:00,1.5794321742739934
2018-02-16 10:45:05.436000+01:00,1.5966992488678484
2018-02-16 10:45:05.438000+01:00,1.6066414172553671
2018-02-16 10:45:05.440000+01:00,1.610212521553856
2018-02-16 10:45:05.442000+01:00,1.608470827811768
2018-02-16 10:45:05.444000+01:00,1.6025077256562923
2018-02-16 10:45:05.446000+01:00,1.5933790014774611
2018-02-16 10:45:05.448000+01:00,1.5820427650591744
2018-02-16 10:45:05.450000+01:00,1.5693074078438638
2018-02-16 10:45:05.452000+01:00,1.5557921331729279
2018-02-16 10:45:05.454000+01:00,1.541901698580685
2018-02-16 10:45:05.456000+01:00,1.527816109426144
2018-02-16 10:45:05.458000+01:00,1.513495146494227
2018-02-16 10:45:05.460000+01:00,1.4986968243698244
2018-02-16 10:45:05.462000+01:00,1.4830081743805814
2018-02-16 10:45:05.464000+01:00,1.4658861293189795
2018-02-16 10:45:05.466000+01:00,1.446705761142678
2018-02-16 10:45:05.468000+01:00,1.4248127016364112
2018-02-16 10:45:05.470000+01:00,1.3995762893830632
2018-02-16 10:45:05.472000+01:00,1.3704398774353033
2018-02-16 10:45:05.474000+01:00,1.3369648516961619
2018-02-16 10:45:05.476000+01:00,1.2988652879606377
2018-02-16 10:45:05.478000+01:00,1.2560308313819728
2018-02-16 10:45:05.480000+01:00,1.2085362975643816
2018-02-16 10:45:05.482000+01:00,1.1566376103830942
2018-02-16 10:45:05.484000+01:00,1.10075490884961
2018-02-16 10:45:05.486000+01:00,1.0414448444565687
2018-02-16 10:45:05.488000+01:00,0.9793651079847215
2018-02-16 10:45:05.490000+01:00,0.9152349335745799
2018-02-16 10:45:05.492000+01:00,0.8497956195624712
2018-02-16 10:45:05.494000+01:00,0.78377492192457
2018-02-16 10:45:05.496000+01:00,0.7178585245718365
2018-02-16 10:45:05.498000+01:00,0.6526707491100796
2018-02-16 10:45:05.500000+01:00,0.5887653755940059
2018-02-16 10:45:05.502000+01:00,0.5266260885883205
2018-02-16 10:45:05.504000+01:00,0.46667483635717943
2018-02-16 10:45:05.506000+01:00,0.4092854720575014
2018-02-16 10:45:05.508000+01:00,0.35479956026716386
2018-02-16 10:45:05.510000+01:00,0.30354123345185446
2018-02-16 10:45:05.512000+01:00,0.25582844461911186
2018-02-16 10:45:05.514000+01:00,0.21197878586156085
2018-02-16 10:45:05.516000+01:00,0.17230907704937223
2018-02-16 10:45:05.518000+01:00,0.1371289987958026
2018-02-16 10:45:05.520000+01:00,0.10672997774688503
2018-02-16 10:45:05.522000+01:00,0.08137119167124418
2018-02-16 10:45:05.524000+01:00,0.06126486223427202
2018-02-16 10:45:05.526000+01:00,0.046562924911777326
2018-02-16 10:45:05.528000+01:00,0.03734675244100505
2018-02-16 10:45:05.530000+01:00,0.03362095797761672
2018-02-16 10:45:05.532000+01:00,0.035311548395879605
2018-02-16 10:45:05.534000+01:00,0.04226797913204208
2018-02-16 10:45:05.536000+01:00,0.05426810834185897
2018-02-16 10:45:05.538000+01:00,0.0710247539408766
2018-02-16 10:45:05.540000+01:00,0.09219256590906866
2018-02-16 10:45:05.542000+01:00,0.11737422396246117
2018-02-16 10:45:05.544000+01:00,0.14612548802324685
2018-02-16 10:45:05.546000+01:00,0.1779592526952557
2018-02-16 10:45:05.548000+01:00,0.21234934925877852
2018-02-16 10:45:05.550000+01:00,0.24873526228613757
2018-02-16 10:45:05.552000+01:00,0.2865290734794679
2018-02-16 10:45:05.554000+01:00,0.32512575376683567
2018-02-16 10:45:05.556000+01:00,0.3639174007833409
2018-02-16 10:45:05.558000+01:00,0.4023112337186217
2018-02-16 10:45:05.560000+01:00,0.43975024038844795
2018-02-16 10:45:05.562000+01:00,0.4757344907016824
2018-02-16 10:45:05.564000+01:00,0.5098404658872857
2018-02-16 10:45:05.566000+01:00,0.541735460999494
2018-02-16 10:45:05.568000+01:00,0.5711843016701105
2018-02-16 10:45:05.570000+01:00,0.5980462985502077
2018-02-16 10:45:05.572000+01:00,0.6222614801892294
2018-02-16 10:45:05.574000+01:00,0.6438265524280344
2018-02-16 10:45:05.576000+01:00,0.6627625263397907
2018-02-16 10:45:05.578000+01:00,0.6790773081767325
2018-02-16 10:45:05.580000+01:00,0.6927275369010896
2018-02-16 10:45:05.582000+01:00,0.7035844201014331
2018-02-16 10:45:05.584000+01:00,0.7114081675512144
2018-02-16 10:45:05.586000+01:00,0.7158348561192804
2018-02-16 10:45:05.588000+01:00,0.716378274532858
2018-02-16 10:45:05.590000+01:00,0.7124476613586411
2018-02-16 10:45:05.592000+01:00,0.703380481513638
2018-02-16 10:45:05.594000+01:00,0.6884877152490672
2018-02-16 10:45:05.596000+01:00,0.6671077664121011
2018-02-16 10:45:05.598000+01:00,0.6386641903856195
2018-02-16 10:45:05.600000+01:00,0.6027220830951163
2018-02-16 10:45:05.602000+01:00,0.5590381718656714
2018-02-16 10:45:05.604000+01:00,0.5076003484651344
2018-02-16 10:45:05.606000+01:00,0.44865347178588244
2018-02-16 10:45:05.608000+01:00,0.38270959541354244
2018-02-16 10:45:05.610000+01:00,0.3105421853190543
2018-02-16 10:45:05.612000+01:00,0.23316523661341854
2018-02-16 10:45:05.614000+01:00,0.15179935327795782
2018-02-16 10:45:05.616000+01:00,0.06782773271521597
2018-02-16 10:45:05.618000+01:00,-0.017254454695182442
2018-02-16 10:45:05.620000+01:00,-0.10189360074811904
2018-02-16 10:45:05.622000+01:00,-0.184530555313842
2018-02-16 10:45:05.624000+01:00,-0.26364976373180826
2018-02-16 10:45:05.626000+01:00,-0.33782219933386415
2018-02-16 10:45:05.628000+01:00,-0.4057404775124758
2018-02-16 10:45:05.630000+01:00,-0.4662454390207744
2018-02-16 10:45:05.632000+01:00,-0.5183443630402897
2018-02-16 10:45:05.634000+01:00,-0.5612217229688139
2018-02-16 10:45:05.636000+01:00,-0.5942439545356336
2018-02-16 10:45:05.638000+01:00,-0.6169600185218582
2018-02-16 10:45:05.640000+01:00,-0.6290995940656039
2018-02-16 10:45:05.642000+01:00,-0.6305705513754675
2018-02-16 10:45:05.644000+01:00,-0.6214569694492472
2018-02-16 10:45:05.646000+01:00,-0.6020184459142183
2018-02-16 10:45:05.648000+01:00,-0.5726908576744868
2018-02-16 10:45:05.650000+01:00,-0.5340881333950546
2018-02-16 10:45:05.652000+01:00,-0.4870040434784267
2018-02-16 10:45:05.654000+01:00,-0.4324125426146133
2018-02-16 10:45:05.656000+01:00,-0.3714648518729269
2018-02-16 10:45:05.658000+01:00,-0.3054812793290482
2018-02-16 10:45:05.660000+01:00,-0.2359357895422379
2018-02-16 10:45:05.662000+01:00,-0.16443157959499
2018-02-16 10:45:05.664000+01:00,-0.09266642866130806
2018-02-16 10:45:05.666000+01:00,-0.022387362528813876
2018-02-16 10:45:05.668000+01:00,0.04466481594103089
2018-02-16 10:45:05.670000+01:00,0.10681940546517457
2018-02-16 10:45:05.672000+01:00,0.16254514251888996
2018-02-16 10:45:05.674000+01:00,0.21052090819154295
2018-02-16 10:45:05.676000+01:00,0.24970283303334648
2018-02-16 10:45:05.678000+01:00,0.27938233921801087
2018-02-16 10:45:05.680000+01:00,0.29922968470143557
2018-02-16 10:45:05.682000+01:00,0.30931817613686896
2018-02-16 10:45:05.684000+01:00,0.3101253941016944
2018-02-16 10:45:05.686000+01:00,0.30250945300396964
2018-02-16 10:45:05.688000+01:00,0.287660359663685
2018-02-16 10:45:05.690000+01:00,0.2670287467108169
2018-02-16 10:45:05.692000+01:00,0.24223641475107652
2018-02-16 10:45:05.694000+01:00,0.21497498777260413
2018-02-16 10:45:05.696000+01:00,0.18690035397168417
2018-02-16 10:45:05.698000+01:00,0.1595312550384443
2018-02-16 10:45:05.700000+01:00,0.1341602889392625
2018-02-16 10:45:05.702000+01:00,0.11178466957822569
2018-02-16 10:45:05.704000+01:00,0.09306239258242059
2018-02-16 10:45:05.706000+01:00,0.0782971280964013
2018-02-16 10:45:05.708000+01:00,0.06745241708012144
2018-02-16 10:45:05.710000+01:00,0.06019286861475293
2018-02-16 10:45:05.712000+01:00,0.0559473596887606
2018-02-16 10:45:05.714000+01:00,0.05398704354771787
2018-02-16 10:45:05.716000+01:00,0.053509554681873586
2018-02-16 10:45:05.718000+01:00,0.05372035254334185
2018-02-16 10:45:05.720000+01:00,0.05390275024829122
2018-02-16 10:45:05.722000+01:00,0.05346977040938541
2018-02-16 10:45:05.724000+01:00,0.05199336359868843
2018-02-16 10:45:05.726000+01:00,0.049209409460110605
2018-02-16 10:45:05.728000+01:00,0.04499992146720528
2018-02-16 10:45:05.730000+01:00,0.03935660585579392
2018-02-16 10:45:05.732000+01:00,0.032332038898808
2018-02-16 10:45:05.734000+01:00,0.023985971962848195
2018-02-16 10:45:05.736000+01:00,0.01433452293328813
2018-02-16 10:45:05.738000+01:00,0.003309274685340015
2018-02-16 10:45:05.740000+01:00,-0.00926828718749953
2018-02-16 10:45:05.742000+01:00,-0.023693767606382136
2018-02-16 10:45:05.744000+01:00,-0.04036757447874745
2018-02-16 10:45:05.746000+01:00,-0.05976515407794179
2018-02-16 10:45:05.748000+01:00,-0.08239376636994772
2018-02-16 10:45:05.750000+01:00,-0.10874147966904746
2018-02-16 10:45:05.752000+01:00,-0.13922499867259594
2018-02-16 10:45:05.754000+01:00,-0.1741430560720581
2018-02-16 10:45:05.756000+01:00,-0.21364139640980506
2018-02-16 10:45:05.758000+01:00,-0.2576939522792885
2018-02-16 10:45:05.760000+01:00,-0.30610282777831954
2018-02-16 10:45:05.762000+01:00,-0.3585173947636885
2018-02-16 10:45:05.764000+01:00,-0.41447044363708385
2018-02-16 10:45:05.766000+01:00,-0.47342718958975805
2018-02-16 10:45:05.768000+01:00,-0.5348412716294709
2018-02-16 10:45:05.770000+01:00,-0.5982108968241892
2018-02-16 10:45:05.772000+01:00,-0.6631281000862208
2018-02-16 10:45:05.774000+01:00,-0.7293147402461099
2018-02-16 10:45:05.776000+01:00,-0.7966402665338828
2018-02-16 10:45:05.778000+01:00,-0.8651183058607191
2018-02-16 10:45:05.780000+01:00,-0.9348815109201317
2018-02-16 10:45:05.782000+01:00,-1.0061366014154844
2018-02-16 10:45:05.784000+01:00,-1.0791038455275428
2018-02-16 10:45:05.786000+01:00,-1.1539471080178803
2018-02-16 10:45:05.788000+01:00,-1.2307018275525132
2018-02-16 10:45:05.790000+01:00,-1.3092087444086913
2018-02-16 10:45:05.792000+01:00,-1.389060833244477
2018-02-16 10:45:05.794000+01:00,-1.4695697467860154
2018-02-16 10:45:05.796000+01:00,-1.5497562702606449
2018-02-16 10:45:05.798000+01:00,-1.6283670143960614
2018-02-16 10:45:05.800000+01:00,-1.7039170720226682
2018-02-16 10:45:05.802000+01:00,-1.774755883949542
2018-02-16 10:45:05.804000+01:00,-1.8391513515198916
2018-02-16 10:45:05.806000+01:00,-1.895385512885497
2018-02-16 10:45:05.808000+01:00,-1.9418540320420574
2018-02-16 10:45:05.810000+01:00,-1.9771614300386107
2018-02-16 10:45:05.812000+01:00,-2.0002044348646066
2018-02-16 10:45:05.814000+01:00,-2.010236979718991
2018-02-16 10:45:05.816000+01:00,-2.00691210612974
2018-02-16 10:45:05.818000+01:00,-1.9902981391175854
2018-02-16 10:45:05.820000+01:00,-1.9608687711454713
2018-02-16 10:45:05.822000+01:00,-1.9194688858063815
2018-02-16 10:45:05.824000+01:00,-1.8672598562591176
2018-02-16 10:45:05.826000+01:00,-1.8056494968817345
2018-02-16 10:45:05.828000+01:00,-1.7362127203059519
2018-02-16 10:45:05.830000+01:00,-1.6606092152361924
2018-02-16 10:45:05.832000+01:00,-1.5805041397317436
2018-02-16 10:45:05.834000+01:00,-1.4974970049701786
2018-02-16 10:45:05.836000+01:00,-1.4130627345042366
2018-02-16 10:45:05.838000+01:00,-1.3285074768953484
2018-02-16 10:45:05.840000+01:00,-1.2449402835990124
2018-02-16 10:45:05.842000+01:00,-1.1632603843013394
2018-02-16 10:45:05.844000+01:00,-1.0841586158846397
2018-02-16 10:45:05.846000+01:00,-1.0081306688087297
2018-02-16 10:45:05.848000+01:00,-0.935499245840903
2018-02-16 10:45:05.850000+01:00,-0.8664419852247275
2018-02-16 10:45:05.852000+01:00,-0.8010220541350634
2018-02-16 10:45:05.854000+01:00,-0.7392186150368057
2018-02-16 10:45:05.856000+01:00,-0.6809548396413837
2018-02-16 10:45:05.858000+01:00,-0.6261217218675104
2018-02-16 10:45:05.860000+01:00,-0.5745965587101654
2018-02-16 10:45:05.862000+01:00,-0.5262555759224616
2018-02-16 10:45:05.864000+01:00,-0.4809807404103658
2018-02-16 10:45:05.866000+01:00,-0.43866130552457605
2018-02-16 10:45:05.868000+01:00,-0.3991910714973336
2018-02-16 10:45:05.870000+01:00,-0.3624627049427439
2018-02-16 10:45:05.872000+01:00,-0.32836073503413277
2018-02-16 10:45:05.874000+01:00,-0.2967550038752376
2018-02-16 10:45:05.876000+01:00,-0.2674963582067905
2018-02-16 10:45:05.878000+01:00,-0.24041618975486284
2018-02-16 10:45:05.880000+01:00,-0.21533103316521712
2018-02-16 10:45:05.882000+01:00,-0.19205280989321105
2018-02-16 10:45:05.884000+01:00,-0.17040449904277105
2018-02-16 10:45:05.886000+01:00,-0.1502401032617563
