date (Europe/Berlin),ecg
2018-02-16 10:45:05.172000+01:00,-0.12301015270495767
2018-02-16 10:45:05.174000+01:00,-0.1176619773236804
2018-02-16 10:45:05.176000+01:00,-0.11293272459241056
2018-02-16 10:45:05.178000+01:00,-0.11017264819069061
2018-02-16 10:45:05.180000+01:00,-0.11002548217505623
2018-02-16 10:45:05.182000+01:00,-0.11233062969488324
2018-02-16 10:45:05.184000+01:00,-0.11626245344318385
2018-02-16 10:45:05.186000+01:00,-0.120652202702674
2018-02-16 10:45:05.188000+01:00,-0.12438410988142909
2018-02-16 10:45:05.190000+01:00,-0.12673768800863047
2018-02-16 10:45:05.192000+01:00,-0.12756925732649538
2018-02-16 10:45:05.194000+01:00,-0.12728064594681987
2018-02-16 10:45:05.196000+01:00,-0.1265945736103084
2018-02-16 10:45:05.198000+01:00,-0.1262216306714405
2018-02-16 10:45:05.200000+01:00,-0.12654166871195913
2018-02-16 10:45:05.202000+01:00,-0.1274197376961832
2018-02-16 10:45:05.204000+01:00,-0.12823297460120178
2018-02-16 10:45:05.206000+01:00,-0.12811285734295205
2018-02-16 10:45:05.208000+01:00,-0.12632950514746705
2018-02-16 10:45:05.210000+01:00,-0.12268676557327304
2018-02-16 10:45:05.212000+01:00,-0.11777928555095146
2018-02-16 10:45:05.214000+01:00,-0.11299444840589697
2018-02-16 10:45:05.216000+01:00,-0.11021652251786901
2018-02-16 10:45:05.218000+01:00,-0.11128694732748907
2018-02-16 10:45:05.220000+01:00,-0.11736399094802837
2018-02-16 10:45:05.222000+01:00,-0.1283775506371146
2018-02-16 10:45:05.224000+01:00,-0.1427702142412513
2018-02-16 10:45:05.226000+01:00,-0.15764951522863363
2018-02-16 10:45:05.228000+01:00,-0.169362974894446
2018-02-16 10:45:05.230000+01:00,-0.17437725778939592
2018-02-16 10:45:05.232000+01:00,-0.1702337776969694
2018-02-16 10:45:05.234000+01:00,-0.1563007449758618
2018-02-16 10:45:05.236000+01:00,-0.13406765960209882
2018-02-16 10:45:05.238000+01:00,-0.10683314263195125
2018-02-16 10:45:05.240000+01:00,-0.07879815583862308
2018-02-16 10:45:05.242000+01:00,-0.05375299695898698
2018-02-16 10:45:05.244000+01:00,-0.03368875236476857
2018-02-16 10:45:05.246000+01:00,-0.017728214743614364
2018-02-16 10:45:05.248000+01:00,-0.0017318033012113283
2018-02-16 10:45:05.250000+01:00,0.021208309120937293
2018-02-16 10:45:05.252000+01:00,0.059388402724392185
2018-02-16 10:45:05.254000+01:00,0.12046761571553607
2018-02-16 10:45:05.256000+01:00,0.20923364867164024
2018-02-16 10:45:05.258000+01:00,0.3256985830974452
2018-02-16 10:45:05.260000+01:00,0.46403590783677084
2018-02-16 10:45:05.262000+01:00,0.6127105149873481
2018-02-16 10:45:05.264000+01:00,0.7558944106464807
2018-02-16 10:45:05.266000+01:00,0.8759615420107486
2018-02-16 10:45:05.268000+01:00,0.9565880466778505
2018-02-16 10:45:05.270000+01:00,0.9858170325988864
2018-02-16 10:45:05.272000+01:00,0.9584248271918421
2018-02-16 10:45:05.274000+01:00,0.8770588551448114
2018-02-16 10:45:05.276000+01:00,0.751877963777084
2018-02-16 10:45:05.278000+01:00,0.59875403566955
2018-02-16 10:45:05.280000+01:00,0.43641147903436744
2018-02-16 10:45:05.282000+01:00,0.2831127815498586
2018-02-16 10:45:05.284000+01:00,0.15358864413961287
2018-02-16 10:45:05.286000+01:00,0.056839776932205203
2018-02-16 10:45:05.288000+01:00,-0.004776573482230187
2018-02-16 10:45:05.290000+01:00,-0.035065089309449834
2018-02-16 10:45:05.292000+01:00,-0.04232255136282272
2018-02-16 10:45:05.294000+01:00,-0.03694122124218496
2018-02-16 10:45:05.296000+01:00,-0.02888058329675966
2018-02-16 10:45:05.298000+01:00,-0.02558791757543306
2018-02-16 10:45:05.300000+01:00,-0.030795805333014636
2018-02-16 10:45:05.302000+01:00,-0.04437916215932636
2018-02-16 10:45:05.304000+01:00,-0.06318171954595322
2018-02-16 10:45:05.306000+01:00,-0.08249175970836403
2018-02-16 10:45:05.308000+01:00,-0.09771475940543604
2018-02-16 10:45:05.310000+01:00,-0.10578380225726416
2018-02-16 10:45:05.312000+01:00,-0.10596067277965007
2018-02-16 10:45:05.314000+01:00,-0.09987432502814679
2018-02-16 10:45:05.316000+01:00,-0.09086244679007274
2018-02-16 10:45:05.318000+01:00,-0.08286621540508676
2018-02-16 10:45:05.320000+01:00,-0.07923090079050825
2018-02-16 10:45:05.322000+01:00,-0.0817633391183147
2018-02-16 10:45:05.324000+01:00,-0.09029868897039009
2018-02-16 10:45:05.326000+01:00,-0.10286662648766673
2018-02-16 10:45:05.328000+01:00,-0.1163702311190928
2018-02-16 10:45:05.330000+01:00,-0.12754961029112377
2018-02-16 10:45:05.332000+01:00,-0.13393448594511614
2018-02-16 10:45:05.334000+01:00,-0.1345105982711282
2018-02-16 10:45:05.336000+01:00,-0.1299231970848077
2018-02-16 10:45:05.338000+01:00,-0.12218488366434438
2018-02-16 10:45:05.340000+01:00,-0.11400097673546092
2018-02-16 10:45:05.342000+01:00,-0.10793124238506649
2018-02-16 10:45:05.344000+01:00,-0.10564357654203727
2018-02-16 10:45:05.346000+01:00,-0.10747552396018623
2018-02-16 10:45:05.348000+01:00,-0.1124182948338116
2018-02-16 10:45:05.350000+01:00,-0.11850740592978173
2018-02-16 10:45:05.352000+01:00,-0.12348372299184782
2018-02-16 10:45:05.354000+01:00,-0.12551354204740284
2018-02-16 10:45:05.356000+01:00,-0.12374691090236098
2018-02-16 10:45:05.358000+01:00,-0.11855013275691183
2018-02-16 10:45:05.360000+01:00,-0.111352258434558
2018-02-16 10:45:05.362000+01:00,-0.10416398777736471
2018-02-16 10:45:05.364000+01:00,-0.09892499917347164
2018-02-16 10:45:05.366000+01:00,-0.09688379329467514
2018-02-16 10:45:05.368000+01:00,-0.09819963967632919
2018-02-16 10:45:05.370000+01:00,-0.10188504909327069
2018-02-16 10:45:05.372000+01:00,-0.10610197195321493
2018-02-16 10:45:05.374000+01:00,-0.10871788788807282
2018-02-16 10:45:05.376000+01:00,-0.10795117138998925
2018-02-16 10:45:05.378000+01:00,-0.10291094288144378
2018-02-16 10:45:05.380000+01:00,-0.09387126959596237
2018-02-16 10:45:05.382000+01:00,-0.08220158882266866
2018-02-16 10:45:05.384000+01:00,-0.06997916363501462
2018-02-16 10:45:05.386000+01:00,-0.059403747848925534
2018-02-16 10:45:05.388000+01:00,-0.05219131662292243
2018-02-16 10:45:05.390000+01:00,-0.04912634813420476
2018-02-16 10:45:05.392000+01:00,-0.04990082850088875
2018-02-16 10:45:05.394000+01:00,-0.05327919053501457
2018-02-16 10:45:05.396000+01:00,-0.05752916535201107
2018-02-16 10:45:05.398000+01:00,-0.06097912521507105
2018-02-16 10:45:05.400000+01:00,-0.06252670589338852
2018-02-16 10:45:05.402000+01:00,-0.06194166743839914
2018-02-16 10:45:05.404000+01:00,-0.05987201709143436
2018-02-16 10:45:05.406000+01:00,-0.05755589555921519
2018-02-16 10:45:05.408000+01:00,-0.056333946084806345
2018-02-16 10:45:05.410000+01:00,-0.057119681638279324
2018-02-16 10:45:05.412000+01:00,-0.059999606520773296
2018-02-16 10:45:05.414000+01:00,-0.06409610601157385
2018-02-16 10:45:05.416000+01:00,-0.0677460114289509
2018-02-16 10:45:05.418000+01:00,-0.06895046404562466
2018-02-16 10:45:05.420000+01:00,-0.06596665197927767
2018-02-16 10:45:05.422000+01:00,-0.05786505221137425
2018-02-16 10:45:05.424000+01:00,-0.044881538698367265
2018-02-16 10:45:05.426000+01:00,-0.028450941963023123
2018-02-16 10:45:05.428000+01:00,-0.01090078937192395
2018-02-16 10:45:05.430000+01:00,0.005116111001022436
2018-02-16 10:45:05.432000+01:00,0.01729347921690905
2018-02-16 10:45:05.434000+01:00,0.024258067669591727
2018-02-16 10:45:05.436000+01:00,0.025903537034538748
2018-02-16 10:45:05.438000+01:00,0.023375898779594634
2018-02-16 10:45:05.440000+01:00,0.01871470033805593
2018-02-16 10:45:05.442000+01:00,0.014253444030846768
2018-02-16 10:45:05.444000+01:00,0.011952314406751747
2018-02-16 10:45:05.446000+01:00,0.01285567980601728
2018-02-16 10:45:05.448000+01:00,0.01683024088382502
2018-02-16 10:45:05.450000+01:00,0.022657695892544415
2018-02-16 10:45:05.452000+01:00,0.028452227717267645
2018-02-16 10:45:05.454000+01:00,0.03227821224177408
2018-02-16 10:45:05.456000+01:00,0.032785006959896355
2018-02-16 10:45:05.458000+01:00,0.029670608441897464
2018-02-16 10:45:05.460000+01:00,0.023835911130446554
2018-02-16 10:45:05.462000+01:00,0.017181724276360836
2018-02-16 10:45:05.464000+01:00,0.012105276423514636
2018-02-16 10:45:05.466000+01:00,0.010841183434038556
2018-02-16 10:45:05.468000+01:00,0.014838026672425654
2018-02-16 10:45:05.470000+01:00,0.024352257618565274
2018-02-16 10:45:05.472000+01:00,0.03837873462025563
2018-02-16 10:45:05.474000+01:00,0.05493983827570338
2018-02-16 10:45:05.476000+01:00,0.07165097258427135
2018-02-16 10:45:05.478000+01:00,0.08639952693836786
2018-02-16 10:45:05.480000+01:00,0.09794051154798512
2018-02-16 10:45:05.482000+01:00,0.10623502537822996
2018-02-16 10:45:05.484000+01:00,0.11243106839815623
2018-02-16 10:45:05.486000+01:00,0.11848901778698781
2018-02-16 10:45:05.488000+01:00,0.12655692358745657
2018-02-16 10:45:05.490000+01:00,0.13827418204132536
2018-02-16 10:45:05.492000+01:00,0.1542049999082138
2018-02-16 10:45:05.494000+01:00,0.173568661382945
2018-02-16 10:45:05.496000+01:00,0.1943515119478732
2018-02-16 10:45:05.498000+01:00,0.21377883104863438
2018-02-16 10:45:05.500000+01:00,0.22902335141954763
2018-02-16 10:45:05.502000+01:00,0.23795952482336852
2018-02-16 10:45:05.504000+01:00,0.23975760847093827
2018-02-16 10:45:05.506000+01:00,0.235153351649466
2018-02-16 10:45:05.508000+01:00,0.22631582948692508
2018-02-16 10:45:05.510000+01:00,0.2163437526834513
2018-02-16 10:45:05.512000+01:00,0.20851978222147188
2018-02-16 10:45:05.514000+01:00,0.20551611710990825
2018-02-16 10:45:05.516000+01:00,0.20875610861487426
2018-02-16 10:45:05.518000+01:00,0.21809361261438726
2018-02-16 10:45:05.520000+01:00,0.2318867701875073
2018-02-16 10:45:05.522000+01:00,0.24743952553268297
2018-02-16 10:45:05.524000+01:00,0.26169039049299764
2018-02-16 10:45:05.526000+01:00,0.2719682841335312
2018-02-16 10:45:05.528000+01:00,0.27662432313732904
2018-02-16 10:45:05.530000+01:00,0.27538725994751706
2018-02-16 10:45:05.532000+01:00,0.26936660414400826
2018-02-16 10:45:05.534000+01:00,0.26071963300859496
2018-02-16 10:45:05.536000+01:00,0.2520816578847893
2018-02-16 10:45:05.538000+01:00,0.24591192790023375
2018-02-16 10:45:05.540000+01:00,0.24391849637311852
2018-02-16 10:45:05.542000+01:00,0.246694211502844
2018-02-16 10:45:05.544000+01:00,0.25363384707824355
2018-02-16 10:45:05.546000+01:00,0.26312781573012933
2018-02-16 10:45:05.548000+01:00,0.27296131111366867
2018-02-16 10:45:05.550000+01:00,0.280805681899671
2018-02-16 10:45:05.552000+01:00,0.28467986001657647
2018-02-16 10:45:05.554000+01:00,0.2832825340113428
2018-02-16 10:45:05.556000+01:00,0.2761407722381168
2018-02-16 10:45:05.558000+01:00,0.2635732143154068
2018-02-16 10:45:05.560000+01:00,0.24651068440983365
2018-02-16 10:45:05.562000+01:00,0.2262430717962941
2018-02-16 10:45:05.564000+01:00,0.20416422609692852
2018-02-16 10:45:05.566000+01:00,0.18156941862145048
2018-02-16 10:45:05.568000+01:00,0.15953121126785447
2018-02-16 10:45:05.570000+01:00,0.1388502268554242
2018-02-16 10:45:05.572000+01:00,0.12005686823798077
2018-02-16 10:45:05.574000+01:00,0.10343373787593559
2018-02-16 10:45:05.576000+01:00,0.08903602331819346
2018-02-16 10:45:05.578000+01:00,0.0767031539112063
2018-02-16 10:45:05.580000+01:00,0.06607164366228921
2018-02-16 10:45:05.582000+01:00,0.056608608060368514
2018-02-16 10:45:05.584000+01:00,0.04768350080699338
2018-02-16 10:45:05.586000+01:00,0.038682419347108164
2018-02-16 10:45:05.588000+01:00,0.02914973567005872
2018-02-16 10:45:05.590000+01:00,0.018923547177229844
2018-02-16 10:45:05.592000+01:00,0.008222330777251674
2018-02-16 10:45:05.594000+01:00,-0.0023547270197343383
2018-02-16 10:45:05.596000+01:00,-0.011931652801780454
2018-02-16 10:45:05.598000+01:00,-0.019552546700221215
2018-02-16 10:45:05.600000+01:00,-0.02442986307975335
2018-02-16 10:45:05.602000+01:00,-0.026181286091431364
2018-02-16 10:45:05.604000+01:00,-0.024987791005472746
2018-02-16 10:45:05.606000+01:00,-0.021620727523008792
2018-02-16 10:45:05.608000+01:00,-0.0173179428123678
2018-02-16 10:45:05.610000+01:00,-0.013529731454266156
2018-02-16 10:45:05.612000+01:00,-0.011593240925697797
2018-02-16 10:45:05.614000+01:00,-0.012417545965177615
2018-02-16 10:45:05.616000+01:00,-0.01626325111822591
2018-02-16 10:45:05.618000+01:00,-0.02267862367330318
2018-02-16 10:45:05.620000+01:00,-0.030614118017059648
2018-02-16 10:45:05.622000+01:00,-0.03868946878504089
2018-02-16 10:45:05.624000+01:00,-0.04554557019170576
2018-02-16 10:45:05.626000+01:00,-0.05018911237997937
2018-02-16 10:45:05.628000+01:00,-0.052238635967171466
2018-02-16 10:45:05.630000+01:00,-0.052006539529586816
2018-02-16 10:45:05.632000+01:00,-0.05039576734355422
2018-02-16 10:45:05.634000+01:00,-0.04864026235641102
2018-02-16 10:45:05.636000+01:00,-0.04796077809776748
2018-02-16 10:45:05.638000+01:00,-0.049230440422516945
2018-02-16 10:45:05.640000+01:00,-0.05274114593362795
2018-02-16 10:45:05.642000+01:00,-0.05813343570007916
2018-02-16 10:45:05.644000+01:00,-0.06450690051944259
2018-02-16 10:45:05.646000+01:00,-0.07067824344862197
2018-02-16 10:45:05.648000+01:00,-0.07551377929367525
2018-02-16 10:45:05.650000+01:00,-0.07824351353048989
2018-02-16 10:45:05.652000+01:00,-0.07867025811630446
2018-02-16 10:45:05.654000+01:00,-0.07721742112886829
2018-02-16 10:45:05.656000+01:00,-0.07480442932275469
2018-02-16 10:45:05.658000+01:00,-0.07258638464636977
2018-02-16 10:45:05.660000+01:00,-0.07163126462617318
2018-02-16 10:45:05.662000+01:00,-0.07262379791894494
2018-02-16 10:45:05.664000+01:00,-0.07567611997493694
2018-02-16 10:45:05.666000+01:00,-0.08029450914831654
2018-02-16 10:45:05.668000+01:00,-0.08550795682489631
2018-02-16 10:45:05.670000+01:00,-0.09012037639858339
2018-02-16 10:45:05.672000+01:00,-0.09301603377364182
2018-02-16 10:45:05.674000+01:00,-0.09343579666036642
2018-02-16 10:45:05.676000+01:00,-0.09115268749521768
2018-02-16 10:45:05.678000+01:00,-0.08650516619324358
2018-02-16 10:45:05.680000+01:00,-0.08028660885209966
2018-02-16 10:45:05.682000+01:00,-0.07352814739236106
2018-02-16 10:45:05.684000+01:00,-0.0672387539895448
2018-02-16 10:45:05.686000+01:00,-0.06217433774531032
2018-02-16 10:45:05.688000+01:00,-0.05869533397417084
2018-02-16 10:45:05.690000+01:00,-0.05674417874850316
2018-02-16 10:45:05.692000+01:00,-0.05593877139681708
2018-02-16 10:45:05.694000+01:00,-0.055745780508996916
2018-02-16 10:45:05.696000+01:00,-0.055677380853299645
2018-02-16 10:45:05.698000+01:00,-0.055451851806917946
2018-02-16 10:45:05.700000+01:00,-0.05507251315047108
2018-02-16 10:45:05.702000+01:00,-0.05480592643953607
2018-02-16 10:45:05.704000+01:00,-0.055071039062990754
2018-02-16 10:45:05.706000+01:00,-0.05627702828460728
2018-02-16 10:45:05.708000+01:00,-0.058661736033501284
2018-02-16 10:45:05.710000+01:00,-0.0621811951704242
2018-02-16 10:45:05.712000+01:00,-0.0664847882250855
2018-02-16 10:45:05.714000+01:00,-0.07098507556188108
2018-02-16 10:45:05.716000+01:00,-0.07500381199823633
2018-02-16 10:45:05.718000+01:00,-0.07795391533028813
2018-02-16 10:45:05.720000+01:00,-0.07950703631298288
2018-02-16 10:45:05.722000+01:00,-0.07970033437901694
2018-02-16 10:45:05.724000+01:00,-0.07895253089042709
2018-02-16 10:45:05.726000+01:00,-0.0779834110025315
2018-02-16 10:45:05.728000+01:00,-0.07765595850329693
2018-02-16 10:45:05.730000+01:00,-0.0787796079719122
2018-02-16 10:45:05.732000+01:00,-0.08192192471377584
2018-02-16 10:45:05.734000+01:00,-0.08727264619970501
2018-02-16 10:45:05.736000+01:00,-0.09459000996565971
2018-02-16 10:45:05.738000+01:00,-0.1032388475430165
2018-02-16 10:45:05.740000+01:00,-0.11230856470336542
2018-02-16 10:45:05.742000+01:00,-0.12078214841275706
2018-02-16 10:45:05.744000+01:00,-0.12771844494862444
2018-02-16 10:45:05.746000+01:00,-0.13241044293646714
2018-02-16 10:45:05.748000+01:00,-0.13449099960097047
2018-02-16 10:45:05.750000+01:00,-0.13397132124931282
2018-02-16 10:45:05.752000+01:00,-0.13121262236963754
2018-02-16 10:45:05.754000+01:00,-0.12684409041050043
2018-02-16 10:45:05.756000+01:00,-0.1216481147341226
2018-02-16 10:45:05.758000+01:00,-0.11643586912251228
2018-02-16 10:45:05.760000+01:00,-0.11193349898874003
2018-02-16 10:45:05.762000+01:00,-0.10869318050293296
2018-02-16 10:45:05.764000+01:00,-0.1070363805656237
2018-02-16 10:45:05.766000+01:00,-0.10703059594876763
2018-02-16 10:45:05.768000+01:00,-0.10849674127621192
2018-02-16 10:45:05.770000+01:00,-0.1110423061620435
2018-02-16 10:45:05.772000+01:00,-0.1141148080923677
2018-02-16 10:45:05.774000+01:00,-0.11707002040527908
2018-02-16 10:45:05.776000+01:00,-0.1192491702921907
2018-02-16 10:45:05.778000+01:00,-0.12005847900095257
2018-02-16 10:45:05.780000+01:00,-0.11904330934720021
2018-02-16 10:45:05.782000+01:00,-0.11594844585952666
2018-02-16 10:45:05.784000+01:00,-0.11075642006277633
2018-02-16 10:45:05.786000+01:00,-0.10369780472724441
2018-02-16 10:45:05.788000+01:00,-0.09523098840894115
2018-02-16 10:45:05.790000+01:00,-0.0859934953991698
2018-02-16 10:45:05.792000+01:00,-0.07673142562372648
2018-02-16 10:45:05.794000+01:00,-0.06821692711723679
2018-02-16 10:45:05.796000+01:00,-0.06116494987547302
2018-02-16 10:45:05.798000+01:00,-0.05615959984477381
2018-02-16 10:45:05.800000+01:00,-0.053597615351630164
2018-02-16 10:45:05.802000+01:00,-0.05365277858768165
2018-02-16 10:45:05.804000+01:00,-0.05626159970737813
2018-02-16 10:45:05.806000+01:00,-0.0611283484307246
2018-02-16 10:45:05.808000+01:00,-0.06774691932595603
2018-02-16 10:45:05.810000+01:00,-0.07543785496614867
2018-02-16 10:45:05.812000+01:00,-0.08340025669629435
2018-02-16 10:45:05.814000+01:00,-0.09077909989181271
2018-02-16 10:45:05.816000+01:00,-0.09674758325668147
2018-02-16 10:45:05.818000+01:00,-0.10060110432376208
2018-02-16 10:45:05.820000+01:00,-0.10185464497545915
2018-02-16 10:45:05.822000+01:00,-0.1003300351872384
2018-02-16 10:45:05.824000+01:00,-0.09621561956171543
2018-02-16 10:45:05.826000+01:00,-0.09008024849232063
2018-02-16 10:45:05.828000+01:00,-0.08282763663640226
2018-02-16 10:45:05.830000+01:00,-0.07558625114487866
2018-02-16 10:45:05.832000+01:00,-0.06954286027145516
2018-02-16 10:45:05.834000+01:00,-0.06574210982504364
2018-02-16 10:45:05.836000+01:00,-0.06488655967935972
2018-02-16 10:45:05.838000+01:00,-0.06717797022077424
2018-02-16 10:45:05.840000+01:00,-0.07223855234038891
2018-02-16 10:45:05.842000+01:00,-0.07913939869184897
2018-02-16 10:45:05.844000+01:00,-0.08654363884529612
2018-02-16 10:45:05.846000+01:00,-0.09294748975181473
2018-02-16 10:45:05.848000+01:00,-0.096978465474395
2018-02-16 10:45:05.850000+01:00,-0.09769233159154805
2018-02-16 10:45:05.852000+01:00,-0.09480396635251451
2018-02-16 10:45:05.854000+01:00,-0.08879503849955875
2018-02-16 10:45:05.856000+01:00,-0.08086319465189144
2018-02-16 10:45:05.858000+01:00,-0.0727097359160104
2018-02-16 10:45:05.860000+01:00,-0.06619907921519036
2018-02-16 10:45:05.862000+01:00,-0.06295551061001811
2018-02-16 10:45:05.864000+01:00,-0.06398283355127588
2018-02-16 10:45:05.866000+01:00,-0.06939456413966422
2018-02-16 10:45:05.868000+01:00,-0.07832415009274488
2018-02-16 10:45:05.870000+01:00,-0.08904876826573103
2018-02-16 10:45:05.872000+01:00,-0.09931356746762252
2018-02-16 10:45:05.874000+01:00,-0.10679596490120065
2018-02-16 10:45:05.876000+01:00,-0.10961300559883122
2018-02-16 10:45:05.878000+01:00,-0.10675843706863651
2018-02-16 10:45:05.880000+01:00,-0.09836546935435829
