,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,18,18,18,10417,10417,10988,10988,10579,10590,10651,10651,574.0,574.0,72,61,72.0,61.0,,,-11.0,11.0,18.0327868852459
VP_001,tsst,Prep,19,19,19,10988,10988,11567,11567,11153,11160,11228,11228,582.0,582.0,75,68,75.0,68.0,,,-7.0,7.0,10.294117647058822
VP_001,tsst,Prep,20,20,20,11567,11567,12135,12135,11735,11742,11808,11808,560.0,560.0,73,66,73.0,66.0,,,-7.0,7.0,10.606060606060606
VP_001,tsst,Prep,21,21,21,12135,12135,12689,12689,12295,12296,12387,12387,551.0,551.0,92,91,92.0,91.0,,,-1.0,1.0,1.098901098901099
VP_001,tsst,Prep,22,22,22,12689,12689,13239,13239,12846,12858,12935,12935,549.0,549.0,89,77,89.0,77.0,,,-12.0,12.0,15.584415584415584
VP_001,tsst,Prep,23,23,23,13239,13239,13788,13789,13395,13393,13469,13469,550.0,550.0,74,76,74.0,76.0,,,2.0,2.0,2.631578947368421
VP_001,tsst,Prep,24,24,24,13788,13789,14338,14339,13945,13945,14015,14015,550.0,550.0,70,70,70.0,70.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14495,14507,14567,14567,555.0,555.0,72,60,72.0,60.0,,,-12.0,12.0,20.0
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15050,15049,15125,15125,562.0,562.0,75,76,75.0,76.0,,,1.0,1.0,1.3157894736842104
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15612,15596,15690,15690,553.0,553.0,78,94,78.0,94.0,,,16.0,16.0,17.02127659574468
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16165,16164,16256,16256,552.0,552.0,91,92,91.0,92.0,,,1.0,1.0,1.0869565217391304
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16717,16715,16790,16790,557.0,557.0,73,75,73.0,75.0,,,2.0,2.0,2.666666666666667
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17274,17288,17345,17345,573.0,573.0,71,57,71.0,57.0,,,-14.0,14.0,24.561403508771928
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17847,17848,17912,17912,590.0,590.0,65,64,65.0,64.0,,,-1.0,1.0,1.5625
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18437,18440,18508,18508,576.0,576.0,71,68,71.0,68.0,,,-3.0,3.0,4.411764705882353
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19013,19012,19097,19097,568.0,568.0,84,85,84.0,85.0,,,1.0,1.0,1.1764705882352942
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19581,19579,19658,19658,571.0,571.0,77,79,77.0,79.0,,,2.0,2.0,2.5316455696202533
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20152,20151,20225,20225,582.0,582.0,73,74,73.0,74.0,,,1.0,1.0,1.3513513513513513
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20734,20737,20801,20801,594.0,594.0,67,64,67.0,64.0,,,-3.0,3.0,4.6875
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21328,21338,21400,21400,605.0,605.0,72,62,72.0,62.0,,,-10.0,10.0,16.129032258064516
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21933,21943,21998,21998,579.0,579.0,65,55,65.0,55.0,,,-10.0,10.0,18.181818181818183
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22512,22508,22608,22608,564.0,564.0,96,100,96.0,100.0,,,4.0,4.0,4.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23076,23077,23156,23156,557.0,557.0,80,79,80.0,79.0,,,-1.0,1.0,1.2658227848101267
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23633,23632,23704,23704,550.0,550.0,71,72,71.0,72.0,,,1.0,1.0,1.3888888888888888
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24183,24183,24253,24253,555.0,555.0,70,70,70.0,70.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24738,24737,24808,24808,559.0,559.0,70,71,70.0,71.0,,,1.0,1.0,1.4084507042253522
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25297,25309,25365,25365,552.0,552.0,68,56,68.0,56.0,,,-12.0,12.0,21.428571428571427
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25849,25850,25930,25930,559.0,559.0,81,80,81.0,80.0,,,-1.0,1.0,1.25
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26408,26406,26486,26486,565.0,565.0,78,80,78.0,80.0,,,2.0,2.0,2.5
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26973,26973,27045,27045,589.0,589.0,72,72,72.0,72.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27562,27562,27616,27616,607.0,607.0,54,54,54.0,54.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28169,28168,28237,28237,595.0,595.0,68,69,68.0,69.0,,,1.0,1.0,1.4492753623188406
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28764,28764,28850,28850,584.0,584.0,86,86,86.0,86.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29348,29348,29422,29422,,,74,74,74.0,74.0,,,0.0,0.0,0.0
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,441,442,516,516,584.0,584.0,75,74,75.0,74.0,,,-1.0,1.0,1.3513513513513513
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1025,1025,1097,1097,616.0,616.0,72,72,72.0,72.0,,,0.0,0.0,0.0
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1641,1642,1695,1695,672.0,672.0,54,53,54.0,53.0,,,-1.0,1.0,1.8867924528301887
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3704,3704,3780,3780,665.0,665.0,76,76,76.0,76.0,,,0.0,0.0,0.0
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4369,4368,4444,4444,669.0,669.0,75,76,75.0,76.0,,,1.0,1.0,1.3157894736842104
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5726,5727,5765,5765,717.0,717.0,39,38,39.0,38.0,,,-1.0,1.0,2.631578947368421
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6443,6443,6517,6517,712.0,712.0,74,74,74.0,74.0,,,0.0,0.0,0.0
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7155,7155,7237,7237,689.0,689.0,82,82,82.0,82.0,,,0.0,0.0,0.0
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7844,7855,7923,7923,607.0,607.0,79,68,79.0,68.0,,,-11.0,11.0,16.176470588235293
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8451,8448,8555,8555,581.0,581.0,104,107,104.0,107.0,,,3.0,3.0,2.803738317757009
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9032,9031,9103,9103,551.0,551.0,71,72,71.0,72.0,,,1.0,1.0,1.3888888888888888
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9583,9583,9664,9664,,,81,81,81.0,81.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,0,0,0,230,229,769,769,383,382,480,480,539.0,539.0,97,98,97.0,98.0,,,1.0,1.0,1.0204081632653061
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,922,922,1019,1019,551.0,551.0,97,97,97.0,97.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1473,1473,1549,1549,602.0,602.0,76,76,76.0,76.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2075,2074,2158,2158,673.0,673.0,83,84,83.0,84.0,,,1.0,1.0,1.1904761904761905
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2748,2746,2819,2819,714.0,714.0,71,73,71.0,73.0,,,2.0,2.0,2.73972602739726
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3462,3461,3520,3520,710.0,710.0,58,59,58.0,59.0,,,1.0,1.0,1.694915254237288
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4172,4171,4269,4269,692.0,692.0,97,98,97.0,98.0,,,1.0,1.0,1.0204081632653061
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4864,4863,4927,4927,668.0,668.0,63,64,63.0,64.0,,,1.0,1.0,1.5625
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5532,5530,5624,5624,616.0,616.0,92,94,92.0,94.0,,,2.0,2.0,2.127659574468085
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6148,6146,6234,6234,599.0,599.0,86,88,86.0,88.0,,,2.0,2.0,2.272727272727273
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6747,6746,6845,6845,582.0,582.0,98,99,98.0,99.0,,,1.0,1.0,1.0101010101010102
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7329,7328,7431,7431,580.0,580.0,102,103,102.0,103.0,,,1.0,1.0,0.9708737864077669
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7909,7909,7969,7969,579.0,579.0,60,60,60.0,60.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8488,8485,8553,8553,601.0,601.0,65,68,65.0,68.0,,,3.0,3.0,4.411764705882353
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9089,9087,9153,9153,624.0,624.0,64,66,64.0,66.0,,,2.0,2.0,3.0303030303030303
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9713,9710,9781,9781,644.0,644.0,68,71,68.0,71.0,,,3.0,3.0,4.225352112676056
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10357,10355,10464,10464,601.0,601.0,107,109,107.0,109.0,,,2.0,2.0,1.834862385321101
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10958,10958,11057,11057,589.0,589.0,99,99,99.0,99.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11547,11547,11641,11641,587.0,587.0,94,94,94.0,94.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12134,12133,12228,12228,614.0,614.0,94,95,94.0,95.0,,,1.0,1.0,1.0526315789473684
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12748,12747,12857,12857,616.0,616.0,109,110,109.0,110.0,,,1.0,1.0,0.9090909090909091
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13364,13373,13436,13436,599.0,599.0,72,63,72.0,63.0,,,-9.0,9.0,14.285714285714285
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13963,13963,14053,14053,618.0,618.0,90,90,90.0,90.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14581,14580,14660,14660,625.0,625.0,79,80,79.0,80.0,,,1.0,1.0,1.25
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15206,15206,15295,15295,659.0,659.0,89,89,89.0,89.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15865,15864,15939,15939,677.0,677.0,74,75,74.0,75.0,,,1.0,1.0,1.3333333333333335
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16542,16543,16603,16603,653.0,653.0,61,60,61.0,60.0,,,-1.0,1.0,1.6666666666666667
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17195,17194,17300,17300,650.0,650.0,105,106,105.0,106.0,,,1.0,1.0,0.9433962264150944
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17845,17844,17896,17896,645.0,645.0,51,52,51.0,52.0,,,1.0,1.0,1.9230769230769231
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18490,18491,18567,18567,634.0,634.0,77,76,77.0,76.0,,,-1.0,1.0,1.3157894736842104
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19124,19137,19229,19229,601.0,601.0,105,92,105.0,92.0,,,-13.0,13.0,14.130434782608695
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19725,19723,19788,19788,558.0,558.0,63,65,63.0,65.0,,,2.0,2.0,3.076923076923077
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20283,20282,20381,20381,538.0,538.0,98,99,98.0,99.0,,,1.0,1.0,1.0101010101010102
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20821,20823,20921,20921,527.0,527.0,100,98,100.0,98.0,,,-2.0,2.0,2.0408163265306123
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21348,21358,21465,21465,529.0,529.0,117,107,117.0,107.0,,,-10.0,10.0,9.345794392523365
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21877,21885,21961,21961,552.0,552.0,84,76,84.0,76.0,,,-8.0,8.0,10.526315789473683
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22429,22437,22563,22563,624.0,624.0,134,126,134.0,126.0,,,-8.0,8.0,6.349206349206349
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23053,23052,23121,23121,697.0,697.0,68,69,68.0,69.0,,,1.0,1.0,1.4492753623188406
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23750,23748,23827,23827,706.0,706.0,77,79,77.0,79.0,,,2.0,2.0,2.5316455696202533
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24456,24456,24563,24563,695.0,695.0,107,107,107.0,107.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25151,25149,25250,25250,702.0,702.0,99,101,99.0,101.0,,,2.0,2.0,1.9801980198019802
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25853,25853,25928,25928,695.0,695.0,75,75,75.0,75.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26548,26547,26657,26657,702.0,702.0,109,110,109.0,110.0,,,1.0,1.0,0.9090909090909091
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27250,27249,27325,27325,644.0,644.0,75,76,75.0,76.0,,,1.0,1.0,1.3157894736842104
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27894,27894,27979,27979,640.0,640.0,85,85,85.0,85.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28534,28534,28605,28605,631.0,631.0,71,71,71.0,71.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29165,29166,29264,29264,645.0,645.0,99,98,99.0,98.0,,,-1.0,1.0,1.0204081632653061
VP_001,tsst,Math,0,0,0,135,131,659,659,282,282,365,365,524.0,524.0,83,83,83.0,83.0,,,0.0,0.0,0.0
VP_001,tsst,Math,1,1,1,659,659,1177,1177,806,808,884,884,516.0,516.0,78,76,78.0,76.0,,,-2.0,2.0,2.631578947368421
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1322,1320,1391,1391,513.0,513.0,69,71,69.0,71.0,,,2.0,2.0,2.8169014084507045
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1835,1837,1905,1905,513.0,513.0,70,68,70.0,68.0,,,-2.0,2.0,2.941176470588235
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2348,2351,2416,2416,517.0,517.0,68,65,68.0,65.0,,,-3.0,3.0,4.615384615384616
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2865,2871,2942,2942,513.0,513.0,77,71,77.0,71.0,,,-6.0,6.0,8.450704225352112
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3378,3379,3451,3451,511.0,511.0,73,72,73.0,72.0,,,-1.0,1.0,1.3888888888888888
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3889,3888,3985,3985,507.0,507.0,96,97,96.0,97.0,,,1.0,1.0,1.0309278350515463
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4396,4396,4470,4470,511.0,511.0,74,74,74.0,74.0,,,0.0,0.0,0.0
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4907,4909,4990,4990,518.0,518.0,83,81,83.0,81.0,,,-2.0,2.0,2.4691358024691357
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5425,5427,5505,5505,534.0,534.0,80,78,80.0,78.0,,,-2.0,2.0,2.564102564102564
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5959,5963,6034,6034,550.0,550.0,75,71,75.0,71.0,,,-4.0,4.0,5.633802816901409
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6509,6509,6581,6581,573.0,573.0,72,72,72.0,72.0,,,0.0,0.0,0.0
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7082,7084,7149,7149,587.0,587.0,67,65,67.0,65.0,,,-2.0,2.0,3.076923076923077
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7669,7672,7737,7737,581.0,581.0,68,65,68.0,65.0,,,-3.0,3.0,4.615384615384616
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8250,8252,8319,8319,554.0,554.0,69,67,69.0,67.0,,,-2.0,2.0,2.9850746268656714
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8804,8802,8891,8891,548.0,548.0,87,89,87.0,89.0,,,2.0,2.0,2.247191011235955
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9352,9352,9427,9427,539.0,539.0,75,75,75.0,75.0,,,0.0,0.0,0.0
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9891,9892,9959,9959,543.0,543.0,68,67,68.0,67.0,,,-1.0,1.0,1.4925373134328357
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10434,10435,10494,10494,558.0,558.0,60,59,60.0,59.0,,,-1.0,1.0,1.694915254237288
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10992,10993,11056,11056,583.0,583.0,64,63,64.0,63.0,,,-1.0,1.0,1.5873015873015872
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11575,11576,11637,11637,578.0,578.0,62,61,62.0,61.0,,,-1.0,1.0,1.639344262295082
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12153,12153,12205,12205,575.0,575.0,52,52,52.0,52.0,,,0.0,0.0,0.0
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12728,12729,12795,12795,565.0,565.0,67,66,67.0,66.0,,,-1.0,1.0,1.5151515151515151
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13293,13289,13356,13356,551.0,551.0,63,67,63.0,67.0,,,4.0,4.0,5.970149253731343
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13844,13843,13912,13912,530.0,530.0,68,69,68.0,69.0,,,1.0,1.0,1.4492753623188406
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14374,14376,14448,14448,508.0,508.0,74,72,74.0,72.0,,,-2.0,2.0,2.7777777777777777
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14882,14885,14952,14952,498.0,498.0,70,67,70.0,67.0,,,-3.0,3.0,4.477611940298507
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15380,15383,15455,15455,498.0,498.0,75,72,75.0,72.0,,,-3.0,3.0,4.166666666666666
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15878,15880,15950,15950,496.0,496.0,72,70,72.0,70.0,,,-2.0,2.0,2.857142857142857
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16374,16375,16441,16441,499.0,499.0,67,66,67.0,66.0,,,-1.0,1.0,1.5151515151515151
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16873,16876,16956,16956,510.0,510.0,83,80,83.0,80.0,,,-3.0,3.0,3.75
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17383,17384,17462,17462,523.0,523.0,79,78,79.0,78.0,,,-1.0,1.0,1.282051282051282
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17906,17910,17976,17976,550.0,550.0,70,66,70.0,66.0,,,-4.0,4.0,6.0606060606060606
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18456,18457,18522,18522,574.0,574.0,66,65,66.0,65.0,,,-1.0,1.0,1.5384615384615385
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19030,19028,19093,19093,582.0,582.0,63,65,63.0,65.0,,,2.0,2.0,3.076923076923077
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19612,19621,19677,19677,555.0,555.0,65,56,65.0,56.0,,,-9.0,9.0,16.071428571428573
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20167,20168,20237,20237,547.0,547.0,70,69,70.0,69.0,,,-1.0,1.0,1.4492753623188406
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20714,20713,20803,20803,543.0,543.0,89,90,89.0,90.0,,,1.0,1.0,1.1111111111111112
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21257,21257,21328,21328,546.0,546.0,71,71,71.0,71.0,,,0.0,0.0,0.0
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21803,21803,21876,21876,550.0,550.0,73,73,73.0,73.0,,,0.0,0.0,0.0
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22353,22358,22408,22408,565.0,565.0,55,50,55.0,50.0,,,-5.0,5.0,10.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22918,22920,22980,22980,572.0,572.0,62,60,62.0,60.0,,,-2.0,2.0,3.3333333333333335
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23490,23491,23550,23550,568.0,568.0,60,59,60.0,59.0,,,-1.0,1.0,1.694915254237288
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24058,24062,24126,24126,547.0,547.0,68,64,68.0,64.0,,,-4.0,4.0,6.25
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24605,24605,24673,24673,528.0,528.0,68,68,68.0,68.0,,,0.0,0.0,0.0
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25133,25132,25202,25202,521.0,521.0,69,70,69.0,70.0,,,1.0,1.0,1.4285714285714286
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25654,25653,25720,25720,518.0,518.0,66,67,66.0,67.0,,,1.0,1.0,1.4925373134328357
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26172,26172,26241,26241,520.0,520.0,69,69,69.0,69.0,,,0.0,0.0,0.0
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26692,26693,26762,26762,525.0,525.0,70,69,70.0,69.0,,,-1.0,1.0,1.4492753623188406
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27217,27220,27285,27285,527.0,527.0,68,65,68.0,65.0,,,-3.0,3.0,4.615384615384616
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27744,27745,27813,27813,534.0,534.0,69,68,69.0,68.0,,,-1.0,1.0,1.4705882352941175
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28278,28279,28347,28347,524.0,524.0,69,68,69.0,68.0,,,-1.0,1.0,1.4705882352941175
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28802,28803,28882,28882,528.0,528.0,80,79,80.0,79.0,,,-1.0,1.0,1.2658227848101267
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29330,29334,29398,29398,529.0,529.0,68,64,68.0,64.0,,,-4.0,4.0,6.25
VP_001,tsst,Pause_5,0,0,0,615,609,1211,1211,788,788,881,881,596.0,596.0,93,93,93.0,93.0,,,0.0,0.0,0.0
VP_001,tsst,Pause_5,1,1,1,1211,1211,1802,1802,1384,1386,1478,1478,588.0,588.0,94,92,94.0,92.0,,,-2.0,2.0,2.1739130434782608
