,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,18,18,18,10417,10417,10988,10988,10590,10590,10676,10651,574.0,574.0,86,61,86.0,61.0,,,-25.0,25.0,40.98360655737705
VP_001,tsst,Prep,19,19,19,10988,10988,11567,11567,11160,11160,11246,11228,582.0,582.0,86,68,86.0,68.0,,,-18.0,18.0,26.47058823529412
VP_001,tsst,Prep,20,20,20,11567,11567,12135,12135,11742,11742,11834,11808,560.0,560.0,92,66,92.0,66.0,,,-26.0,26.0,39.39393939393939
VP_001,tsst,Prep,21,21,21,12135,12135,12689,12689,12296,12296,12401,12387,551.0,551.0,105,91,105.0,91.0,,,-14.0,14.0,15.384615384615385
VP_001,tsst,Prep,22,22,22,12689,12689,13239,13239,12858,12858,12953,12935,549.0,549.0,95,77,95.0,77.0,,,-18.0,18.0,23.376623376623375
VP_001,tsst,Prep,23,23,23,13239,13239,13788,13789,13393,13393,13496,13469,550.0,550.0,103,76,103.0,76.0,,,-27.0,27.0,35.526315789473685
VP_001,tsst,Prep,24,24,24,13788,13789,14338,14339,13945,13945,14042,14015,550.0,550.0,97,70,97.0,70.0,,,-27.0,27.0,38.57142857142858
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14507,14507,14591,14567,555.0,555.0,84,60,84.0,60.0,,,-24.0,24.0,40.0
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15049,15049,15147,15125,562.0,562.0,98,76,98.0,76.0,,,-22.0,22.0,28.947368421052634
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15596,15596,15717,15690,553.0,553.0,121,94,121.0,94.0,,,-27.0,27.0,28.723404255319153
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16164,16164,16269,16256,552.0,552.0,105,92,105.0,92.0,,,-13.0,13.0,14.130434782608695
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16715,16715,16820,16790,557.0,557.0,105,75,105.0,75.0,,,-30.0,30.0,40.0
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17288,17288,17377,17345,573.0,573.0,89,57,89.0,57.0,,,-32.0,32.0,56.14035087719298
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17848,17848,17947,17912,590.0,590.0,99,64,99.0,64.0,,,-35.0,35.0,54.6875
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18440,18440,18533,18508,576.0,576.0,93,68,93.0,68.0,,,-25.0,25.0,36.76470588235294
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19012,19012,19120,19097,568.0,568.0,108,85,108.0,85.0,,,-23.0,23.0,27.058823529411764
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19579,19579,19682,19658,571.0,571.0,103,79,103.0,79.0,,,-24.0,24.0,30.37974683544304
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20151,20151,20255,20225,582.0,582.0,104,74,104.0,74.0,,,-30.0,30.0,40.54054054054054
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20737,20737,20834,20801,594.0,594.0,97,64,97.0,64.0,,,-33.0,33.0,51.5625
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21338,21338,21427,21400,605.0,605.0,89,62,89.0,62.0,,,-27.0,27.0,43.54838709677419
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21943,21943,22030,21998,579.0,579.0,87,55,87.0,55.0,,,-32.0,32.0,58.18181818181818
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22508,22508,22616,22608,564.0,564.0,108,100,108.0,100.0,,,-8.0,8.0,8.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23077,23077,23180,23156,557.0,557.0,103,79,103.0,79.0,,,-24.0,24.0,30.37974683544304
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23632,23632,23739,23704,550.0,550.0,107,72,107.0,72.0,,,-35.0,35.0,48.61111111111111
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24183,24183,24286,24253,555.0,555.0,103,70,103.0,70.0,,,-33.0,33.0,47.14285714285714
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24737,24737,24835,24808,559.0,559.0,98,71,98.0,71.0,,,-27.0,27.0,38.028169014084504
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25309,25309,25393,25365,552.0,552.0,84,56,84.0,56.0,,,-28.0,28.0,50.0
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25850,25850,25949,25930,559.0,559.0,99,80,99.0,80.0,,,-19.0,19.0,23.75
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26406,26406,26516,26486,565.0,565.0,110,80,110.0,80.0,,,-30.0,30.0,37.5
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26973,26973,27079,27045,589.0,589.0,106,72,106.0,72.0,,,-34.0,34.0,47.22222222222222
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27562,27562,27645,27616,607.0,607.0,83,54,83.0,54.0,,,-29.0,29.0,53.70370370370371
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28168,28168,28256,28237,595.0,595.0,88,69,88.0,69.0,,,-19.0,19.0,27.536231884057973
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28764,28764,28873,28850,584.0,584.0,109,86,109.0,86.0,,,-23.0,23.0,26.744186046511626
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29348,29348,29456,29422,,,108,74,108.0,74.0,,,-34.0,34.0,45.94594594594595
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,442,442,538,516,584.0,584.0,96,74,96.0,74.0,,,-22.0,22.0,29.72972972972973
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1025,1025,1126,1097,616.0,616.0,101,72,101.0,72.0,,,-29.0,29.0,40.27777777777778
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1642,1642,1738,1695,672.0,672.0,96,53,96.0,53.0,,,-43.0,43.0,81.13207547169812
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3704,3704,3804,3780,665.0,665.0,100,76,100.0,76.0,,,-24.0,24.0,31.57894736842105
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4368,4368,4469,4444,669.0,669.0,101,76,101.0,76.0,,,-25.0,25.0,32.89473684210527
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5727,5727,5814,5765,717.0,717.0,87,38,87.0,38.0,,,-49.0,49.0,128.94736842105263
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6443,6443,6530,6517,712.0,712.0,87,74,87.0,74.0,,,-13.0,13.0,17.56756756756757
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7155,7155,7248,7237,689.0,689.0,93,82,93.0,82.0,,,-11.0,11.0,13.414634146341465
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7855,7855,7811,7923,607.0,607.0,,68,,68.0,negative_pep,,,,
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8448,8448,8538,8555,581.0,581.0,90,107,90.0,107.0,,,17.0,17.0,15.887850467289718
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9031,9031,9135,9103,551.0,551.0,104,72,104.0,72.0,,,-32.0,32.0,44.44444444444444
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9583,9583,9689,9664,,,106,81,106.0,81.0,,,-25.0,25.0,30.864197530864196
VP_001,tsst,Talk,0,0,0,230,229,769,769,382,382,476,480,539.0,539.0,94,98,94.0,98.0,,,4.0,4.0,4.081632653061225
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,922,922,1029,1019,551.0,551.0,107,97,107.0,97.0,,,-10.0,10.0,10.309278350515463
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1473,1473,1568,1549,602.0,602.0,95,76,95.0,76.0,,,-19.0,19.0,25.0
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2074,2074,2193,2158,673.0,673.0,119,84,119.0,84.0,,,-35.0,35.0,41.66666666666667
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2746,2746,2858,2819,714.0,714.0,112,73,112.0,73.0,,,-39.0,39.0,53.42465753424658
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3461,3461,3557,3520,710.0,710.0,96,59,96.0,59.0,,,-37.0,37.0,62.71186440677966
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4171,4171,4291,4269,692.0,692.0,120,98,120.0,98.0,,,-22.0,22.0,22.448979591836736
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4863,4863,4965,4927,668.0,668.0,102,64,102.0,64.0,,,-38.0,38.0,59.375
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5530,5530,5651,5624,616.0,616.0,121,94,121.0,94.0,,,-27.0,27.0,28.723404255319153
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6146,6146,6262,6234,599.0,599.0,116,88,116.0,88.0,,,-28.0,28.0,31.818181818181817
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6746,6746,6847,6845,582.0,582.0,101,99,101.0,99.0,,,-2.0,2.0,2.0202020202020203
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7328,7328,7406,7431,580.0,580.0,78,103,78.0,103.0,,,25.0,25.0,24.271844660194176
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7909,7909,7999,7969,579.0,579.0,90,60,90.0,60.0,,,-30.0,30.0,50.0
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8485,8485,8577,8553,601.0,601.0,92,68,92.0,68.0,,,-24.0,24.0,35.294117647058826
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9087,9087,9173,9153,624.0,624.0,86,66,86.0,66.0,,,-20.0,20.0,30.303030303030305
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9710,9710,9795,9781,644.0,644.0,85,71,85.0,71.0,,,-14.0,14.0,19.718309859154928
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10355,10355,10439,10464,601.0,601.0,84,109,84.0,109.0,,,25.0,25.0,22.93577981651376
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10958,10958,11011,11057,589.0,589.0,53,99,53.0,99.0,,,46.0,46.0,46.464646464646464
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11547,11547,11669,11641,587.0,587.0,122,94,122.0,94.0,,,-28.0,28.0,29.78723404255319
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12133,12133,12249,12228,614.0,614.0,116,95,116.0,95.0,,,-21.0,21.0,22.105263157894736
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12747,12747,12838,12857,616.0,616.0,91,110,91.0,110.0,,,19.0,19.0,17.272727272727273
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13373,13373,13456,13436,599.0,599.0,83,63,83.0,63.0,,,-20.0,20.0,31.746031746031743
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13963,13963,14016,14053,618.0,618.0,53,90,53.0,90.0,,,37.0,37.0,41.11111111111111
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14580,14580,14684,14660,625.0,625.0,104,80,104.0,80.0,,,-24.0,24.0,30.0
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15206,15206,15309,15295,659.0,659.0,103,89,103.0,89.0,,,-14.0,14.0,15.730337078651685
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15864,15864,15961,15939,677.0,677.0,97,75,97.0,75.0,,,-22.0,22.0,29.333333333333332
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16543,16543,16656,16603,653.0,653.0,113,60,113.0,60.0,,,-53.0,53.0,88.33333333333333
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17194,17194,17275,17300,650.0,650.0,81,106,81.0,106.0,,,25.0,25.0,23.58490566037736
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17844,17844,17939,17896,645.0,645.0,95,52,95.0,52.0,,,-43.0,43.0,82.6923076923077
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18491,18491,18528,18567,634.0,634.0,37,76,37.0,76.0,,,39.0,39.0,51.31578947368421
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19137,19137,19251,19229,601.0,601.0,114,92,114.0,92.0,,,-22.0,22.0,23.91304347826087
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19723,19723,19815,19788,558.0,558.0,92,65,92.0,65.0,,,-27.0,27.0,41.53846153846154
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20282,20282,20401,20381,538.0,538.0,119,99,119.0,99.0,,,-20.0,20.0,20.2020202020202
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20823,20823,20937,20921,527.0,527.0,114,98,114.0,98.0,,,-16.0,16.0,16.3265306122449
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21358,21358,21425,21465,529.0,529.0,67,107,67.0,107.0,,,40.0,40.0,37.38317757009346
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21885,21885,21980,21961,552.0,552.0,95,76,95.0,76.0,,,-19.0,19.0,25.0
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22437,22437,22596,22563,624.0,624.0,159,126,159.0,126.0,,,-33.0,33.0,26.190476190476193
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23052,23052,23156,23121,697.0,697.0,104,69,104.0,69.0,,,-35.0,35.0,50.72463768115942
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23748,23748,23861,23827,706.0,706.0,113,79,113.0,79.0,,,-34.0,34.0,43.037974683544306
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24456,24456,24542,24563,695.0,695.0,86,107,86.0,107.0,,,21.0,21.0,19.626168224299064
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25149,25149,25265,25250,702.0,702.0,116,101,116.0,101.0,,,-15.0,15.0,14.85148514851485
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25853,25853,25965,25928,695.0,695.0,112,75,112.0,75.0,,,-37.0,37.0,49.333333333333336
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26547,26547,26643,26657,702.0,702.0,96,110,96.0,110.0,,,14.0,14.0,12.727272727272727
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27249,27249,27347,27325,644.0,644.0,98,76,98.0,76.0,,,-22.0,22.0,28.947368421052634
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27894,27894,27982,27979,640.0,640.0,88,85,88.0,85.0,,,-3.0,3.0,3.5294117647058822
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28534,28534,28637,28605,631.0,631.0,103,71,103.0,71.0,,,-32.0,32.0,45.07042253521127
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29166,29166,29262,29264,645.0,645.0,96,98,96.0,98.0,,,2.0,2.0,2.0408163265306123
VP_001,tsst,Math,0,0,0,135,131,659,659,282,282,381,365,524.0,524.0,99,83,99.0,83.0,,,-16.0,16.0,19.27710843373494
VP_001,tsst,Math,1,1,1,659,659,1177,1177,808,808,902,884,516.0,516.0,94,76,94.0,76.0,,,-18.0,18.0,23.684210526315788
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1320,1320,1419,1391,513.0,513.0,99,71,99.0,71.0,,,-28.0,28.0,39.436619718309856
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1837,1837,1932,1905,513.0,513.0,95,68,95.0,68.0,,,-27.0,27.0,39.705882352941174
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2351,2351,2443,2416,517.0,517.0,92,65,92.0,65.0,,,-27.0,27.0,41.53846153846154
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2871,2871,2959,2942,513.0,513.0,88,71,88.0,71.0,,,-17.0,17.0,23.943661971830984
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3379,3379,3478,3451,511.0,511.0,99,72,99.0,72.0,,,-27.0,27.0,37.5
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3888,3888,3988,3985,507.0,507.0,100,97,100.0,97.0,,,-3.0,3.0,3.0927835051546393
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4396,4396,4497,4470,511.0,511.0,101,74,101.0,74.0,,,-27.0,27.0,36.486486486486484
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4909,4909,5011,4990,518.0,518.0,102,81,102.0,81.0,,,-21.0,21.0,25.925925925925924
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5427,5427,5524,5505,534.0,534.0,97,78,97.0,78.0,,,-19.0,19.0,24.358974358974358
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5963,5963,6051,6034,550.0,550.0,88,71,88.0,71.0,,,-17.0,17.0,23.943661971830984
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6509,6509,6617,6581,573.0,573.0,108,72,108.0,72.0,,,-36.0,36.0,50.0
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7084,7084,7184,7149,587.0,587.0,100,65,100.0,65.0,,,-35.0,35.0,53.84615384615385
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7672,7672,7764,7737,581.0,581.0,92,65,92.0,65.0,,,-27.0,27.0,41.53846153846154
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8252,8252,8346,8319,554.0,554.0,94,67,94.0,67.0,,,-27.0,27.0,40.298507462686565
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8802,8802,8900,8891,548.0,548.0,98,89,98.0,89.0,,,-9.0,9.0,10.112359550561797
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9352,9352,9449,9427,539.0,539.0,97,75,97.0,75.0,,,-22.0,22.0,29.333333333333332
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9892,9892,9989,9959,543.0,543.0,97,67,97.0,67.0,,,-30.0,30.0,44.776119402985074
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10435,10435,10531,10494,558.0,558.0,96,59,96.0,59.0,,,-37.0,37.0,62.71186440677966
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10993,10993,11087,11056,583.0,583.0,94,63,94.0,63.0,,,-31.0,31.0,49.2063492063492
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11576,11576,11670,11637,578.0,578.0,94,61,94.0,61.0,,,-33.0,33.0,54.09836065573771
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12153,12153,12250,12205,575.0,575.0,97,52,97.0,52.0,,,-45.0,45.0,86.53846153846155
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12729,12729,12833,12795,565.0,565.0,104,66,104.0,66.0,,,-38.0,38.0,57.57575757575758
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13289,13289,13387,13356,551.0,551.0,98,67,98.0,67.0,,,-31.0,31.0,46.26865671641791
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13843,13843,13938,13912,530.0,530.0,95,69,95.0,69.0,,,-26.0,26.0,37.68115942028986
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14376,14376,14471,14448,508.0,508.0,95,72,95.0,72.0,,,-23.0,23.0,31.944444444444443
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14885,14885,14975,14952,498.0,498.0,90,67,90.0,67.0,,,-23.0,23.0,34.32835820895522
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15383,15383,15479,15455,498.0,498.0,96,72,96.0,72.0,,,-24.0,24.0,33.33333333333333
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15880,15880,15974,15950,496.0,496.0,94,70,94.0,70.0,,,-24.0,24.0,34.285714285714285
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16375,16375,16472,16441,499.0,499.0,97,66,97.0,66.0,,,-31.0,31.0,46.96969696969697
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16876,16876,16977,16956,510.0,510.0,101,80,101.0,80.0,,,-21.0,21.0,26.25
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17384,17384,17476,17462,523.0,523.0,92,78,92.0,78.0,,,-14.0,14.0,17.94871794871795
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17910,17910,18003,17976,550.0,550.0,93,66,93.0,66.0,,,-27.0,27.0,40.909090909090914
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18457,18457,18561,18522,574.0,574.0,104,65,104.0,65.0,,,-39.0,39.0,60.0
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19028,19028,19116,19093,582.0,582.0,88,65,88.0,65.0,,,-23.0,23.0,35.38461538461539
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19621,19621,19702,19677,555.0,555.0,81,56,81.0,56.0,,,-25.0,25.0,44.642857142857146
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20168,20168,20263,20237,547.0,547.0,95,69,95.0,69.0,,,-26.0,26.0,37.68115942028986
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20713,20713,20807,20803,543.0,543.0,94,90,94.0,90.0,,,-4.0,4.0,4.444444444444445
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21257,21257,21355,21328,546.0,546.0,98,71,98.0,71.0,,,-27.0,27.0,38.028169014084504
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21803,21803,21901,21876,550.0,550.0,98,73,98.0,73.0,,,-25.0,25.0,34.24657534246575
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22358,22358,22449,22408,565.0,565.0,91,50,91.0,50.0,,,-41.0,41.0,82.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22920,22920,23012,22980,572.0,572.0,92,60,92.0,60.0,,,-32.0,32.0,53.333333333333336
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23491,23491,23578,23550,568.0,568.0,87,59,87.0,59.0,,,-28.0,28.0,47.45762711864407
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24062,24062,24151,24126,547.0,547.0,89,64,89.0,64.0,,,-25.0,25.0,39.0625
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24605,24605,24697,24673,528.0,528.0,92,68,92.0,68.0,,,-24.0,24.0,35.294117647058826
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25132,25132,25225,25202,521.0,521.0,93,70,93.0,70.0,,,-23.0,23.0,32.857142857142854
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25653,25653,25748,25720,518.0,518.0,95,67,95.0,67.0,,,-28.0,28.0,41.7910447761194
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26172,26172,26267,26241,520.0,520.0,95,69,95.0,69.0,,,-26.0,26.0,37.68115942028986
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26693,26693,26787,26762,525.0,525.0,94,69,94.0,69.0,,,-25.0,25.0,36.231884057971016
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27220,27220,27309,27285,527.0,527.0,89,65,89.0,65.0,,,-24.0,24.0,36.92307692307693
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27745,27745,27834,27813,534.0,534.0,89,68,89.0,68.0,,,-21.0,21.0,30.88235294117647
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28279,28279,28373,28347,524.0,524.0,94,68,94.0,68.0,,,-26.0,26.0,38.23529411764706
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28803,28803,28903,28882,528.0,528.0,100,79,100.0,79.0,,,-21.0,21.0,26.582278481012654
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29334,29334,29427,29398,529.0,529.0,93,64,93.0,64.0,,,-29.0,29.0,45.3125
VP_001,tsst,Pause_5,0,0,0,615,609,1211,1211,788,788,880,881,596.0,596.0,92,93,92.0,93.0,,,1.0,1.0,1.0752688172043012
