,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,18,18,18,10417,10417,10988,10988,10590,10590,10677,10651,574.0,574.0,87,61,87.0,61.0,,,-26.0,26.0,42.62295081967213
VP_001,tsst,Prep,19,19,19,10988,10988,11567,11567,11160,11160,11251,11228,582.0,582.0,91,68,91.0,68.0,,,-23.0,23.0,33.82352941176471
VP_001,tsst,Prep,20,20,20,11567,11567,12135,12135,11742,11742,11836,11808,560.0,560.0,94,66,94.0,66.0,,,-28.0,28.0,42.42424242424242
VP_001,tsst,Prep,21,21,21,12135,12135,12689,12689,12296,12296,12402,12387,551.0,551.0,106,91,106.0,91.0,,,-15.0,15.0,16.483516483516482
VP_001,tsst,Prep,22,22,22,12689,12689,13239,13239,12858,12858,12950,12935,549.0,549.0,92,77,92.0,77.0,,,-15.0,15.0,19.480519480519483
VP_001,tsst,Prep,23,23,23,13239,13239,13788,13789,13393,13393,13496,13469,550.0,550.0,103,76,103.0,76.0,,,-27.0,27.0,35.526315789473685
VP_001,tsst,Prep,24,24,24,13788,13789,14338,14339,13945,13945,14042,14015,550.0,550.0,97,70,97.0,70.0,,,-27.0,27.0,38.57142857142858
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14507,14507,14590,14567,555.0,555.0,83,60,83.0,60.0,,,-23.0,23.0,38.333333333333336
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15049,15049,15147,15125,562.0,562.0,98,76,98.0,76.0,,,-22.0,22.0,28.947368421052634
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15596,15596,15719,15690,553.0,553.0,123,94,123.0,94.0,,,-29.0,29.0,30.851063829787233
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16164,16164,16268,16256,552.0,552.0,104,92,104.0,92.0,,,-12.0,12.0,13.043478260869565
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16715,16715,16820,16790,557.0,557.0,105,75,105.0,75.0,,,-30.0,30.0,40.0
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17288,17288,17377,17345,573.0,573.0,89,57,89.0,57.0,,,-32.0,32.0,56.14035087719298
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17848,17848,17946,17912,590.0,590.0,98,64,98.0,64.0,,,-34.0,34.0,53.125
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18440,18440,18533,18508,576.0,576.0,93,68,93.0,68.0,,,-25.0,25.0,36.76470588235294
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19012,19012,19122,19097,568.0,568.0,110,85,110.0,85.0,,,-25.0,25.0,29.411764705882355
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19579,19579,19690,19658,571.0,571.0,111,79,111.0,79.0,,,-32.0,32.0,40.50632911392405
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20151,20151,20256,20225,582.0,582.0,105,74,105.0,74.0,,,-31.0,31.0,41.891891891891895
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20737,20737,20835,20801,594.0,594.0,98,64,98.0,64.0,,,-34.0,34.0,53.125
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21338,21338,21426,21400,605.0,605.0,88,62,88.0,62.0,,,-26.0,26.0,41.935483870967744
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21943,21943,22031,21998,579.0,579.0,88,55,88.0,55.0,,,-33.0,33.0,60.0
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22508,22508,22617,22608,564.0,564.0,109,100,109.0,100.0,,,-9.0,9.0,9.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23077,23077,23179,23156,557.0,557.0,102,79,102.0,79.0,,,-23.0,23.0,29.11392405063291
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23632,23632,23740,23704,550.0,550.0,108,72,108.0,72.0,,,-36.0,36.0,50.0
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24183,24183,24286,24253,555.0,555.0,103,70,103.0,70.0,,,-33.0,33.0,47.14285714285714
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24737,24737,24833,24808,559.0,559.0,96,71,96.0,71.0,,,-25.0,25.0,35.2112676056338
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25309,25309,25393,25365,552.0,552.0,84,56,84.0,56.0,,,-28.0,28.0,50.0
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25850,25850,25951,25930,559.0,559.0,101,80,101.0,80.0,,,-21.0,21.0,26.25
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26406,26406,26517,26486,565.0,565.0,111,80,111.0,80.0,,,-31.0,31.0,38.75
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26973,26973,27075,27045,589.0,589.0,102,72,102.0,72.0,,,-30.0,30.0,41.66666666666667
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27562,27562,27658,27616,607.0,607.0,96,54,96.0,54.0,,,-42.0,42.0,77.77777777777779
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28168,28168,28267,28237,595.0,595.0,99,69,99.0,69.0,,,-30.0,30.0,43.47826086956522
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28764,28764,28875,28850,584.0,584.0,111,86,111.0,86.0,,,-25.0,25.0,29.069767441860467
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29348,29348,29455,29422,,,107,74,107.0,74.0,,,-33.0,33.0,44.5945945945946
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,442,442,540,516,584.0,584.0,98,74,98.0,74.0,,,-24.0,24.0,32.432432432432435
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1025,1025,1122,1097,616.0,616.0,97,72,97.0,72.0,,,-25.0,25.0,34.72222222222222
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1642,1642,1760,1695,672.0,672.0,118,53,118.0,53.0,,,-65.0,65.0,122.64150943396226
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3704,3704,3806,3780,665.0,665.0,102,76,102.0,76.0,,,-26.0,26.0,34.21052631578947
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4368,4368,4466,4444,669.0,669.0,98,76,98.0,76.0,,,-22.0,22.0,28.947368421052634
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5727,5727,5813,5765,717.0,717.0,86,38,86.0,38.0,,,-48.0,48.0,126.3157894736842
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6443,6443,6529,6517,712.0,712.0,86,74,86.0,74.0,,,-12.0,12.0,16.216216216216218
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7155,7155,7254,7237,689.0,689.0,99,82,99.0,82.0,,,-17.0,17.0,20.73170731707317
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7855,7855,7944,7923,607.0,607.0,89,68,89.0,68.0,no_zero_crossing,,-21.0,21.0,30.88235294117647
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8448,8448,8558,8555,581.0,581.0,110,107,110.0,107.0,,,-3.0,3.0,2.803738317757009
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9031,9031,9135,9103,551.0,551.0,104,72,104.0,72.0,,,-32.0,32.0,44.44444444444444
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9583,9583,9686,9664,,,103,81,103.0,81.0,,,-22.0,22.0,27.160493827160494
VP_001,tsst,Talk,0,0,0,230,229,769,769,382,382,479,480,539.0,539.0,97,98,97.0,98.0,,,1.0,1.0,1.0204081632653061
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,922,922,1024,1019,551.0,551.0,102,97,102.0,97.0,,,-5.0,5.0,5.154639175257731
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1473,1473,1572,1549,602.0,602.0,99,76,99.0,76.0,,,-23.0,23.0,30.263157894736842
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2074,2074,2192,2158,673.0,673.0,118,84,118.0,84.0,,,-34.0,34.0,40.476190476190474
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2746,2746,2881,2819,714.0,714.0,135,73,135.0,73.0,,,-62.0,62.0,84.93150684931507
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3461,3461,3560,3520,710.0,710.0,99,59,99.0,59.0,,,-40.0,40.0,67.79661016949152
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4171,4171,4288,4269,692.0,692.0,117,98,117.0,98.0,,,-19.0,19.0,19.387755102040817
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4863,4863,4966,4927,668.0,668.0,103,64,103.0,64.0,,,-39.0,39.0,60.9375
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5530,5530,5656,5624,616.0,616.0,126,94,126.0,94.0,,,-32.0,32.0,34.04255319148936
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6146,6146,6255,6234,599.0,599.0,109,88,109.0,88.0,,,-21.0,21.0,23.863636363636363
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6746,6746,6855,6845,582.0,582.0,109,99,109.0,99.0,,,-10.0,10.0,10.1010101010101
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7328,7328,7420,7431,580.0,580.0,92,103,92.0,103.0,,,11.0,11.0,10.679611650485436
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7909,7909,7999,7969,579.0,579.0,90,60,90.0,60.0,,,-30.0,30.0,50.0
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8485,8485,8605,8553,601.0,601.0,120,68,120.0,68.0,,,-52.0,52.0,76.47058823529412
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9087,9087,9182,9153,624.0,624.0,95,66,95.0,66.0,,,-29.0,29.0,43.93939393939394
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9710,9710,9840,9781,644.0,644.0,130,71,130.0,71.0,,,-59.0,59.0,83.09859154929578
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10355,10355,10474,10464,601.0,601.0,119,109,119.0,109.0,,,-10.0,10.0,9.174311926605505
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10958,10958,11053,11057,589.0,589.0,95,99,95.0,99.0,,,4.0,4.0,4.040404040404041
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11547,11547,11668,11641,587.0,587.0,121,94,121.0,94.0,,,-27.0,27.0,28.723404255319153
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12133,12133,12250,12228,614.0,614.0,117,95,117.0,95.0,,,-22.0,22.0,23.157894736842106
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12747,12747,12834,12857,616.0,616.0,87,110,87.0,110.0,,,23.0,23.0,20.909090909090907
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13373,13373,13467,13436,599.0,599.0,94,63,94.0,63.0,,,-31.0,31.0,49.2063492063492
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13963,13963,14067,14053,618.0,618.0,104,90,104.0,90.0,,,-14.0,14.0,15.555555555555555
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14580,14580,14683,14660,625.0,625.0,103,80,103.0,80.0,,,-23.0,23.0,28.749999999999996
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15206,15206,15312,15295,659.0,659.0,106,89,106.0,89.0,,,-17.0,17.0,19.101123595505616
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15864,15864,15950,15939,677.0,677.0,86,75,86.0,75.0,,,-11.0,11.0,14.666666666666666
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16543,16543,16659,16603,653.0,653.0,116,60,116.0,60.0,,,-56.0,56.0,93.33333333333333
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17194,17194,17329,17300,650.0,650.0,135,106,135.0,106.0,,,-29.0,29.0,27.358490566037734
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17844,17844,17944,17896,645.0,645.0,100,52,100.0,52.0,,,-48.0,48.0,92.3076923076923
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18491,18491,18555,18567,634.0,634.0,64,76,64.0,76.0,no_zero_crossing,,12.0,12.0,15.789473684210526
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19137,19137,19252,19229,601.0,601.0,115,92,115.0,92.0,,,-23.0,23.0,25.0
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19723,19723,19814,19788,558.0,558.0,91,65,91.0,65.0,,,-26.0,26.0,40.0
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20282,20282,20404,20381,538.0,538.0,122,99,122.0,99.0,,,-23.0,23.0,23.232323232323232
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20823,20823,20932,20921,527.0,527.0,109,98,109.0,98.0,,,-11.0,11.0,11.224489795918368
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21358,21358,21494,21465,529.0,529.0,136,107,136.0,107.0,,,-29.0,29.0,27.102803738317753
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21885,21885,21980,21961,552.0,552.0,95,76,95.0,76.0,,,-19.0,19.0,25.0
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22437,22437,22596,22563,624.0,624.0,159,126,159.0,126.0,,,-33.0,33.0,26.190476190476193
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23052,23052,23155,23121,697.0,697.0,103,69,103.0,69.0,,,-34.0,34.0,49.275362318840585
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23748,23748,23861,23827,706.0,706.0,113,79,113.0,79.0,,,-34.0,34.0,43.037974683544306
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24456,24456,24543,24563,695.0,695.0,87,107,87.0,107.0,,,20.0,20.0,18.69158878504673
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25149,25149,25266,25250,702.0,702.0,117,101,117.0,101.0,,,-16.0,16.0,15.841584158415841
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25853,25853,25961,25928,695.0,695.0,108,75,108.0,75.0,,,-33.0,33.0,44.0
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26547,26547,26648,26657,702.0,702.0,101,110,101.0,110.0,,,9.0,9.0,8.181818181818182
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27249,27249,27340,27325,644.0,644.0,91,76,91.0,76.0,,,-15.0,15.0,19.736842105263158
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27894,27894,27981,27979,640.0,640.0,87,85,87.0,85.0,,,-2.0,2.0,2.3529411764705883
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28534,28534,28641,28605,631.0,631.0,107,71,107.0,71.0,,,-36.0,36.0,50.70422535211267
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29166,29166,29257,29264,645.0,645.0,91,98,91.0,98.0,,,7.0,7.0,7.142857142857142
VP_001,tsst,Math,0,0,0,135,131,659,659,282,282,380,365,524.0,524.0,98,83,98.0,83.0,,,-15.0,15.0,18.072289156626507
VP_001,tsst,Math,1,1,1,659,659,1177,1177,808,808,906,884,516.0,516.0,98,76,98.0,76.0,,,-22.0,22.0,28.947368421052634
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1320,1320,1419,1391,513.0,513.0,99,71,99.0,71.0,,,-28.0,28.0,39.436619718309856
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1837,1837,1933,1905,513.0,513.0,96,68,96.0,68.0,,,-28.0,28.0,41.17647058823529
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2351,2351,2441,2416,517.0,517.0,90,65,90.0,65.0,,,-25.0,25.0,38.46153846153847
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2871,2871,2961,2942,513.0,513.0,90,71,90.0,71.0,,,-19.0,19.0,26.76056338028169
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3379,3379,3479,3451,511.0,511.0,100,72,100.0,72.0,,,-28.0,28.0,38.88888888888889
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3888,3888,3988,3985,507.0,507.0,100,97,100.0,97.0,,,-3.0,3.0,3.0927835051546393
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4396,4396,4497,4470,511.0,511.0,101,74,101.0,74.0,,,-27.0,27.0,36.486486486486484
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4909,4909,5011,4990,518.0,518.0,102,81,102.0,81.0,,,-21.0,21.0,25.925925925925924
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5427,5427,5524,5505,534.0,534.0,97,78,97.0,78.0,,,-19.0,19.0,24.358974358974358
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5963,5963,6052,6034,550.0,550.0,89,71,89.0,71.0,,,-18.0,18.0,25.352112676056336
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6509,6509,6639,6581,573.0,573.0,130,72,130.0,72.0,,,-58.0,58.0,80.55555555555556
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7084,7084,7182,7149,587.0,587.0,98,65,98.0,65.0,,,-33.0,33.0,50.76923076923077
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7672,7672,7764,7737,581.0,581.0,92,65,92.0,65.0,,,-27.0,27.0,41.53846153846154
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8252,8252,8348,8319,554.0,554.0,96,67,96.0,67.0,,,-29.0,29.0,43.28358208955223
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8802,8802,8901,8891,548.0,548.0,99,89,99.0,89.0,,,-10.0,10.0,11.235955056179774
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9352,9352,9452,9427,539.0,539.0,100,75,100.0,75.0,,,-25.0,25.0,33.33333333333333
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9892,9892,9989,9959,543.0,543.0,97,67,97.0,67.0,,,-30.0,30.0,44.776119402985074
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10435,10435,10531,10494,558.0,558.0,96,59,96.0,59.0,,,-37.0,37.0,62.71186440677966
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10993,10993,11087,11056,583.0,583.0,94,63,94.0,63.0,,,-31.0,31.0,49.2063492063492
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11576,11576,11670,11637,578.0,578.0,94,61,94.0,61.0,,,-33.0,33.0,54.09836065573771
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12153,12153,12249,12205,575.0,575.0,96,52,96.0,52.0,,,-44.0,44.0,84.61538461538461
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12729,12729,12855,12795,565.0,565.0,126,66,126.0,66.0,,,-60.0,60.0,90.9090909090909
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13289,13289,13387,13356,551.0,551.0,98,67,98.0,67.0,,,-31.0,31.0,46.26865671641791
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13843,13843,13937,13912,530.0,530.0,94,69,94.0,69.0,,,-25.0,25.0,36.231884057971016
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14376,14376,14474,14448,508.0,508.0,98,72,98.0,72.0,,,-26.0,26.0,36.11111111111111
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14885,14885,14974,14952,498.0,498.0,89,67,89.0,67.0,,,-22.0,22.0,32.83582089552239
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15383,15383,15477,15455,498.0,498.0,94,72,94.0,72.0,,,-22.0,22.0,30.555555555555557
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15880,15880,15974,15950,496.0,496.0,94,70,94.0,70.0,,,-24.0,24.0,34.285714285714285
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16375,16375,16480,16441,499.0,499.0,105,66,105.0,66.0,,,-39.0,39.0,59.09090909090909
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16876,16876,16979,16956,510.0,510.0,103,80,103.0,80.0,,,-23.0,23.0,28.749999999999996
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17384,17384,17475,17462,523.0,523.0,91,78,91.0,78.0,,,-13.0,13.0,16.666666666666664
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17910,17910,18004,17976,550.0,550.0,94,66,94.0,66.0,,,-28.0,28.0,42.42424242424242
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18457,18457,18593,18522,574.0,574.0,136,65,136.0,65.0,,,-71.0,71.0,109.23076923076923
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19028,19028,19116,19093,582.0,582.0,88,65,88.0,65.0,,,-23.0,23.0,35.38461538461539
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19621,19621,19705,19677,555.0,555.0,84,56,84.0,56.0,,,-28.0,28.0,50.0
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20168,20168,20264,20237,547.0,547.0,96,69,96.0,69.0,,,-27.0,27.0,39.130434782608695
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20713,20713,20810,20803,543.0,543.0,97,90,97.0,90.0,,,-7.0,7.0,7.777777777777778
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21257,21257,21355,21328,546.0,546.0,98,71,98.0,71.0,,,-27.0,27.0,38.028169014084504
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21803,21803,21915,21876,550.0,550.0,112,73,112.0,73.0,,,-39.0,39.0,53.42465753424658
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22358,22358,22450,22408,565.0,565.0,92,50,92.0,50.0,,,-42.0,42.0,84.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22920,22920,23049,22980,572.0,572.0,129,60,129.0,60.0,,,-69.0,69.0,114.99999999999999
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23491,23491,23578,23550,568.0,568.0,87,59,87.0,59.0,,,-28.0,28.0,47.45762711864407
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24062,24062,24153,24126,547.0,547.0,91,64,91.0,64.0,,,-27.0,27.0,42.1875
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24605,24605,24698,24673,528.0,528.0,93,68,93.0,68.0,,,-25.0,25.0,36.76470588235294
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25132,25132,25224,25202,521.0,521.0,92,70,92.0,70.0,,,-22.0,22.0,31.428571428571427
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25653,25653,25747,25720,518.0,518.0,94,67,94.0,67.0,,,-27.0,27.0,40.298507462686565
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26172,26172,26266,26241,520.0,520.0,94,69,94.0,69.0,,,-25.0,25.0,36.231884057971016
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26693,26693,26787,26762,525.0,525.0,94,69,94.0,69.0,,,-25.0,25.0,36.231884057971016
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27220,27220,27307,27285,527.0,527.0,87,65,87.0,65.0,,,-22.0,22.0,33.84615384615385
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27745,27745,27838,27813,534.0,534.0,93,68,93.0,68.0,,,-25.0,25.0,36.76470588235294
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28279,28279,28378,28347,524.0,524.0,99,68,99.0,68.0,,,-31.0,31.0,45.588235294117645
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28803,28803,28906,28882,528.0,528.0,103,79,103.0,79.0,,,-24.0,24.0,30.37974683544304
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29334,29334,29414,29398,529.0,529.0,80,64,80.0,64.0,,,-16.0,16.0,25.0
