,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,18,18,18,10417,10417,10988,10988,10590,10590,10638,10651,574.0,574.0,48,61,48.0,61.0,,,13.0,13.0,21.311475409836063
VP_001,tsst,Prep,19,19,19,10988,10988,11567,11567,11160,11160,11202,11228,582.0,582.0,42,68,42.0,68.0,,,26.0,26.0,38.23529411764706
VP_001,tsst,Prep,20,20,20,11567,11567,12135,12135,11742,11742,11794,11808,560.0,560.0,52,66,52.0,66.0,,,14.0,14.0,21.21212121212121
VP_001,tsst,Prep,21,21,21,12135,12135,12689,12689,12296,12296,12378,12387,551.0,551.0,82,91,82.0,91.0,,,9.0,9.0,9.89010989010989
VP_001,tsst,Prep,22,22,22,12689,12689,13239,13239,12858,12858,12935,12935,549.0,549.0,77,77,77.0,77.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,23,23,23,13239,13239,13788,13789,13393,13393,13457,13469,550.0,550.0,64,76,64.0,76.0,,,12.0,12.0,15.789473684210526
VP_001,tsst,Prep,24,24,24,13788,13789,14338,14339,13945,13945,14011,14015,550.0,550.0,66,70,66.0,70.0,,,4.0,4.0,5.714285714285714
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14507,14507,14564,14567,555.0,555.0,57,60,57.0,60.0,,,3.0,3.0,5.0
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15049,15049,15120,15125,562.0,562.0,71,76,71.0,76.0,,,5.0,5.0,6.578947368421052
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15596,15596,15686,15690,553.0,553.0,90,94,90.0,94.0,,,4.0,4.0,4.25531914893617
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16164,16164,16241,16256,552.0,552.0,77,92,77.0,92.0,,,15.0,15.0,16.304347826086957
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16715,16715,16785,16790,557.0,557.0,70,75,70.0,75.0,,,5.0,5.0,6.666666666666667
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17288,17288,17341,17345,573.0,573.0,53,57,53.0,57.0,,,4.0,4.0,7.017543859649122
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17848,17848,17905,17912,590.0,590.0,57,64,57.0,64.0,,,7.0,7.0,10.9375
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18440,18440,18486,18508,576.0,576.0,46,68,46.0,68.0,,,22.0,22.0,32.35294117647059
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19012,19012,19090,19097,568.0,568.0,78,85,78.0,85.0,,,7.0,7.0,8.235294117647058
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19579,19579,19647,19658,571.0,571.0,68,79,68.0,79.0,,,11.0,11.0,13.924050632911392
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20151,20151,20194,20225,582.0,582.0,43,74,43.0,74.0,,,31.0,31.0,41.891891891891895
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20737,20737,20782,20801,594.0,594.0,45,64,45.0,64.0,,,19.0,19.0,29.6875
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21338,21338,21373,21400,605.0,605.0,35,62,35.0,62.0,,,27.0,27.0,43.54838709677419
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21943,21943,21978,21998,579.0,579.0,35,55,35.0,55.0,,,20.0,20.0,36.36363636363637
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22508,22508,22582,22608,564.0,564.0,74,100,74.0,100.0,,,26.0,26.0,26.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23077,23077,23159,23156,557.0,557.0,82,79,82.0,79.0,,,-3.0,3.0,3.79746835443038
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23632,23632,23699,23704,550.0,550.0,67,72,67.0,72.0,,,5.0,5.0,6.944444444444445
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24183,24183,24250,24253,555.0,555.0,67,70,67.0,70.0,,,3.0,3.0,4.285714285714286
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24737,24737,24796,24808,559.0,559.0,59,71,59.0,71.0,,,12.0,12.0,16.901408450704224
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25309,25309,25350,25365,552.0,552.0,41,56,41.0,56.0,,,15.0,15.0,26.785714285714285
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25850,25850,25929,25930,559.0,559.0,79,80,79.0,80.0,,,1.0,1.0,1.25
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26406,26406,26489,26486,565.0,565.0,83,80,83.0,80.0,,,-3.0,3.0,3.75
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26973,26973,27022,27045,589.0,589.0,49,72,49.0,72.0,,,23.0,23.0,31.944444444444443
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27562,27562,27613,27616,607.0,607.0,51,54,51.0,54.0,,,3.0,3.0,5.555555555555555
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28168,28168,28196,28237,595.0,595.0,28,69,28.0,69.0,,,41.0,41.0,59.42028985507246
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28764,28764,28850,28850,584.0,584.0,86,86,86.0,86.0,,,0.0,0.0,0.0
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29348,29348,29387,29422,,,39,74,39.0,74.0,,,35.0,35.0,47.2972972972973
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,442,442,464,516,584.0,584.0,22,74,22.0,74.0,,,52.0,52.0,70.27027027027027
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1025,1025,1087,1097,616.0,616.0,62,72,62.0,72.0,,,10.0,10.0,13.88888888888889
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1642,1642,1797,1695,672.0,672.0,155,53,155.0,53.0,,,-102.0,102.0,192.45283018867926
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3704,3704,3835,3780,665.0,665.0,131,76,131.0,76.0,,,-55.0,55.0,72.36842105263158
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4368,4368,4488,4444,669.0,669.0,120,76,120.0,76.0,,,-44.0,44.0,57.89473684210527
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5727,5727,5791,5765,717.0,717.0,64,38,64.0,38.0,,,-26.0,26.0,68.42105263157895
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6443,6443,6488,6517,712.0,712.0,45,74,45.0,74.0,,,29.0,29.0,39.189189189189186
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7155,7155,7196,7237,689.0,689.0,41,82,41.0,82.0,,,41.0,41.0,50.0
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7855,7855,7880,7923,607.0,607.0,25,68,25.0,68.0,,,43.0,43.0,63.23529411764706
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8448,8448,8511,8555,581.0,581.0,63,107,63.0,107.0,,,44.0,44.0,41.1214953271028
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9031,9031,9099,9103,551.0,551.0,68,72,68.0,72.0,,,4.0,4.0,5.555555555555555
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9583,9583,9662,9664,,,79,81,79.0,81.0,,,2.0,2.0,2.4691358024691357
VP_001,tsst,Talk,0,0,0,230,229,769,769,382,382,369,480,539.0,539.0,,98,,98.0,negative_pep,,,,
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,922,922,917,1019,551.0,551.0,,97,,97.0,negative_pep,,,,
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1473,1473,1548,1549,602.0,602.0,75,76,75.0,76.0,,,1.0,1.0,1.3157894736842104
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2074,2074,2156,2158,673.0,673.0,82,84,82.0,84.0,,,2.0,2.0,2.380952380952381
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2746,2746,2810,2819,714.0,714.0,64,73,64.0,73.0,,,9.0,9.0,12.32876712328767
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3461,3461,3508,3520,710.0,710.0,47,59,47.0,59.0,,,12.0,12.0,20.33898305084746
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4171,4171,4268,4269,692.0,692.0,97,98,97.0,98.0,,,1.0,1.0,1.0204081632653061
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4863,4863,4925,4927,668.0,668.0,62,64,62.0,64.0,,,2.0,2.0,3.125
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5530,5530,5624,5624,616.0,616.0,94,94,94.0,94.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6146,6146,6234,6234,599.0,599.0,88,88,88.0,88.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6746,6746,6786,6845,582.0,582.0,40,99,40.0,99.0,,,59.0,59.0,59.59595959595959
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7328,7328,7359,7431,580.0,580.0,31,103,31.0,103.0,,,72.0,72.0,69.90291262135922
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7909,7909,7966,7969,579.0,579.0,57,60,57.0,60.0,,,3.0,3.0,5.0
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8485,8485,8649,8553,601.0,601.0,164,68,164.0,68.0,,,-96.0,96.0,141.1764705882353
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9087,9087,9150,9153,624.0,624.0,63,66,63.0,66.0,,,3.0,3.0,4.545454545454546
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9710,9710,9879,9781,644.0,644.0,169,71,169.0,71.0,,,-98.0,98.0,138.0281690140845
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10355,10355,10388,10464,601.0,601.0,33,109,33.0,109.0,,,76.0,76.0,69.72477064220183
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10958,10958,10967,11057,589.0,589.0,9,99,9.0,99.0,,,90.0,90.0,90.9090909090909
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11547,11547,11603,11641,587.0,587.0,56,94,56.0,94.0,,,38.0,38.0,40.42553191489361
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12133,12133,12145,12228,614.0,614.0,12,95,12.0,95.0,,,83.0,83.0,87.36842105263159
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12747,12747,12798,12857,616.0,616.0,51,110,51.0,110.0,,,59.0,59.0,53.63636363636364
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13373,13373,13377,13436,599.0,599.0,4,63,4.0,63.0,,,59.0,59.0,93.65079365079364
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13963,13963,14051,14053,618.0,618.0,88,90,88.0,90.0,,,2.0,2.0,2.2222222222222223
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14580,14580,14604,14660,625.0,625.0,24,80,24.0,80.0,,,56.0,56.0,70.0
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15206,15206,15294,15295,659.0,659.0,88,89,88.0,89.0,,,1.0,1.0,1.1235955056179776
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15864,15864,15937,15939,677.0,677.0,73,75,73.0,75.0,,,2.0,2.0,2.666666666666667
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16543,16543,16602,16603,653.0,653.0,59,60,59.0,60.0,,,1.0,1.0,1.6666666666666667
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17194,17194,17359,17300,650.0,650.0,165,106,165.0,106.0,,,-59.0,59.0,55.660377358490564
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17844,17844,17892,17896,645.0,645.0,48,52,48.0,52.0,,,4.0,4.0,7.6923076923076925
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18491,18491,18488,18567,634.0,634.0,,76,,76.0,negative_pep,,,,
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19137,19137,19169,19229,601.0,601.0,32,92,32.0,92.0,,,60.0,60.0,65.21739130434783
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19723,19723,19786,19788,558.0,558.0,63,65,63.0,65.0,,,2.0,2.0,3.076923076923077
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20282,20282,20378,20381,538.0,538.0,96,99,96.0,99.0,,,3.0,3.0,3.0303030303030303
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20823,20823,20920,20921,527.0,527.0,97,98,97.0,98.0,,,1.0,1.0,1.0204081632653061
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21358,21358,21463,21465,529.0,529.0,105,107,105.0,107.0,,,2.0,2.0,1.8691588785046727
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21885,21885,21959,21961,552.0,552.0,74,76,74.0,76.0,,,2.0,2.0,2.631578947368421
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22437,22437,22563,22563,624.0,624.0,126,126,126.0,126.0,,,0.0,0.0,0.0
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23052,23052,23118,23121,697.0,697.0,66,69,66.0,69.0,,,3.0,3.0,4.3478260869565215
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23748,23748,23783,23827,706.0,706.0,35,79,35.0,79.0,,,44.0,44.0,55.69620253164557
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24456,24456,24494,24563,695.0,695.0,38,107,38.0,107.0,,,69.0,69.0,64.48598130841121
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25149,25149,25248,25250,702.0,702.0,99,101,99.0,101.0,,,2.0,2.0,1.9801980198019802
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25853,25853,25922,25928,695.0,695.0,69,75,69.0,75.0,,,6.0,6.0,8.0
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26547,26547,26571,26657,702.0,702.0,24,110,24.0,110.0,,,86.0,86.0,78.18181818181819
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27249,27249,27262,27325,644.0,644.0,13,76,13.0,76.0,,,63.0,63.0,82.89473684210526
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27894,27894,27907,27979,640.0,640.0,13,85,13.0,85.0,,,72.0,72.0,84.70588235294117
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28534,28534,28575,28605,631.0,631.0,41,71,41.0,71.0,,,30.0,30.0,42.25352112676056
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29166,29166,29191,29264,645.0,645.0,25,98,25.0,98.0,,,73.0,73.0,74.48979591836735
VP_001,tsst,Math,0,0,0,135,131,659,659,282,282,289,365,524.0,524.0,7,83,7.0,83.0,,,76.0,76.0,91.56626506024097
VP_001,tsst,Math,1,1,1,659,659,1177,1177,808,808,807,884,516.0,516.0,,76,,76.0,negative_pep,,,,
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1320,1320,1323,1391,513.0,513.0,3,71,3.0,71.0,,,68.0,68.0,95.77464788732394
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1837,1837,1899,1905,513.0,513.0,62,68,62.0,68.0,,,6.0,6.0,8.823529411764707
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2351,2351,2362,2416,517.0,517.0,11,65,11.0,65.0,,,54.0,54.0,83.07692307692308
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2871,2871,2877,2942,513.0,513.0,6,71,6.0,71.0,,,65.0,65.0,91.54929577464789
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3379,3379,3391,3451,511.0,511.0,12,72,12.0,72.0,,,60.0,60.0,83.33333333333334
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3888,3888,3928,3985,507.0,507.0,40,97,40.0,97.0,,,57.0,57.0,58.76288659793815
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4396,4396,4471,4470,511.0,511.0,75,74,75.0,74.0,,,-1.0,1.0,1.3513513513513513
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4909,4909,4991,4990,518.0,518.0,82,81,82.0,81.0,,,-1.0,1.0,1.2345679012345678
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5427,5427,5504,5505,534.0,534.0,77,78,77.0,78.0,,,1.0,1.0,1.282051282051282
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5963,5963,6036,6034,550.0,550.0,73,71,73.0,71.0,,,-2.0,2.0,2.8169014084507045
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6509,6509,6575,6581,573.0,573.0,66,72,66.0,72.0,,,6.0,6.0,8.333333333333332
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7084,7084,7146,7149,587.0,587.0,62,65,62.0,65.0,,,3.0,3.0,4.615384615384616
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7672,7672,7718,7737,581.0,581.0,46,65,46.0,65.0,,,19.0,19.0,29.230769230769234
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8252,8252,8279,8319,554.0,554.0,27,67,27.0,67.0,,,40.0,40.0,59.70149253731343
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8802,8802,8829,8891,548.0,548.0,27,89,27.0,89.0,,,62.0,62.0,69.66292134831461
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9352,9352,9374,9427,539.0,539.0,22,75,22.0,75.0,,,53.0,53.0,70.66666666666667
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9892,9892,9947,9959,543.0,543.0,55,67,55.0,67.0,,,12.0,12.0,17.91044776119403
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10435,10435,10489,10494,558.0,558.0,54,59,54.0,59.0,,,5.0,5.0,8.47457627118644
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10993,10993,11037,11056,583.0,583.0,44,63,44.0,63.0,,,19.0,19.0,30.158730158730158
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11576,11576,11630,11637,578.0,578.0,54,61,54.0,61.0,,,7.0,7.0,11.475409836065573
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12153,12153,12205,12205,575.0,575.0,52,52,52.0,52.0,,,0.0,0.0,0.0
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12729,12729,12880,12795,565.0,565.0,151,66,151.0,66.0,,,-85.0,85.0,128.78787878787878
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13289,13289,13354,13356,551.0,551.0,65,67,65.0,67.0,,,2.0,2.0,2.9850746268656714
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13843,13843,13907,13912,530.0,530.0,64,69,64.0,69.0,,,5.0,5.0,7.246376811594203
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14376,14376,14433,14448,508.0,508.0,57,72,57.0,72.0,,,15.0,15.0,20.833333333333336
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14885,14885,14933,14952,498.0,498.0,48,67,48.0,67.0,,,19.0,19.0,28.35820895522388
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15383,15383,15427,15455,498.0,498.0,44,72,44.0,72.0,,,28.0,28.0,38.88888888888889
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15880,15880,15948,15950,496.0,496.0,68,70,68.0,70.0,,,2.0,2.0,2.857142857142857
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16375,16375,16439,16441,499.0,499.0,64,66,64.0,66.0,,,2.0,2.0,3.0303030303030303
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16876,16876,16955,16956,510.0,510.0,79,80,79.0,80.0,,,1.0,1.0,1.25
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17384,17384,17461,17462,523.0,523.0,77,78,77.0,78.0,,,1.0,1.0,1.282051282051282
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17910,17910,17975,17976,550.0,550.0,65,66,65.0,66.0,,,1.0,1.0,1.5151515151515151
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18457,18457,18546,18522,574.0,574.0,89,65,89.0,65.0,,,-24.0,24.0,36.92307692307693
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19028,19028,19081,19093,582.0,582.0,53,65,53.0,65.0,,,12.0,12.0,18.461538461538463
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19621,19621,19665,19677,555.0,555.0,44,56,44.0,56.0,,,12.0,12.0,21.428571428571427
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20168,20168,20223,20237,547.0,547.0,55,69,55.0,69.0,,,14.0,14.0,20.28985507246377
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20713,20713,20760,20803,543.0,543.0,47,90,47.0,90.0,,,43.0,43.0,47.77777777777778
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21257,21257,21309,21328,546.0,546.0,52,71,52.0,71.0,,,19.0,19.0,26.76056338028169
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21803,21803,21852,21876,550.0,550.0,49,73,49.0,73.0,,,24.0,24.0,32.87671232876712
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22358,22358,22407,22408,565.0,565.0,49,50,49.0,50.0,,,1.0,1.0,2.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22920,22920,23073,22980,572.0,572.0,153,60,153.0,60.0,,,-93.0,93.0,155.0
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23491,23491,23540,23550,568.0,568.0,49,59,49.0,59.0,,,10.0,10.0,16.94915254237288
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24062,24062,24115,24126,547.0,547.0,53,64,53.0,64.0,,,11.0,11.0,17.1875
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24605,24605,24651,24673,528.0,528.0,46,68,46.0,68.0,,,22.0,22.0,32.35294117647059
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25132,25132,25174,25202,521.0,521.0,42,70,42.0,70.0,,,28.0,28.0,40.0
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25653,25653,25697,25720,518.0,518.0,44,67,44.0,67.0,,,23.0,23.0,34.32835820895522
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26172,26172,26239,26241,520.0,520.0,67,69,67.0,69.0,,,2.0,2.0,2.898550724637681
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26693,26693,26760,26762,525.0,525.0,67,69,67.0,69.0,,,2.0,2.0,2.898550724637681
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27220,27220,27279,27285,527.0,527.0,59,65,59.0,65.0,,,6.0,6.0,9.230769230769232
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27745,27745,27788,27813,534.0,534.0,43,68,43.0,68.0,,,25.0,25.0,36.76470588235294
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28279,28279,28324,28347,524.0,524.0,45,68,45.0,68.0,,,23.0,23.0,33.82352941176471
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28803,28803,28835,28882,528.0,528.0,32,79,32.0,79.0,,,47.0,47.0,59.49367088607595
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29334,29334,29394,29398,529.0,529.0,60,64,60.0,64.0,,,4.0,4.0,6.25
VP_001,tsst,Pause_5,0,0,0,615,609,1211,1211,788,788,817,881,596.0,596.0,29,93,29.0,93.0,,,64.0,64.0,68.81720430107528
VP_001,tsst,Pause_5,1,1,1,1211,1211,1802,1802,1386,1386,1418,1478,588.0,588.0,32,92,32.0,92.0,,,60.0,60.0,65.21739130434783
VP_001,tsst,Pause_5,2,2,2,1802,1802,2409,2409,1976,1976,2000,2036,617.0,617.0,24,60,24.0,60.0,,,36.0,36.0,60.0
